"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_chemostat1","K12_chemostat2","K12_starvation1","K12_starvation2"
"1618","ycaC","ycaC",2028,132.613530732972,0.172770446974038,0.252301485151585,0.684777764467918,0.493484168656634,0.563417769754884,119.273034159096,129.893407115483,149.530285635825,131.757396021483
"1619","ycaD","ycaD",1358,58.5191786828713,0.920079677943978,0.338697909506495,2.7165200968751,0.00659721897884197,0.0112463637231364,38.6634300332236,42.1988733776189,64.0844081296395,89.1300031910032
"1620","ycaL","ycaL",1628,19.7439854604223,0.954392489981607,0.537365734357746,1.77605758789642,0.0757234257857185,0.107677967256719,12.7662268977625,13.8465053270312,21.3614693765465,31.0017402403489
"1621","ycaM","ycaM",964,47.6220889773551,1.72046705772037,0.359905649769272,4.78032800769682,1.75009424574128e-06,4.20276782042642e-06,20.42596303642,23.407187576648,76.9012897555674,69.7539155407851
"1622","ycaN","ycaN",1859,17.0356059310085,-0.780231008213841,0.687020160475747,-1.13567410841852,0.256092980501331,0.318739381645474,17.3255936469634,26.3742958610118,12.8168816259279,11.6256525901308
"1623","ycaO","ycaO",1027,136.541326861676,-1.3363802141686,0.300701725094825,-4.44420534583625,8.82173177452148e-06,1.98854031723634e-05,187.298786057173,206.049186414155,59.8121142543302,93.0052207210468
"1624","ycaP","ycaP",442,174.472508614423,2.15038372150379,0.221273466233975,9.71821772444221,2.5215629389808e-22,1.32068285152501e-21,66.9315038782692,60.3312017820646,260.609926393867,310.017402403489
"1625","ycbF","ycbF",1956,15.6320301889061,-0.584823795538853,0.674294168878507,-0.867312550709933,0.385770781803053,0.456341011688333,18.2374669968036,19.4510431974962,17.0891755012372,7.75043506008723
"1626","ycbJ","ycbJ",222,270.217025550722,3.06706850554255,0.216938960120452,14.1379331026553,2.21700737755375e-45,2.3118793148815e-44,63.2840104789085,50.1111621359225,444.318563032167,523.154366555888
"1627","ycbL","ycbL",649,358.918483249725,-1.55543688465247,0.220927083734635,-7.04049887573207,1.91552755416227e-12,6.83273696130302e-12,563.355355531263,508.364552721003,205.070106014846,158.883918731788
"1628","ycbX","ycbX",806,91.9498001005497,-2.51460672650363,0.433619090856278,-5.79911442906716,6.66660318194477e-09,1.91478739034766e-08,151.188601403502,163.850313036536,25.6337632518558,27.1265227103053
"1629","ycbZ","ycbZ",84,1256.412810923,2.54451961464487,0.127514102907342,19.9548093632737,1.36141217154771e-88,3.75198711563447e-87,364.384590596136,368.910463355903,2153.23611315589,2139.12007658408
"1630","yccA","yccA",939,1411.74194725968,0.854212432524869,0.173342705596087,4.92788219491223,8.31257093992564e-07,2.04937185579636e-06,905.30786172133,1103.10492438682,1956.71059489166,1681.84440803893
"1631","yccM","yccM",2127,8.91627562319069,0.349525389165207,0.781844560141631,0.44705227481776,0.654837316622518,0.712047152644965,8.57160948849769,6.9232526635156,8.5445877506186,11.6256525901308
"1632","yccS","yccS",2203,122.833158097777,-0.0635369381157087,0.264477015535958,-0.240236142966723,0.810147195918685,0.85133488813062,119.637783499032,131.541800606796,123.89652238397,116.256525901308
"1633","yccT","yccT",748,32.9557342437936,2.64642238339976,0.428394469776595,6.17753628981216,6.51096128668203e-10,2.01239991704525e-09,9.1187334984018,8.2419674565662,64.0844081296395,50.377827890567
"1634","ycdX","ycdX",977,200.335574449402,-1.19111246243967,0.253479492155083,-4.69904863826586,2.61376205900911e-06,6.19330518588135e-06,294.170342658442,264.731994704906,106.807346882732,135.632613551527
"1635","yceA","yceA",512,208.042253738603,-2.93315479844969,0.339201303964072,-8.64723915908168,5.27603217063376e-18,2.38554970215179e-17,360.919471866743,376.163394717681,64.0844081296395,31.0017402403489
"1636","yceG","yceG",1710,63.2219101296405,-0.560873403742791,0.362499973965397,-1.54723708696413,0.121806086024327,0.164901221722993,77.3268600664472,73.5183497125705,55.5398203790209,46.5026103605234
"1637","yceH","yceH",295,464.40924374185,2.11754196642852,0.175465855306421,12.0681141224348,1.55660704872235e-33,1.22154078569228e-32,171.249815099986,174.729710079203,837.369599560623,674.287850227589
"1638","ycfH","ycfH",105,631.744202598478,3.13598105389563,0.169768801453328,18.4720692320948,3.4654258378307e-76,7.64043887102674e-75,128.756516997433,127.255977529382,1251.78210546562,1019.18221040147
"1639","ycfQ","ycfQ",1569,212.754060583284,0.401523120953429,0.206263095688495,1.94665516685457,0.0515760899671297,0.076098564865459,182.739419307972,183.301356234032,256.337632518558,228.637834272573
"1640","ycgB","ycgB",2,11384.8514300193,6.85085599796781,0.132754799345483,51.6053357900759,0,0,182.192295298068,206.049186414155,22109.1208047256,23042.0434336393
"1641","ycgG","ycgG",909,29.2446701537954,2.41708548621064,0.476011987846414,5.07778280363501,3.81864865053243e-07,9.7251613047113e-07,8.38923481852965,9.23100355135414,68.3567020049488,31.0017402403489
"1642","ycgM","ycgM",2093,173.57081461594,-0.122732603592942,0.232581640125441,-0.52769687034087,0.597709745794363,0.661107530584782,177.997677888803,184.620071027083,149.530285635825,182.13522391205
"1643","ycgR","ycgR",236,641.074634020489,-3.1062667348218,0.227256806280254,-13.6685311461745,1.56522849642954e-42,1.53538303781118e-41,1127.4402097424,1174.64520190981,111.079640758042,151.133483671701
"1644","ychA","ychA",1141,193.026629400038,-0.902960894830261,0.239660754960377,-3.7676627321797,0.000164783122012435,0.000334332101190874,257.695408664835,245.940308903935,136.713404009898,131.757396021483
"1645","ychE","ychE",1711,23.609744190179,-0.900465146667691,0.583282578909993,-1.54378885848165,0.122639491305353,0.165932450246576,31.9155672444063,30.3304402401636,12.8168816259279,19.3760876502181
"1646","ychF","ychF",622,438.531469503348,-1.4512116217286,0.200335425037764,-7.24390916611499,4.35933437825741e-13,1.62248538354757e-12,611.319893732856,674.522616645378,243.52075089263,224.76261674253
"1647","yciC","yciC",415,311.391535761051,1.83190277437903,0.179855225799595,10.1854297879576,2.30339790660988e-24,1.28490750694021e-23,131.85688638689,140.772804158151,461.407738533404,511.528713965757
"1648","yciK","yciK",1136,117.596548380135,-1.14002042638487,0.301249885858832,-3.7843016044132,0.000154140809000178,0.000314116173270609,161.401582921712,163.520634338273,64.0844081296395,81.3795681309159
"1649","yciM","yciM",2076,251.901175423517,-0.114231095325231,0.205790777446663,-0.555083647297253,0.578837447392977,0.645476247935811,273.197255612118,250.22613198135,247.793044767939,236.388269332661
"1650","yciO","yciO",594,269.965117410551,1.49117225649969,0.195626076415807,7.62256384128549,2.48686055434752e-14,9.69205754766754e-14,136.051503796155,147.036699425141,358.872685525981,437.899580894929
"1651","yciV","yciV",1532,181.899209160786,0.459255187997877,0.223589670537569,2.05400896603902,0.0399748239279236,0.0604058207527044,146.811609324269,159.894168657384,192.253224388918,228.637834272573
"1652","ycjF","ycjF",2175,90.292346599914,0.0962009369690961,0.299980859084221,0.320690250913933,0.748445136044542,0.796620914916375,81.339102805744,93.628750306592,85.445877506186,100.755655781134
"1653","ycjG","ycjG",323,503.987647759047,2.29364569355256,0.198605826776666,11.548733140301,7.49165742779308e-31,5.36940772301578e-30,192.405276816278,146.047663330353,828.825011810004,848.672639079552
"1654","ycjM","ycjM",1676,6.30258673657279,-1.86784425978548,1.12993946889406,-1.6530480713393,0.0983210805255782,0.135807459079185,12.0367282178904,8.90132485309149,4.2722938753093,0
"1655","ycjN","ycjN",2324,1.68170876758643,-1.50791538710436,1.33062900168845,-1.13323502282826,0.257115570219213,NA,3.10036938945661,3.62646568088913,0,0
"1656","ycjO","ycjO",2017,4.86907976231765,0.702528485392089,0.978560035830326,0.717920679027099,0.472806196611336,0.54239164774789,3.10036938945661,3.95614437915177,8.5445877506186,3.87521753004362
"1657","ycjP","ycjP",2253,3.83783230056398,0.158594717532078,1.08645215352005,0.145974875210325,0.883941222622388,0.908266280679462,2.91799471948858,4.28582307741442,4.2722938753093,3.87521753004362
"1658","ycjQ","ycjQ",2179,7.30107814445925,0.257490210191573,0.852915456311178,0.301894177536901,0.76273273445756,0.81033789824197,6.38311344888126,6.9232526635156,4.2722938753093,11.6256525901308
"1659","ycjR","ycjR",1860,11.1629005820663,0.7876359126294,0.693409757800764,1.13588812930393,0.256003386991847,0.318739381645474,8.02448547859358,7.91228875830355,17.0891755012372,11.6256525901308
"1660","ycjS","ycjS",2088,7.32900806084037,-0.489489660113906,0.91633288905931,-0.53418322746923,0.593214772222208,0.657392148250077,9.1187334984018,8.57164615482884,0,11.6256525901308
"1661","ycjU","ycjU",2325,0.8680350477484,-0.752291137802594,1.40532748118503,-0.535313759870567,0.592432913090402,NA,1.82374669968036,1.64839349131324,0,0
"1662","ycjW","ycjW",1284,18.5312991239581,-2.6750718949332,0.883872679905568,-3.02653533223699,0.00247373908629835,0.00446005139001611,33.0098152642145,32.9678698262648,4.2722938753093,3.87521753004362
"1663","ycjX","ycjX",1713,119.522909234708,0.396263913618555,0.257134073047165,1.54107897457009,0.123297566335102,0.166364370082974,99.3941951325796,107.145576935361,128.168816259279,143.383048611614
"1664","ydaM","ydaM",784,164.799487265488,1.31096839424883,0.219079347334002,5.98398895287087,2.1773808844727e-09,6.42938360657437e-09,92.0992083338582,96.9255372892185,222.159281516084,248.013921922791
"1665","ydaN","ydaN",220,398.277717664469,2.31525253355093,0.16330293993613,14.1776537180314,1.25988915458223e-45,1.32574699675357e-44,132.039261056858,133.519872796372,649.388669047013,678.163067757633
"1666","ydbC","ydbC",253,451.083248000074,3.11699405610404,0.235599590143896,13.2300487203746,5.88492122758177e-40,5.38481922602838e-39,109.789551320758,73.1886710143078,850.18648118655,771.16828847868
"1667","ydcF","ydcF",1827,111.008976501596,-0.381739482844519,0.310740853765743,-1.22848179831642,0.219266158043274,0.277833144975467,111.066174010534,140.113446761625,115.351934633351,77.5043506008723
"1668","ydcI","ydcI",1460,868.715934875932,0.418427279687769,0.179525797774655,2.33073622217231,0.0197672729480182,0.0313433129278508,816.126648106961,670.236793567963,922.815477066809,1065.68482076199
"1669","ydcJ","ydcJ",74,765.625243485364,4.12647386817145,0.196165663561024,21.0356582964774,3.09448501901316e-98,9.68072002569657e-97,92.4639576737942,70.221562729944,1555.11497061258,1344.70048292513
"1670","ydcK","ydcK",53,491.52417490144,4.13131980252125,0.1736023576237,23.7976019396943,3.53627309554586e-125,1.54461739928088e-123,50.517783581146,55.0563426098622,880.092538313716,980.430035101035
"1671","ydcL","ydcL",44,1888.58186795899,3.03871088177795,0.122760824273885,24.7530993682353,2.87098694809509e-135,1.51053063291821e-133,401.953772609551,415.065481112674,3400.7459247462,3336.56229336755
"1672","ydcO","ydcO",2113,22.698758942081,0.260420838248844,0.550346180537773,0.473194595435137,0.636074353250614,0.696882218540072,20.6083377063881,20.1104005940215,38.4506448777837,11.6256525901308
"1673","ydcP","ydcP",876,178.734362248025,-1.39956013830323,0.264086062379581,-5.29963651126572,1.16033452955545e-07,3.06801582492079e-07,255.32453795525,264.072637308381,102.535053007423,93.0052207210468
"1674","ydcR","ydcR",1434,86.9285459661246,-0.808103303609875,0.334369374522788,-2.41679820337374,0.0156576949282434,0.0252772411149815,103.406437871876,119.014010072816,55.5398203790209,69.7539155407851
"1675","ydcS","ydcS",120,2654.18091460775,4.92890431784965,0.280026779777532,17.6015462584166,2.39689911915362e-69,4.62401788403386e-68,213.378363862602,112.420436107563,5152.38641362301,5138.53844483784
"1676","ydcT","ydcT",150,407.223249918663,4.14804968345088,0.253683691173672,16.3512666670051,4.26031106254616e-60,6.57508007319625e-59,52.1591556108583,31.9788337314768,734.834546553199,809.920463779116
"1677","ydcU","ydcU",275,118.276176609335,3.27559201387854,0.258961344791017,12.648961243702,1.13363723491295e-36,9.54316435935811e-36,23.1615830859406,20.1104005940215,205.070106014846,224.76261674253
"1678","ydcV","ydcV",1372,121.291523576221,0.766531496867025,0.288522239346466,2.65675012991478,0.00788978971565663,0.0133125825012719,100.670817822356,78.4635301865102,123.89652238397,182.13522391205
"1679","yddG","yddG",1451,24.2043439196553,-1.48845254552997,0.631346747545783,-2.3575832952589,0.018394328106604,0.0293472567655329,36.1101846536711,36.2646568088913,12.8168816259279,11.6256525901308
"1680","yddW","yddW",1644,46.508036998825,-0.73373047329999,0.426084144644063,-1.72203186277425,0.0850637467312897,0.119720266280834,55.2595250003149,61.3202378768525,38.4506448777837,31.0017402403489
"1681","ydeA","ydeA",2168,28.1572851606469,0.180112922541416,0.529866082257223,0.339921592592107,0.733915575320607,0.78367830113801,22.9792084159725,30.3304402401636,12.8168816259279,46.5026103605234
"1682","ydeE","ydeE",1855,49.0050533957524,0.457331248060378,0.40112615206821,1.14011825382707,0.254237038059584,0.31728234129808,34.2864379539908,48.4627686446092,51.2675265037116,62.0034804806979
"1683","ydeM","ydeM",1792,7.75538614065908,-1.29441642033094,0.976403852897127,-1.32569778016568,0.184939823010563,0.238781756982406,13.3133509076666,9.56068224961679,4.2722938753093,3.87521753004362
"1684","ydeN","ydeN",1349,109.447918081359,-0.810819106900848,0.29532339735369,-2.74552952514556,0.00604133311060459,0.010359767519296,141.705118565164,137.805695873787,76.9012897555674,81.3795681309159
"1685","ydeO","ydeO",1584,6.50506817573211,1.63901423182234,0.854894367076154,1.91721257613145,0.0552109310088516,0.080725847020637,2.5532453795525,3.29678698262648,8.5445877506186,11.6256525901308
"1686","ydeP","ydeP",1694,31.4354092110419,-0.826339871873787,0.518519547058369,-1.59365230599642,0.111013932147236,0.151653793017675,36.2925593236392,44.8363029637201,21.3614693765465,23.2513051802617
"1687","ydeQ","ydeQ",2185,4.7770780879735,-0.304893486497318,1.05445308030872,-0.289148462071021,0.772467769297385,0.818426950079381,5.28886542907304,5.27485917220237,8.5445877506186,0
"1688","ydfG","ydfG",1665,522.524223151065,-0.274212757241094,0.164053728952466,-1.67148140424499,0.0946266287427526,0.131632711000444,581.592822528067,563.091216632602,457.135444658095,488.277408785496
"1689","ydfU","ydfU",1627,6.77794427159821,1.50063588060353,0.844505761628086,1.77693977801942,0.0755781487481119,0.107537439675402,2.91799471948858,3.62646568088913,12.8168816259279,7.75043506008723
"1690","ydgA","ydgA",31,4810.22208407135,3.06249319338442,0.114832071975547,26.6693192998952,1.06851765351337e-156,7.97941408994664e-155,1004.70205685391,1046.40018828564,8706.93491788035,8482.85117326548
"1691","ydgD","ydgD",17,1449.88604328822,4.63699518538388,0.14522695739229,31.9293006522085,1.04713903140647e-223,1.42595697512116e-221,107.053931271237,115.717223090189,2922.24901071156,2654.52400807988
"1692","ydgH","ydgH",578,546.673524919654,-1.39522825888167,0.178911115092143,-7.79844370297004,6.26753021668417e-15,2.51026513003873e-14,796.977307760317,789.580482339042,286.243689645723,313.892619933533
"1693","ydgI","ydgI",1692,36.2686000565258,0.661224540338061,0.41412957064905,1.59666101433362,0.110341290318845,0.150969318610004,28.8151978549497,27.0336532575371,42.722938753093,46.5026103605234
"1694","ydgJ","ydgJ",1741,349.142320950264,-0.275384000113234,0.187617737501409,-1.467792991114,0.142160461897981,0.189030137446196,388.640421701885,375.504037321156,341.783510024744,290.641314753271
"1695","ydhB","ydhB",1351,61.0344110789387,0.943528104594209,0.344275048928664,2.74062296274544,0.00613228315611756,0.0105079463407936,39.3929287130958,44.1769455671948,59.8121142543302,100.755655781134
"1696","ydhC","ydhC",1830,25.3147606729109,0.595675891479652,0.488413446278913,1.21961402991245,0.22261122532498,0.281609282310016,19.5140896865798,20.4400792922842,34.1783510024744,27.1265227103053
"1697","ydhF","ydhF",276,518.251132576997,2.41416693234166,0.190987675114841,12.640433111142,1.26356004372153e-36,1.05983387725194e-35,182.374669968036,142.091518951201,884.364832189025,864.173509199726
"1698","ydhJ","ydhJ",2219,15.2095372205333,-0.143079998752746,0.65646116601138,-0.217956531415395,0.827462980077811,0.863261288364188,16.2313456271552,15.4948988183444,21.3614693765465,7.75043506008723
"1699","ydhP","ydhP",2139,26.354957149655,-0.223598469200197,0.527073469494691,-0.424226378562673,0.671400724853988,0.726644543261797,25.350079125557,31.9788337314768,17.0891755012372,31.0017402403489
