"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_chemostat1","K12_chemostat2","K12_starvation1","K12_starvation2"
"1669","lpxM",106.022268826182,-0.494027083521085,0.296420644121942,-1.66664196073284,0.0955856199980455,0.132582810242945,118.361160809255,129.563728417221,102.535053007423,73.6291330708287
"1670","iclR",158.288667135772,-0.487214305362194,0.292537215404041,-1.66547803051066,0.0958174231371248,0.132824751234996,174.350184489442,194.510431974962,175.164048887681,89.1300031910032
"1671","ypdD",16.9951407628602,-1.15840279703917,0.69632529651493,-1.66359430403709,0.096193530951929,0.133266322054887,24.0734564357807,23.7368662749106,8.5445877506186,11.6256525901308
"1672","yjfC",6.63132615238955,1.46621655027185,0.881588698863109,1.66315261545738,0.0962818899545995,0.133308956486183,4.37699207923286,1.97807218957589,8.5445877506186,11.6256525901308
"1673","ybjI",70.8672582077932,-0.572754487535236,0.345458514049165,-1.65795446990698,0.0973266565731955,0.134674961127883,83.1628495054244,87.035176341339,51.2675265037116,62.0034804806979
"1674","ynjF",25.3488902885443,0.811287541404861,0.489985438178877,1.65573806523754,0.0977748750886151,0.135214358321472,20.061213696484,16.1542562148697,34.1783510024744,31.0017402403489
"1675","ytfF",18.0189958695559,0.951776009867788,0.57558880849084,1.65356934642855,0.0982150452604828,0.135741987927175,11.8543535479223,12.5277905339806,12.8168816259279,34.8769577703926
"1676","ycjM",6.30258673657279,-1.86784425978548,1.12993946889406,-1.6530480713393,0.0983210805255782,0.135807459079185,12.0367282178904,8.90132485309149,4.2722938753093,0
"1677","mngR",54.9033631630925,-0.640751265816191,0.387754695021874,-1.65246552534985,0.0984396873811188,0.135890206492123,66.019630528429,68.2434905403681,42.722938753093,42.6273928304798
"1678","uxuB",134.367979849015,-0.445704322073599,0.272360143877098,-1.63645207308571,0.101745008468259,0.140369305485113,167.055197690721,143.080555045989,111.079640758042,116.256525901308
"1679","yraL",84.1473156595407,-0.525262990374926,0.321372653308537,-1.63443586430686,0.102167362807603,0.140868043418464,102.676939192004,96.5958585909558,59.8121142543302,77.5043506008723
"1680","wzxE",83.3840704626517,0.478979625204719,0.293440691392963,1.63228767943193,0.102618897473578,0.141406397411508,70.943746617566,68.2434905403681,89.7181713814953,104.630873311178
"1681","ygjK",18.5289915105287,0.928585283081667,0.569648679091294,1.63010170507715,0.103080003428208,0.14195729205015,10.395356188178,14.8355414218192,25.6337632518558,23.2513051802617
"1682","moaA",335.79321085102,0.298032865408367,0.183249135581784,1.62638074369172,0.103868684647857,0.142958385826272,289.610975909241,312.53540595299,384.506448777837,356.520012764013
"1683","hyfI",6.67936109436774,1.3847220362387,0.857546443653641,1.61474873633548,0.106365118689532,0.146220457105859,3.64749339936072,3.29678698262648,4.2722938753093,15.5008701201745
"1684","rsmB",219.112118908266,0.362420232826649,0.224412011684972,1.61497697964319,0.10631568017213,0.146220457105859,181.462796618196,202.752399431528,209.342399890156,282.890879693184
"1685","menF",102.23498476087,-0.509931599271946,0.31588519116298,-1.61429409651828,0.106463650008239,0.146269050308055,115.443166089767,124.288869245018,111.079640758042,58.1282629506542
"1686","ybiV",66.1203301342001,-0.641438594888215,0.398767380902457,-1.60855332107798,0.10771404807071,0.147899182256046,68.9376252479176,92.3100355135414,68.3567020049488,34.8769577703926
"1687","sbcD",42.8979179187669,-0.699953025371945,0.435362634322794,-1.60774712892098,0.107890572140445,0.148017709061403,53.0710289606985,53.7376278168116,29.9060571271651,34.8769577703926
"1688","yfhG",47.5108425666951,-0.665962901186966,0.414336105382416,-1.6073011560803,0.107988320828852,0.148017709061403,59.0893930696436,58.023450894226,34.1783510024744,38.7521753004362
"1689","pyrE",23.850497216966,0.806601792876571,0.501841634550915,1.60728352799659,0.107992186006354,0.148017709061403,18.6022163367397,15.4948988183444,34.1783510024744,27.1265227103053
"1690","yegX",33.602604082067,-0.806430340202416,0.504295693553486,-1.59912200423517,0.109793496294346,0.150397599953497,47.4174141916893,38.9020863949924,17.0891755012372,31.0017402403489
"1691","ydjL",14.3334186778583,-1.2175458998224,0.76209738677581,-1.59762508171488,0.110126441000134,0.150764465355003,21.5202110562282,19.1213644992336,12.8168816259279,3.87521753004362
"1692","ydgI",36.2686000565258,0.661224540338061,0.41412957064905,1.59666101433362,0.110341290318845,0.150969318610004,28.8151978549497,27.0336532575371,42.722938753093,46.5026103605234
"1693","degP",984.039437442585,-0.243089412452318,0.152574335068984,-1.59325231430574,0.111103599549882,0.151653793017675,1050.11334967595,1082.66484509454,974.08300357052,829.296551429334
"1694","ydeP",31.4354092110419,-0.826339871873787,0.518519547058369,-1.59365230599642,0.111013932147236,0.151653793017675,36.2925593236392,44.8363029637201,21.3614693765465,23.2513051802617
"1695","ygeR",151.326296348396,-0.410869853993463,0.257846183549051,-1.59346882058971,0.111055057556139,0.151653793017675,184.563166007652,161.212883450435,123.89652238397,135.632613551527
"1696","yibD",6.03954775743932,-1.80268575097784,1.13109156845103,-1.59375757123406,0.110990344004244,0.151653793017675,9.6658575083059,10.2200396461421,4.2722938753093,0
"1697","amiA",172.097688561158,0.359601492920408,0.226990112211466,1.58421655206461,0.113144447877534,0.154348495484085,144.258363944716,156.92706037302,205.070106014846,182.13522391205
"1698","potH",67.4483604512863,0.505100932845373,0.318993222889674,1.58342214379917,0.113325279139279,0.154504134986708,56.7185223600592,54.3969852133369,81.1735836308767,77.5043506008723
"1699","abgR",52.9269087420598,-0.676080321270697,0.427729274839169,-1.58062672124771,0.113963412339595,0.155282695448006,76.232612046639,54.3969852133369,38.4506448777837,42.6273928304798
"1700","ycgE",229.336050867897,0.355946781896131,0.225372579450092,1.57937040417534,0.114251121692138,0.155583145127824,209.001371783369,191.873002388861,303.33286514696,213.136964152399
"1701","ompW",198.833318399444,-0.379742000689525,0.241436001752928,-1.57284745411802,0.11575414457676,0.157537239679718,244.929181767072,204.730471621104,175.164048887681,170.509571321919
"1702","yjbM",5.39948279074518,1.4590581092186,0.93055597369227,1.56794233820169,0.116894589850611,0.158995872799157,2.0061213696484,3.29678698262648,8.5445877506186,7.75043506008723
"1703","aas",152.989930649499,-0.391818751766596,0.250686106736559,-1.56298550752296,0.118056003638935,0.160481296784578,165.778575000945,181.982641440982,132.441110134588,131.757396021483
"1704","yeaS",25.5656496910998,0.790859764221291,0.506124061223189,1.56258084689742,0.118151216190941,0.160516470353303,21.5202110562282,15.1652201200818,38.4506448777837,27.1265227103053
"1705","wzyE",45.6955572297753,0.586720401986338,0.37598459075467,1.56049055310666,0.11864400068308,0.161091414417203,36.6573086635752,35.9349781106286,59.8121142543302,50.377827890567
"1706","ptsI",9094.27598961981,0.175768080397449,0.112678625506677,1.55990614552743,0.118782061994508,0.161184333831938,8324.30943602103,8756.26622585593,9651.11186432371,9645.41643227856
"1707","yieH",33.4177973041956,-0.777111365679163,0.49852526072764,-1.55882043879763,0.11903888526811,0.161438207027344,39.0281793731597,46.1550177567707,21.3614693765465,27.1265227103053
"1708","eamA",196.857985708359,-0.392109104891809,0.252729368503605,-1.55149798067974,0.120782390891889,0.163706812010962,225.050342740556,220.884727835974,213.614693765465,127.882178491439
"1709","norV",22.2289733523023,0.7949473587242,0.513288046816318,1.54873538095204,0.121445344938898,0.16450905414485,15.137097607347,17.1432923096577,25.6337632518558,31.0017402403489
"1710","yceG",63.2219101296405,-0.560873403742791,0.362499973965397,-1.54723708696413,0.121806086024327,0.164901221722993,77.3268600664472,73.5183497125705,55.5398203790209,46.5026103605234
"1711","ychE",23.609744190179,-0.900465146667691,0.583282578909993,-1.54378885848165,0.122639491305353,0.165932450246576,31.9155672444063,30.3304402401636,12.8168816259279,19.3760876502181
"1712","malZ",79.1686534007329,-0.505711054907904,0.328077982296517,-1.54143551898232,0.123210825001338,0.166364370082974,90.6402109741139,95.2771437979052,72.6289958802581,58.1282629506542
"1713","ycjX",119.522909234708,0.396263913618555,0.257134073047165,1.54107897457009,0.123297566335102,0.166364370082974,99.3941951325796,107.145576935361,128.168816259279,143.383048611614
"1714","thrS",4855.74391355588,-0.190911225900298,0.12388829555767,-1.540994853799,0.123318038471872,0.166364370082974,5282.11756628423,5070.78805797779,4733.7016138427,4336.36841611881
"1715","perM",61.0244459805436,-0.598161118675498,0.38798866919874,-1.54169739005729,0.123147146475814,0.166364370082974,69.8494985977578,78.4635301865102,29.9060571271651,65.8786980107415
"1716","murI",50.1670053602214,-0.650799710656633,0.422062004867621,-1.5419528485175,0.123085052056677,0.166364370082974,54.1652769805067,68.9028479368934,42.722938753093,34.8769577703926
"1717","ais",6.95223719023384,1.27690772247816,0.831238078281256,1.53615162231068,0.124501197897793,0.167862710036919,4.01224273929679,3.62646568088913,8.5445877506186,11.6256525901308
"1718","recC",182.612401958966,-0.355844755683259,0.231879648359646,-1.53460969171103,0.124879730591908,0.168275073527513,207.724749093593,203.082078129791,145.257991760516,174.384788851963
"1719","inaA",117.601199688814,0.399993973358284,0.261679462262799,1.52856464125785,0.126372407219076,0.170187389594043,107.053931271237,95.2771437979052,132.441110134588,135.632613551527
"1720","ygfM",8.26894150093006,1.22886766345352,0.805325987720727,1.52592575204424,0.127028356482632,0.170871961218648,5.47124009904108,3.95614437915177,4.2722938753093,19.3760876502181
"1721","yqjI",80.8906420460954,0.466566593342801,0.305715057214266,1.52614855674511,0.126972871657702,0.170871961218648,70.0318732677258,64.9467035577416,111.079640758042,77.5043506008723
"1722","yagV",11.9388072687906,1.02572711525748,0.672681915782044,1.52483230363788,0.127300930385647,0.171139171801842,8.57160948849769,6.59357396525296,17.0891755012372,15.5008701201745
"1723","napH",8.54275687924205,-1.45871649337455,0.956854677933708,-1.52449115525525,0.127386064640686,0.171154230785367,13.4957255776347,12.5277905339806,4.2722938753093,3.87521753004362
"1724","fcl",2.43049813369552,-1.96218320634059,1.28994465352353,-1.52113751623437,0.128225331584601,0.172181927272826,5.10649075910501,4.61550177567707,0,0
"1725","cls",373.780699986092,0.272676853013102,0.179471618953667,1.51933132716375,0.12867911811762,0.172691106343356,350.706490348533,325.392875185233,431.501681406239,387.521753004362
"1726","yfiF",222.451302014572,-0.325940530159444,0.214742772456828,-1.51781839467948,0.129060186582509,0.173036780811737,240.734564357807,254.511955058764,200.797812139537,193.760876502181
"1727","fimH",39.9836851112328,0.636041197744449,0.419078070022229,1.5177152975595,0.129086185944652,0.173036780811737,26.6267018153332,35.9349781106286,46.9952326284023,50.377827890567
"1728","proC",60.6709684277172,-0.569306566936711,0.375273650433222,-1.51704380597863,0.129255624405465,0.173163640334867,78.0563587463194,67.2544544455802,46.9952326284023,50.377827890567
"1729","tas",200.075040326323,0.335228106376777,0.221325270927567,1.51463999104959,0.129863598903623,0.173877519642503,165.596200330977,188.576215406235,213.614693765465,232.513051802617
"1730","rseB",346.731589796246,-0.282137101302578,0.186457337104111,-1.51314561113271,0.130242676032038,0.174284274574663,393.564537791022,367.591748562852,311.877452897579,313.892619933533
"1731","yggN",177.159132670018,-0.363195553833381,0.240963856660963,-1.50726154065669,0.131743631456251,0.176190934038834,209.001371783369,189.23557280276,170.891755012372,139.50783108157
"1732","artQ",111.666104633539,-0.424684767249443,0.282228646674187,-1.50475429143701,0.132387259225309,0.176949483317893,131.309762376986,125.277905339806,85.445877506186,104.630873311178
"1733","ftsA",928.724356819423,-0.225390035951183,0.150167873910798,-1.50092047041345,0.133376132869697,0.178168348293912,1041.90648952739,961.013405435618,824.552717934695,887.424814379988
"1734","yihO",14.9229406400828,0.957293090422821,0.638744650912902,1.4987101481862,0.133948842885941,0.178830202584172,8.93635882843376,11.20907574093,8.5445877506186,31.0017402403489
"1735","yegV",20.9230909420939,-0.931251985281017,0.622378323482795,-1.49627959416996,0.134580810411466,0.17957036086602,29.7270712047899,26.0446171627492,8.5445877506186,19.3760876502181
"1736","nuoB",893.120977133351,-0.256008395708064,0.172567338322413,-1.48352752146966,0.13793430991857,0.183938898307309,1033.69962937883,909.583528506645,892.909419939643,736.291330708287
"1737","bcsZ",5.48258663080258,-1.69704123979267,1.14417746181609,-1.48319757767212,0.138021924615365,0.183949772875401,9.48348283833787,8.57164615482884,0,3.87521753004362
"1738","yecO",55.8388522693302,-0.572005408915987,0.386553919824475,-1.47975581045905,0.138938425454368,0.184982112478228,62.9192611389724,71.2105988247319,42.722938753093,46.5026103605234
"1739","pstA",46.0104009344417,-0.687691612994794,0.4647542305579,-1.47968876403616,0.138956325529001,0.184982112478228,46.8702901817852,66.9247757473175,46.9952326284023,23.2513051802617
"1740","deoD",645.388947770526,0.251891210823392,0.170674772640556,1.47585496629826,0.139982831134221,0.186241525330874,586.516938617204,592.762299476241,619.482611919848,782.79394106881
"1741","ydgJ",349.142320950264,-0.275384000113234,0.187617737501409,-1.467792991114,0.142160461897981,0.189030137446196,388.640421701885,375.504037321156,341.783510024744,290.641314753271
"1742","mdlA",64.5259122313629,0.47695627967335,0.325033710570566,1.46740557721259,0.142265758216779,0.189061555839176,54.1652769805067,53.4079491185489,76.9012897555674,73.6291330708287
"1743","yjjQ",2.46651154500325,1.77579995913087,1.21141790373936,1.46588551617852,0.142679478435582,0.189502577497632,0.729498679872144,0.989036094787944,4.2722938753093,3.87521753004362
"1744","ycbT",27.0790647902407,0.730834079377191,0.499489150893936,1.4631630698469,0.143422763353041,0.190358096404281,22.9792084159725,17.4729710079203,21.3614693765465,46.5026103605234
"1745","yqeF",767.959046961377,-0.288342735995991,0.19710023106682,-1.46292439351955,0.143488068347935,0.190358096404281,951.81340256318,737.820926711806,653.660962922323,728.5408956482
"1746","rnd",95.8348031180106,-0.436168822332879,0.29825174874017,-1.46241832336366,0.143626611274373,0.190432763516709,108.695303300949,112.0907574093,81.1735836308767,81.3795681309159
"1747","selD",628.732151681217,0.243945712551373,0.167016861390673,1.46060529769359,0.144123791598915,0.19098258589095,609.678521703144,540.34338645248,717.745371051962,647.161327517284
"1748","yiaD",30.1243926220954,-0.749690308356646,0.51435354205567,-1.45753892422015,0.144967674920486,0.191990942471925,39.0281793731597,37.2536929036792,17.0891755012372,27.1265227103053
"1749","yagS",5.52749613280285,1.34283798793585,0.924237535251168,1.45291436099371,0.146247533109081,0.193485523916387,2.18849603961643,3.62646568088913,8.5445877506186,7.75043506008723
"1750","narY",29.8092539785599,0.655487990500663,0.451171599598799,1.45285738526882,0.146263355012388,0.193485523916387,23.1615830859406,22.7478301801227,38.4506448777837,34.8769577703926
"1751","yadS",34.9435536467604,-0.704014773909173,0.486218030236286,-1.44794049197856,0.147633693943898,0.195186751273629,47.7821635316254,39.2317650932551,25.6337632518558,27.1265227103053
"1752","yajR",59.7106857552533,-0.532403805941775,0.370054211439353,-1.43871840796231,0.150230321682,0.198506389665428,69.6671239277897,72.1996349195199,42.722938753093,54.2530454206106
"1753","yihP",8.68912162509077,1.09801850431044,0.763579783108085,1.43798792032059,0.150437481605486,0.198666725565716,5.10649075910501,5.60453787046501,8.5445877506186,15.5008701201745
"1754","tauB",5.3089796212529,-1.64960324271676,1.14833975815958,-1.43651147754438,0.15085685276065,0.199106963592307,9.1187334984018,8.2419674565662,0,3.87521753004362
"1755","cmk",1179.39430408547,-0.207295042630954,0.144426342243424,-1.43529940183328,0.151201798155626,0.199448525772237,1241.60675314239,1288.05467411217,1025.35053007423,1162.56525901308
"1756","galS",139.595638163755,-0.464304315266542,0.324178898206438,-1.43224718769595,0.15207309147314,0.200483602938678,194.593772855894,129.893407115483,98.2627591321139,135.632613551527
"1757","ydhX",8.1488797363364,-1.40319283460401,0.982809318616217,-1.42773659958748,0.153367687465137,0.201960293789416,14.9547229373789,9.89036094787943,0,7.75043506008723
"1758","eutQ",14.4729468038666,1.01131416347842,0.708326579599672,1.42775125571313,0.153363467441764,0.201960293789416,11.4896042079863,7.25293136177825,4.2722938753093,34.8769577703926
"1759","php",10.1769916708505,1.0457819813999,0.740892490693517,1.41151650817919,0.158092371488571,0.208063581578193,7.84211080862555,4.94518047393972,8.5445877506186,19.3760876502181
"1760","nlpI",1437.29193084264,-0.250142700570159,0.177707000556754,-1.40761309226122,0.159245668557813,0.209462342449623,1597.78448358996,1528.06076644737,1123.61328920635,1499.70918412688
"1761","argP",165.038474913921,0.31945123602245,0.227222513215513,1.40589605977758,0.15975499152506,0.210012950244471,146.082110644397,147.036699425141,196.525518264228,170.509571321919
"1762","bglA",467.507068529429,-0.256739581600267,0.182745687737672,-1.40490090233381,0.16005074823838,0.210282339484592,478.004009986222,540.013707754217,452.863150782786,399.147405594493
"1763","hypD",108.815369964196,-0.404338528637541,0.289310782818124,-1.39759232165132,0.162235525430438,0.213031900948079,131.492137046954,116.376580486715,98.2627591321139,89.1300031910032
"1764","setA",102.260274248686,0.377287705028688,0.270291128848744,1.39585678092979,0.162757627617555,0.213596319690839,88.8164642744335,89.0132485309149,111.079640758042,120.131743431352
"1765","hgdC",13.4210368377041,0.937442714957563,0.673353981546268,1.39219896317365,0.163862156670076,0.214924018521941,10.7601055281141,7.25293136177825,8.5445877506186,27.1265227103053
"1766","yhfT",5.29075839133024,-1.59953783459126,1.14947074195743,-1.39154288683104,0.164060864089031,0.215062797489301,7.65973613865751,9.23100355135414,4.2722938753093,0
"1767","ybgK",266.187210028739,0.269710655754155,0.19408367669224,1.38966171885664,0.164631624501428,0.215688857227394,245.293931107008,236.709305352581,307.60515902227,275.140444633097
"1768","yphB",26.5708492885525,0.68868435619998,0.497108694975785,1.38537982368932,0.165936357102649,0.217152440188034,20.7907123763561,19.1213644992336,46.9952326284023,19.3760876502181
"1769","mutH",47.6582710894637,0.536654097202656,0.387332253821118,1.38551357886787,0.165895483335381,0.217152440188034,43.4051714523926,33.9569059210527,51.2675265037116,62.0034804806979
"1770","yfeT",28.2523029391848,0.656908882259766,0.476138968502506,1.37965788501999,0.167692005727537,0.219325984892231,23.7087070958447,19.4510431974962,42.722938753093,27.1265227103053
"1771","lldR",64.0884991482231,0.469602957625698,0.340723081073074,1.3782540241968,0.168124872679243,0.219767973039214,57.6303957098994,49.7814834376598,59.8121142543302,89.1300031910032
"1772","ygdE",165.363956972297,0.31494881592136,0.229007198750933,1.37527910755284,0.169044931117495,0.220845945562642,148.635356023949,145.388305933828,200.797812139537,166.634353791875
"1773","relA",632.072296228276,-0.214763400875917,0.156619600115917,-1.3712421735017,0.170299475369848,0.222359439075691,697.218363287801,661.005790016609,581.031967042065,589.03306456663
"1774","yagW",31.9130266659814,0.635139953254739,0.465593430599564,1.36415144955298,0.172519904836914,0.225131668375116,20.9730870463241,28.6820467488504,46.9952326284023,31.0017402403489
"1775","yihS",29.4121776332942,0.64448182429914,0.472852428918932,1.36296608599981,0.172893199184296,0.225491693584025,23.1615830859406,22.7478301801227,21.3614693765465,50.377827890567
"1776","treR",52.3122995697226,0.500347015605975,0.368626860058526,1.35732652668483,0.174677482290257,0.227690524494339,39.7576780530318,46.4846964550333,72.6289958802581,50.377827890567
"1777","ybdA",31.9296629748989,-0.694271251799623,0.512720363348197,-1.3540933838981,0.175706586715594,0.228774324098201,44.6817941421688,34.9459420158407,17.0891755012372,31.0017402403489
"1778","ygjI",5.63621878862358,1.22534951329639,0.904847733242759,1.3542052085438,0.175670917768874,0.228774324098201,3.28274405942465,2.96710828436383,8.5445877506186,7.75043506008723
"1779","fsaA",28.4943050332639,0.640484590250731,0.473592977437986,1.35239461048511,0.176249112621552,0.229186614330134,20.061213696484,24.0665449731733,42.722938753093,27.1265227103053
"1780","mtgA",219.02909920711,0.286352026739941,0.211738836352662,1.35238311342661,0.176252788609959,0.229186614330134,195.688020875703,198.136897655851,269.154514144486,213.136964152399
"1781","yjfJ",7.23632222100448,1.11518002353797,0.824732265742753,1.35217217739582,0.176320241953334,0.229186614330134,3.82986806932876,4.94518047393972,8.5445877506186,11.6256525901308
"1782","yfiH",59.489418184371,-0.511541289303999,0.378960963784,-1.34985219637442,0.177063398079496,0.230023438021343,75.5031133667669,64.2873461612163,55.5398203790209,42.6273928304798
"1783","ydjG",25.0478330951431,-0.763913152949187,0.566393859994068,-1.34873134563498,0.17742327346257,0.230361681472714,28.4504485150136,35.2756207141033,17.0891755012372,19.3760876502181
"1784","ybdO",9.08688387944241,1.0542071524026,0.783681050560623,1.34519923845096,0.178560902096819,0.23170879392048,5.83598943897715,5.27485917220237,21.3614693765465,3.87521753004362
"1785","glnP",450.724977401252,-0.234057088416662,0.174468390613944,-1.3415443771392,0.17974377167933,0.233113070833416,506.819207841172,467.814072834697,405.867918154383,422.398710774754
"1786","tyrA",333.623555525973,-0.270112227349095,0.202288839769354,-1.33527992773636,0.181784745580111,0.235628043683067,353.624485068022,375.174358622893,346.055803900053,259.639574512922
"1787","yfbG",33.9966096552468,-0.638789493349415,0.479074223001028,-1.3333831433215,0.182406101314527,0.236301132928444,42.6756727725204,40.5504798863057,25.6337632518558,27.1265227103053
"1788","yeaN",23.0507288234728,0.679968254732543,0.510898672846319,1.33092585843745,0.18321340777494,0.237214227628069,16.0489709571872,19.1213644992336,29.9060571271651,27.1265227103053
"1789","entB",95.72499267271,-0.441390617407458,0.332571084931876,-1.32720683609001,0.184440271670781,0.238535882077016,127.115144967721,93.628750306592,76.9012897555674,85.2547856609596
"1790","malM",290.468726959202,-0.271078249221976,0.204199982527956,-1.32751357696548,0.184338851760198,0.238535882077016,330.645276652049,305.612153289475,234.976163142011,290.641314753271
"1791","rmuC",194.23094633339,0.325426171100126,0.245296260786423,1.32666584503492,0.18461924402986,0.238634031227876,190.216780776661,153.300594692131,243.52075089263,189.885658972137
"1792","ydeM",7.75538614065908,-1.29441642033094,0.976403852897127,-1.32569778016568,0.184939823010563,0.238781756982406,13.3133509076666,9.56068224961679,4.2722938753093,3.87521753004362
"1793","treB",57.3670407197984,-0.541360632077963,0.408354066205353,-1.32571382748451,0.184934505514686,0.238781756982406,79.3329814360956,57.0344147994381,42.722938753093,50.377827890567
"1794","ydiO",4.91617193466153,-1.53507973337938,1.15834304921392,-1.32523757484549,0.185092366405134,0.23884550068444,8.20686014856162,7.5826100600409,0,3.87521753004362
"1795","yjbC",110.153513040341,-0.375010491225489,0.28463395537085,-1.31751846239458,0.187664896675127,0.242030214931988,118.725910149191,130.223085813746,102.535053007423,89.1300031910032
"1796","cusA",22.8241323041847,0.675776966602692,0.513786296016085,1.31528803287026,0.188413118507835,0.242851097117535,16.5960949670913,18.4620071027083,21.3614693765465,34.8769577703926
"1797","menE",50.9033332369454,-0.548496746163591,0.417109013718161,-1.31499614758795,0.188511197200955,0.242851097117535,60.5483904293879,60.0015230838019,59.8121142543302,23.2513051802617
"1798","moeA",146.377074715981,0.311526015083928,0.237211492506492,1.31328382024071,0.189087328470604,0.243457822808369,132.951134406698,128.24501362417,153.802579511135,170.509571321919
"1799","yfaQ",22.8062854549075,0.713648313026798,0.544739340214589,1.31007302087944,0.19017113428148,0.244717162791342,20.6083377063881,13.1871479305059,34.1783510024744,23.2513051802617
"1800","ypfG",72.3639028883481,0.417377070348857,0.319768747486973,1.30524659970362,0.191808891051508,0.246687545991246,59.2717677396117,64.9467035577416,68.3567020049488,96.8804382510904
"1801","yqeI",7.63789582442,-1.26678681047046,0.971007318617818,-1.30461098096941,0.192025347203203,0.24682880553882,11.8543535479223,10.5497183444047,4.2722938753093,3.87521753004362
"1802","tauD",14.3855973354251,0.847108729904936,0.649664449026054,1.30391732405072,0.192261772823477,0.246858571317997,9.6658575083059,10.2200396461421,29.9060571271651,7.75043506008723
"1803","fhuE",67.5918196386615,-0.477261298307884,0.365946186625944,-1.30418437396021,0.192170726365003,0.246858571317997,84.4394721952006,73.8480284108331,38.4506448777837,73.6291330708287
"1804","cadB",4.01049828407356,1.34326560289022,1.03250190805499,1.3009812305535,0.193264879431875,0.248008977763188,2.37087070958447,1.64839349131324,4.2722938753093,7.75043506008723
"1805","ymfC",22.470971959193,-0.773281489369019,0.59757943167576,-1.29402293382245,0.19565749924442,0.250940227562788,24.9853297856209,32.3085124297395,17.0891755012372,15.5008701201745
"1806","yeaX",17.6026973696527,-0.883539828376904,0.686414946317111,-1.28718034640336,0.198031435837593,0.253844282372108,27.9033245051095,18.4620071027083,8.5445877506186,15.5008701201745
"1807","yahK",258.891293679773,-0.277000172373278,0.215784426240285,-1.28368936164479,0.199250668211296,0.255265797957472,303.471450826812,263.413279911856,247.793044767939,220.887399212486
"1808","yicL",107.348498276559,0.348775209996965,0.273029043133594,1.27742897236873,0.201450841599236,0.257941757910526,97.3880737629312,90.6616420222282,136.713404009898,104.630873311178
"1809","ygjO",36.3693733270885,-0.611510887555755,0.479347041452496,-1.27571641143916,0.202055785032099,0.25857332357618,38.6634300332236,49.7814834376598,29.9060571271651,27.1265227103053
"1810","yfbH",10.3957598121662,-1.10156470435256,0.863829850744599,-1.27521027827765,0.202234824286784,0.258659457582267,14.5899735974429,14.1761840252939,12.8168816259279,0
"1811","ydiF",4.76185561134879,-1.48106989674218,1.16380938830664,-1.27260521492884,0.203158167141194,0.259696939222454,6.93023745878537,8.2419674565662,0,3.87521753004362
"1812","ybhS",24.4231662802513,0.64995856804885,0.511571757865741,1.27051299852919,0.203901955656099,0.260503878225094,19.5140896865798,18.4620071027083,17.0891755012372,42.6273928304798
"1813","yphH",93.5394004479728,0.381889949621236,0.300987341235348,1.26879073403499,0.204515710801431,0.260999928613734,88.9988389444015,72.5293136177825,119.62422850866,93.0052207210468
"1814","yigE",7.54846385483621,-1.23691040385872,0.974832826303976,-1.26884361142043,0.204496847168412,0.260999928613734,9.84823217827394,12.198111835718,4.2722938753093,3.87521753004362
"1815","chbC",39.7103690566521,0.512386119527711,0.404950515094106,1.2653055137086,0.205761830825486,0.262301012313326,34.2864379539908,30.6601189384263,51.2675265037116,42.6273928304798
"1816","yegW",39.4055495026847,0.51253920176708,0.404970790446444,1.26562017275876,0.205649100302513,0.262301012313326,32.2803165843424,32.6381911280021,38.4506448777837,54.2530454206106
"1817","mhpD",7.64140655522045,-1.24694794966343,0.98660532333934,-1.26387717577168,0.206274115168892,0.26280934321188,8.57160948849769,13.8465053270312,4.2722938753093,3.87521753004362
"1818","mutL",180.465733739087,-0.296128240470195,0.234684555865542,-1.26181392455947,0.207015750449732,0.263609165176639,202.253508994552,196.488504164538,140.985697885207,182.13522391205
"1819","rsxE",17.2519817863357,-0.834809641701237,0.662700088060865,-1.25970956808529,0.207774152498241,0.264429446417497,21.8849603961643,23.0775088783853,8.5445877506186,15.5008701201745
"1820","sdaC",176.460217522522,-0.326214090473798,0.259128224064241,-1.25889061931334,0.208069842564738,0.264660266778774,173.985435149506,219.566013042923,149.530285635825,162.759136261832
"1821","mltB",24.3200806140883,-0.708824288813157,0.563416095561633,-1.25808313677403,0.20836169125497,0.264885950167631,32.4626912543104,28.3523680505877,17.0891755012372,19.3760876502181
"1822","dmsB",12.7079567774509,0.83678106482131,0.675495532925889,1.23876624497695,0.215432077873185,0.273724072599573,7.29498679872144,10.5497183444047,21.3614693765465,11.6256525901308
"1823","kdpB",14.7820879408062,-0.883071351836564,0.71434804409234,-1.23619202031778,0.216387196125015,0.274669288974186,21.1554617162922,17.802649706183,8.5445877506186,11.6256525901308
"1824","yqcE",12.3251583955814,-0.964773704148873,0.780490227235043,-1.23611247198658,0.216416759528756,0.274669288974186,18.2374669968036,15.1652201200818,4.2722938753093,11.6256525901308
"1825","yhhS",38.1593700225637,0.507576494230295,0.410726187521159,1.23580260926057,0.216531944871658,0.274669288974186,30.63894455463,31.9788337314768,51.2675265037116,38.7521753004362
"1826","citB",19.6906901016378,-0.768515485718785,0.623877144821589,-1.23183785797853,0.218009658325939,0.276392310528231,23.3439577559086,26.7039745592745,17.0891755012372,11.6256525901308
"1827","ydcF",111.008976501596,-0.381739482844519,0.310740853765743,-1.22848179831642,0.219266158043274,0.277833144975467,111.066174010534,140.113446761625,115.351934633351,77.5043506008723
