"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_K12ref_batch1","IAI1_K12ref_batch2"
"1676","yhaJ",422.922932578393,-0.00686060294619926,0.0633312620433212,-0.108328852526361,0.913734836277725,0.999909243911142,439.191071533615,411.901128200446,435.502517773245,405.097012806266
"1677","yhaK",28.3395825612701,0.00345806084580744,0.0299785999118873,0.115350978897324,0.908166932680821,0.999909243911142,26.2203624796188,29.2543414915089,27.3793331409506,30.504293133002
"1678","yhaM",65.1543959990269,0.0034273467252888,0.0417729762151009,0.0820469843384015,0.934609351274245,0.999909243911142,62.2733608890947,66.6998986006404,63.3147078884482,68.3296166179244
"1679","yhaO",28.8550814746405,0.00562946541612732,0.0301443606077982,0.186750201451312,0.851856493368858,0.999909243911142,25.4009761521307,30.4245151511693,29.09054146226,30.504293133002
"1680","tdcG",40.4353938311818,0.00191621007048238,0.0344884188974296,0.055560971820172,0.955691556427092,0.999909243911142,36.872384736964,43.2964254074332,37.6465830688071,43.9261821115228
"1681","tdcE",169.915044155378,0.0130846280846046,0.055645717577586,0.235141690218316,0.814098761570346,0.999909243911142,169.612969790034,163.82431235245,175.398852934215,170.824041544811
"1682","tdcD",16.200273318876,0.00168532820082711,0.0213707490220001,0.07886144744352,0.937142828182896,0.999909243911142,10.6520222573451,21.0631258738864,11.1228540885112,21.9630910557614
"1683","tdcC",79.684669428165,0.00545013268036178,0.0443376562151801,0.122923337533024,0.902167805093921,0.999909243911142,72.9253831464398,84.2525034955458,76.1487702982688,85.4120207724055
"1684","tdcB",8.54941936828216,0.00111744069308759,0.0174093034278871,0.0641864103130982,0.948821798080197,0.999909243911142,7.37447694739279,9.36138927728286,7.70043744589235,9.76137380256063
"1685","tdcA",8.72825809249157,0.00108572552464775,0.0172097291161656,0.0630878915826688,0.949696516209378,0.999909243911142,6.5550906199047,10.5315629369432,6.84483328523765,10.9815455278807
"1686","garK",58.6741878174774,-0.0177810361173441,0.040275515255206,-0.441485006577184,0.658861913657586,0.999909243911142,59.8152019066304,64.3595512813197,55.6142704425559,54.9077276394035
"1687","garR",50.3463250997486,-8.34591711147964e-05,0.0366338410778029,-0.00227819875446711,0.998182261959771,0.999909243911142,43.4274753568687,57.3385093233575,44.4914163540447,56.1278993647236
"1688","garL",11.5859217567097,-0.00196501839449882,0.0199167444348504,-0.0986616261973228,0.921406938016673,0.999909243911142,9.83263592985706,14.0420839159243,10.2672499278565,12.2017172532008
"1689","garP",31.7415792528809,0.00131988388005522,0.0306486770891912,0.0430649543604836,0.965649755737054,0.999909243911142,36.0529984094759,26.9139941721882,35.9353747474976,28.0639496823618
"1690","garD",51.0423334764758,-0.00627798585018614,0.0380254319521485,-0.165099659040991,0.868865541374286,0.999909243911142,51.6213386317495,52.6578146847161,46.2026246753541,53.6875559140834
"1691","agaR",368.837241014309,0.0121480567214713,0.0570740369762748,0.212847335935272,0.831446040862742,0.999909243911142,313.824963427938,411.901128200446,322.562768566824,427.060103862027
"1692","kbaZ",19.0748082961503,0.00226612350325125,0.024394391294722,0.0928952674355746,0.925986765530443,0.999909243911142,22.1234308421784,15.2122575755847,23.1013123376771,15.862232429161
"1693","agaS",12.7018332726849,0.00032425490333479,0.0206736256268019,0.0156844720509215,0.98748611498317,0.999909243911142,14.7489538947856,10.5315629369432,14.54527073113,10.9815455278807
"1694","kbaY",10.7609260290532,0.00131659570138739,0.0189093402452436,0.0696267391834871,0.944490753792412,0.999909243911142,8.19386327488088,12.8719102562639,8.55604160654706,13.4218889785209
"1695","agaC",10.5210171312269,0.00115585187353085,0.0177947530705486,0.0649546452793352,0.948210111774744,0.999909243911142,6.5550906199047,14.0420839159243,6.84483328523765,14.6420607038409
"1696","agaD",11.2407438247058,0.00147555074134774,0.0198726025369641,0.0742505033552163,0.940811060855303,0.999909243911142,11.4714085848332,10.5315629369432,11.9784582491659,10.9815455278807
"1697","agaI",17.9924135558478,0.00128392594588343,0.0239744018443081,0.0535540345999602,0.957290478996611,0.999909243911142,15.5683402222737,19.8929522142261,14.54527073113,21.9630910557614
"1698","yraI",6.39054722459993,-0.000935086961225903,0.0150293190615778,-0.0622175201281364,0.950389610474676,0.999909243911142,4.91631796492853,8.19121561762251,5.13362496392823,7.32103035192047
"1699","yraL",293.21422776594,0.00509004980763825,0.0595162105235749,0.0855237550048996,0.93184501089213,0.999909243911142,313.824963427938,269.139941721882,316.573539442241,273.318466471698
"1700","yraQ",273.429204791991,0.0170463779278108,0.0606788224827942,0.28092796185431,0.778765653462134,0.999909243911142,263.023011123676,273.820636360524,273.793331409506,283.079840274258
"1701","yraR",50.1317231715066,0.00442945443559926,0.0372017448572733,0.11906577104362,0.90522324854162,0.999909243911142,54.0794976142138,44.4665990670936,55.6142704425559,46.366525562163
"1702","yhbU",26.2374087945635,0.00118727747639694,0.0258921935626112,0.0458546501101164,0.963426100096992,0.999909243911142,18.0264992047379,33.9350361301504,18.8232915344035,34.1648083089622
"1703","yhbV",28.5805823702439,-0.010146101523275,0.0283128056143079,-0.35835733347979,0.720075917168374,0.999909243911142,23.7622034971546,37.4455571091315,21.3901040163676,31.724464858322
"1704","yhbW",92.5707220465332,-0.000810078842672781,0.0465804538103999,-0.017390960722927,0.986124720364522,0.999909243911142,96.6875866435944,88.9331981341872,99.2500826359459,85.4120207724055
"1705","mtr",232.820795865328,-0.097932993746578,0.0559830880939336,-1.74933175501603,0.0802336899391009,0.999909243911142,284.327055638367,245.736468528675,226.735102573497,174.484556720771
"1706","deaD",1433.74440008001,-0.0459160981993152,0.0645255462299093,-0.711595652917261,0.476715199699261,0.999909243911142,1431.46791412169,1517.71523657948,1348.43215719182,1437.36229242705
"1707","nlpI",3420.90211979046,0.0349120645463848,0.0643309113230257,0.542695009729932,0.587339810682606,0.999909243911142,3171.84447370639,3524.563062897,3312.04370589437,3675.15723666408
