"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"1833","ydgA","ydgA",736,1959.10050809113,-0.453382656794703,0.0987135561556813,-4.59291179906104,4.37103835986253e-06,1.40217684342873e-05,2176.74464477849,2354.34153616999,1596.53580505554,1708.78004636049
"1834","ydgD","ydgD",2196,166.238224796363,0.0576692677573411,0.215388075101396,0.267745870936414,0.788894938528101,0.848540186418876,160.391710667889,165.518949393278,170.095059399377,168.947179724907
"1835","ydgG","tqsA",1119,113.794630148423,-0.733640684397337,0.272593100673173,-2.69133988565962,0.00711656499883911,0.0150153797696686,126.480320412392,158.898191417547,73.2587632066624,96.5412455570898
"1836","ydgH","ydgH",269,4328.53632521191,0.845954656106221,0.0823257159000566,10.2757036104394,9.0680315558818e-25,7.95896747339663e-24,3069.43908015291,3117.05285497422,5625.76778142197,5501.88558429854
"1837","ydgI","ydgI",2064,138.895607481408,-0.112351140644766,0.233811886126216,-0.480519371817208,0.630858131928261,0.721635682888868,139.311657265823,149.629130251524,130.518486172789,136.123156235497
"1838","ydgJ","ydgJ",2154,1275.17711362783,0.0331960851776368,0.103647317619184,0.320279250251358,0.748756651274689,0.820712374029499,1278.55106503831,1242.05419624716,1314.44746397241,1265.65572925345
"1839","ydgR","dtpA",2030,170.663295440709,-0.12079216567294,0.222310820246065,-0.543348117465631,0.58689014043683,0.682585035256825,192.470052801466,162.870646202986,177.673552144894,149.638930613489
"1840","ydhB","ydhB",1845,101.61471884974,-0.240412012246026,0.273730140249895,-0.878281113020833,0.379791182810853,0.486009204670149,108.149839193205,112.552885587429,102.730679439228,83.0254711790972
"1841","ydhC","ydhC",1575,54.2033696608744,-0.507327900798583,0.358313291318507,-1.41587798468692,0.156811231708226,0.234982827187297,60.490588023318,67.5317313524576,46.3130112226026,42.4781480451195
"1842","ydhF","ydhF",542,320.84804286366,0.99896166482212,0.166670540525011,5.99363067807541,2.05207120817091e-09,8.93900391603602e-09,213.550106203532,213.188406818543,426.079703247944,430.57395518462
"1843","ydhJ","ydhJ",1852,32.4569235171714,-0.395984062414735,0.460112609639679,-0.860624234412607,0.389445034084006,0.496211400686637,35.7444383774152,38.4003962592406,21.8934234870485,33.7894359449814
"1844","ydhO","mepH",363,429.65550561996,1.23717569818925,0.150167367896296,8.2386454229099,1.7417127430854e-16,1.13283299901505e-15,258.45978519054,251.588803077783,607.121474390846,601.451959820669
"1845","ydhP","ydhP",272,204.720227684063,-2.14452371624581,0.2118538873285,-10.1226545487953,4.38362333341406e-24,3.80504951845242e-23,330.86518600633,338.982808357434,76.6269822046698,72.4059341678173
"1846","ydhQ","ydhQ",1086,623.040148654717,0.369085746235659,0.130532869770612,2.82753107998208,0.00469084617481483,0.0101980550817107,537.999623783146,549.522911985684,731.745577317122,672.892481532916
"1847","ydhS","ydhS",1789,24.3483529299588,0.504477710479706,0.513880139693684,0.981703069475338,0.326246152792275,0.430557387782314,17.4139571582279,22.5105771174859,29.4719162325653,27.996961211556
"1848","ydhT","ydhT",1316,29.4613273490383,1.0264571025404,0.485009301654232,2.11636580791222,0.0343137077527801,0.0615612948361047,15.5809090363092,22.5105771174859,42.1027374750933,37.651085767265
"1849","ydhU","ydhU",1241,57.0177153948514,0.845436582614181,0.360754660201481,2.34352227672403,0.0191026214462171,0.0363426988191124,38.4940105602932,42.3728510446793,82.5213654511829,64.6826345232501
"1850","ydhV","ydhV",831,47.8136596565363,1.63024482847359,0.406276788695139,4.01264574751989,6.00419845068589e-05,0.000170588598580859,23.8296255849434,21.1864255223396,82.5213654511829,63.7172220676792
"1851","ydhX","ydhX",1351,33.1408778954504,0.945782283188677,0.465810679632801,2.03040059951875,0.0423158357781103,0.0739509165596732,22.9131015239841,21.1864255223396,35.3662994790784,53.0976850563994
"1852","ydhY","ydhY",1755,5.34236910301895,0.946187694714291,0.900225593163035,1.051056204023,0.29323277713024,0.394261154216683,3.66609624383745,2.64830319029245,9.26260224452053,5.79247473342538
"1853","ydiA","ppsR",1195,187.575819620674,0.519491945264885,0.209617298140235,2.47828757394507,0.0132014695252994,0.026082568660445,164.057806911726,143.008372275793,229.880946614009,213.356152681168
"1854","ydiB","ydiB",1546,57.468916722427,0.522367943501199,0.350528500086179,1.49022959152472,0.136163878183969,0.207944965324936,48.5757752308462,45.0211542349717,64.8382157116437,71.4405217122464
"1855","ydiD","fadK",919,67.3981811258478,1.30707180541948,0.367839085711939,3.55337933403593,0.000380315627239764,0.000977067677816196,29.3287699506996,47.6694574252642,115.361500681756,77.2329964456718
"1856","ydiF","ydiF",2293,18.0479844623661,0.066113695811807,0.598195885663263,0.110521816341986,0.911995548916489,0.939041208456969,22.9131015239841,11.917364356316,15.1569854910336,22.2044864781306
"1857","ydiK","ydiK",1823,391.711625980145,-0.140298068557916,0.152566681145972,-0.919585243017004,0.357789541215355,0.463379652665635,425.267164285144,395.921326948722,379.766692025342,365.89132066137
"1858","ydiM","ydiM",1177,14.8442175771289,1.71468863626258,0.677666935436432,2.53028227673271,0.0113970794356546,0.0228619409919971,4.58262030479682,7.94490957087736,29.4719162325653,17.3774242002762
"1859","ydiN","ydiN",727,23.1847719527783,2.90410229918502,0.62495927988394,4.64686643220072,3.37015221040312e-06,1.09448822128773e-05,2.74957218287809,6.62075797573114,43.786846974097,39.5819106784068
"1860","ydiO","ydiO",2070,23.8890035065024,0.24803422360612,0.528248230028765,0.469541040568396,0.638682956786806,0.7284688217264,24.7461496459028,18.5381223320472,31.9980804810709,20.2736615669888
"1861","ydiP","ydiP",998,94.8598728470739,0.900771774279049,0.284869620567168,3.16204926480274,0.00156663057872741,0.00370622725087717,68.7393045719522,62.2351249718727,116.203555431258,132.261506413213
"1862","ydiQ","ydiQ",1802,12.1416361112481,0.662630057224299,0.693725508587385,0.9551761453512,0.339488627052391,0.444554990832332,6.41566842671554,11.917364356316,17.6831497395392,12.5503619224217
"1863","ydiR","ydiR",1684,22.3420257763933,0.6525170689093,0.547893931314003,1.19095509480162,0.233671213936656,0.327611482247295,11.9148127924717,22.5105771174859,26.9457519840597,27.996961211556
"1864","ydiS","ydiS",2245,16.2587261055131,0.115035209728828,0.602826314661501,0.190826456860003,0.84866155998308,0.892512224106927,16.4974330972685,14.5656675466085,18.5252044890411,15.4465992891344
"1865","ydiV","ydiV",1476,276.083207046693,0.315080462223401,0.187956640687741,1.67634652902132,0.0936703359997352,0.149813785888265,231.880587422719,260.857864243807,339.348064049252,272.246312470993
"1866","ydiY","ydiY",1062,59.6610672318362,-1.00582315910784,0.346324024559895,-2.9042835257705,0.00368094653548268,0.00818334724131319,83.403689547302,76.8007925184812,37.892463727584,40.5473231339777
"1867","ydjE","ydjE",1155,49.4561214582492,0.993564773552042,0.380708196169129,2.60978036078491,0.00906003721223334,0.0185201280156562,32.0783421335777,33.1037898786557,69.8905442086549,62.7518096121083
"1868","ydjF","ydjF",903,337.42710912656,0.673038823700789,0.184776471385653,3.64244873091049,0.000270056776265744,0.000706095292096813,220.882298691207,300.582412098194,442.07874348848,386.164982228359
"1869","ydjG","ydjG",1071,113.358561437977,0.743182429994003,0.258981317964418,2.86963722262048,0.00410942978338701,0.00905071242404546,81.5706414253833,87.394005279651,140.623143166812,143.846455880064
"1870","ydjH","ydjH",1249,54.8862132728037,0.86779806261564,0.375370228470219,2.31184573734645,0.0207861859102973,0.0392639802897799,39.4105346212526,37.0762446640944,58.1017777156288,84.956296090239
"1871","ydjI","ydjI",1245,68.3295021565291,0.847583491787885,0.363653159596843,2.33074694779922,0.0197667070455901,0.0374852974575408,48.5757752308462,47.6694574252642,63.15410621264,113.918669757366
"1872","ydjJ","ydjJ",1204,65.5305937065648,0.839481647285844,0.341455273819839,2.45854058100967,0.0139503009327438,0.0273560303174486,39.4105346212526,54.2902154009953,89.2578034471978,79.1638213568136
"1873","ydjK","ydjK",959,50.1627956759846,1.31404498605466,0.391424971048633,3.35708011304009,0.000787702852913951,0.00193927678386844,24.7461496459028,31.7796382835094,63.9961609621418,80.1292338123845
"1874","ydjL","ydjL",1185,55.3963721418588,0.93787563953175,0.373449315268376,2.51138668940323,0.012025788590978,0.0239602420787334,29.3287699506996,46.3453058301179,71.5746537076586,74.3367590789591
"1875","ydjN","ydjN",85,4727.71965508991,-1.70801676548172,0.0873076708686637,-19.5631924261394,3.18498220839583e-85,8.84675646355596e-84,6975.66462796171,7510.5878476694,2153.97604922577,2270.65009550275
"1876","ydjQ","cho",1492,63.8682287468076,-0.545277539280036,0.336391249062427,-1.62096231932253,0.10502572010597,0.166196866736056,84.3202136082614,67.5317313524576,50.523284970112,53.0976850563994
"1877","ydjX","ydjX",1372,53.400092300993,0.725789013719985,0.367948421692702,1.97252922129977,0.0485492238865048,0.0835416058519825,41.2435827431713,38.4003962592406,74.1008179561642,59.8555722453956
"1878","ydjZ","ydjZ",1937,38.3225725919296,0.300240147819698,0.418562951695692,0.717311808422981,0.473181722673612,0.576405721200934,33.9113902554964,34.4279414738019,39.5765732265877,45.3743854118322
"1879","yeaD","yeaD",582,368.53762774556,-0.968420147991025,0.171429730259617,-5.64907934303127,1.61309396110651e-08,6.54383993500426e-08,545.331816270821,430.349268422524,241.669713107036,256.799713181859
"1880","yeaE","yeaE",1430,257.622594394457,0.337783451898346,0.184169583448589,1.83408924304071,0.0666407479304006,0.110067192573155,235.546683666556,218.485013199127,269.457519840597,307.001160871545
"1881","yeaG","yeaG",2203,258.754646147778,0.0445003371584937,0.178741111794284,0.248965314760433,0.803387611575575,0.861327445574505,260.292833312459,248.940499887491,266.08930084259,259.695950548571
"1882","yeaH","yeaH",1468,53.7871420634981,0.637380438939241,0.373753644160803,1.70534909531214,0.0881293362055507,0.141739347943668,41.2435827431713,42.3728510446793,77.4690369541717,54.0630975119703
"1883","yeaI","yeaI",1790,4.76327817005764,0.911747263159236,0.93019496873932,0.980167915114522,0.327003239387388,0.431315445918225,1.83304812191873,3.97245478543868,8.42054749501866,4.82706227785449
"1884","yeaJ","yeaJ",1794,134.57090169017,-0.234885853108781,0.242505718140165,-0.968578617074179,0.332755476388854,0.437921596940279,142.061229448701,149.629130251524,135.5708146698,111.022432390653
"1885","yeaM","yeaM",2250,58.1000576091014,0.0673330615273496,0.36088806907694,0.186576025357586,0.851993065636465,0.894024723541197,64.1566842671554,48.9936090204104,69.048489459153,50.2014476896867
"1886","yeaN","yeaN",1959,44.9341921927258,-0.267671535654421,0.397584889377062,-0.673243734372828,0.500792241933985,0.603558184382919,45.8262030479682,52.9660638058491,47.1550659721045,33.7894359449814
"1887","yeaP","yeaP",849,758.980344185042,-0.502205860745105,0.12832307908865,-3.91360513098477,9.0928284850969e-05,0.000252864170239267,861.532617301801,920.285358626628,671.959690102489,582.143710709251
"1888","yeaS","leuE",1663,35.106382705543,0.542316531948689,0.442102277862717,1.22667662915116,0.219944155095329,0.312173342480964,23.8296255849434,33.1037898786557,42.9447922245952,40.5473231339777
"1889","yeaT","dmlR",664,127.762848899959,1.31240566246983,0.258485406316859,5.07729113674236,3.82853999290653e-07,1.36132272940547e-06,64.1566842671554,82.0973988990661,191.988482886426,172.808829547191
"1890","yeaU","dmlA",2258,61.0855302586923,0.0589641284222582,0.346395612034839,0.170221926530431,0.8648356084804,0.903885290669422,61.4071120842773,58.262670186434,71.5746537076586,53.0976850563994
"1891","yeaV","yeaV",189,176.601991088149,4.01088722101581,0.301768087591243,13.2912901858884,2.60055096131499e-40,3.24862477230935e-39,19.2470052801466,19.8622739271934,354.505049540286,312.793635604971
"1892","yeaW","yeaW",41,755.457853211536,4.87009978587819,0.191422815069509,25.4415848189767,8.74807646769736e-143,5.03761183908133e-141,51.3253474137243,45.0211542349717,1388.54828192858,1536.93662926887
"1893","yeaX","yeaX",72,496.707428810759,4.27601943359382,0.20226590916236,21.1405839535788,3.36883897144347e-99,1.10469844605251e-97,50.408823352765,43.6970026398255,899.314472467993,993.409416782454
"1894","yeaZ","tsaB",799,436.569277046057,-0.609343991825756,0.145293256559874,-4.19389038592202,2.74210526077976e-05,8.10276660913768e-05,532.50047941739,523.03988008276,346.084502045267,344.65224663881
"1895","yebA","mepM",1508,3264.14531946791,-0.137176462797382,0.0865954031759945,-1.58410790603501,0.113169165558773,0.177183289047919,3328.81538940441,3511.65003032779,3124.86517540143,3091.25068273801
"1896","yebB","yebB",1997,17.9334059781509,-0.349217364448427,0.581482083395871,-0.600564272606627,0.548130240142326,0.647391444210121,21.9965774630247,18.5381223320472,17.6831497395392,13.5157743779926
"1897","yebC","yebC",572,2541.44320879772,-0.555946938635027,0.0963260197737809,-5.77151365685672,7.8562590362358e-09,3.24276706023649e-08,2932.87699506996,3119.70115816451,1953.56701884433,2159.6276631121
"1898","yebE","yebE",590,308.421936021797,0.959935944009921,0.17199313432233,5.5812457153721,2.3880199339527e-08,9.55612722722428e-08,218.132726508328,198.622739271934,394.081622766873,422.850655540053
"1899","yebK","yebK",232,638.207581165911,1.5482026007627,0.133247910143787,11.6189634726131,3.30116988151898e-31,3.35950952166651e-30,337.280854433046,309.851473264217,955.732140684618,949.965856281763
"1900","yebQ","yebQ",1574,26.5823696881533,0.718884516012037,0.507463071351491,1.41662429563097,0.156592801324647,0.234889201986971,14.6643849753498,25.1588803077783,33.6821899800746,32.8240234894105
"1901","yebS","yebS",1968,150.475932823643,-0.15443722299566,0.234761331262198,-0.657847790201759,0.51063594210531,0.612607448836706,164.974330972685,152.277433441816,159.148347655853,125.503619224217
"1902","yebT","yebT",1091,381.64183306466,-0.434668412070082,0.154636121655243,-2.8109112374091,0.00494014125001835,0.0106908097995356,427.100212407063,451.535693944863,335.137790301743,312.793635604971
"1903","yebU","rsmF",806,249.855086342397,-0.752007821280862,0.181932527220185,-4.13344349562484,3.57368184805944e-05,0.000104683161827151,311.618180726183,316.472231239948,186.936154389414,184.393779014041
"1904","yebZ","yebZ",161,496.062855067214,-2.20714155488507,0.151564784809784,-14.562363926786,4.8742678287157e-48,7.14791698360109e-47,791.87678866889,842.160414513,186.094099639912,164.120117447053
"1905","yecA","yecA",360,1117.65240232317,0.941495205147013,0.113638477553221,8.28500368377492,1.18105429401388e-16,7.74574774490769e-16,728.636628462694,802.435866658614,1523.27704184888,1416.26007232251
"1906","yecC","yecC",728,273.060440161691,-0.82122088072969,0.177739378016548,-4.62036544683549,3.83064707660886e-06,1.24232936097164e-05,349.195667225517,349.576021118604,207.145468377459,186.324603925183
"1907","yecE","yecE",1256,69.240200977588,0.745096670423988,0.325739888595547,2.2873976952486,0.0221726207020621,0.0416795839789559,55.9079677185211,46.3453058301179,85.8895844491904,88.8179459125226
"1908","yecO","cmoA",713,193.22497983954,-0.977552927131819,0.206303941459306,-4.73841129848043,2.15400277347876e-06,7.13267959072e-06,268.541549861093,244.968045102052,133.886705170797,125.503619224217
"1909","yecP","cmoB",445,326.568079564379,-1.18833486093555,0.168865543939421,-7.03716597959056,1.96189107205762e-12,1.04090445418608e-11,428.016736468023,481.991180633227,201.251085130946,195.013316025321
"1910","yecS","yecS",836,195.994498668126,-0.812748636104017,0.203646269353976,-3.99098220007804,6.58002193121018e-05,0.000185830523679273,259.3763092515,240.995590316613,146.517526413325,137.088568691067
"1911","yedA","yedA",1774,25.0399170923729,0.518254757800386,0.512375616509891,1.0114742800029,0.311789485122393,0.41478608755803,21.9965774630247,18.5381223320472,34.5242447295765,25.1007238448433
"1912","yedE","yedE",65,3377.79422767987,1.95294439299433,0.0895954442065689,21.7973626928136,2.45776032346947e-105,8.92734172878681e-104,1362.87127864657,1406.24899404529,5219.89739216207,5522.15924586553
"1913","yedI","yedI",1489,325.256838332436,0.267261975764619,0.163842495173122,1.63121280277269,0.102845424781201,0.163074578850514,285.955507019321,304.554866883632,349.452721043274,361.064258383516
"1914","yedJ","yedJ",1617,165.632536623974,-0.292845984361482,0.219984160255601,-1.33121395659225,0.183118620389256,0.267373570030323,195.219624984344,169.491404178717,154.938073908343,142.881043424493
"1915","yedO","dcyD",698,513.418224006238,-0.735569246280246,0.15108916250715,-4.86844479163378,1.12479936282437e-06,3.80465801665952e-06,706.640050999669,576.005943888609,371.346144530323,399.680756606352
"1916","yedP","yedP",1638,30.5864180931954,0.622783753274427,0.48519782613646,1.283566660291,0.199293621430479,0.287260219900709,17.4139571582279,30.4554866883632,31.9980804810709,42.4781480451195
"1917","yedQ","yedQ",1373,174.499874149072,0.430360242752696,0.218208866223908,1.97223994698316,0.0485822214463245,0.0835416058519825,162.224758789807,133.739311109769,207.987523126961,194.04790356975
"1918","yedW","yedW",946,363.413975994569,-0.572451044668515,0.166844159969972,-3.43105233513442,0.000601244592481229,0.00150056922076975,398.687966517323,472.722119467203,309.034093067185,273.211724926564
"1919","yedZ","yedZ",2302,57.6829100996141,-0.0296039191997601,0.345998151018588,-0.0855609173419243,0.931815467925356,0.955350738070712,59.5740639623586,56.9385185912878,57.2597229661269,56.959334878683
"1920","yeeA","yeeA",1228,96.1271888542243,0.681772902915331,0.286427745232449,2.38026138969896,0.0173003612671262,0.0332623395372026,82.4871654863427,63.5592765670189,111.993281683748,126.469031679788
"1921","yeeE","yeeE",209,1492.39454928217,1.28148912917678,0.104088220137379,12.3115673174681,7.84840845084119e-35,8.88172536656733e-34,865.198713545639,872.615901201364,2198.60495094937,2033.15863143231
"1922","yeeF","plaP",107,3037.26351539276,-1.78584153567445,0.102049767099814,-17.4997120172526,1.43995379599026e-68,3.17731860965701e-67,4472.63741748169,4951.00281425174,1271.50267174782,1453.91115808977
"1923","yeeI","mtfA",37,1951.5105812417,2.63000959013135,0.102190934575227,25.7362318982932,4.5970378552071e-146,2.93340712868756e-144,534.333527539309,548.198760390538,3444.00392546263,3279.50611157434
"1924","yeeN","yeeN",533,1573.71360684386,-0.685827615099529,0.111947525058619,-6.12633119616007,8.99285174276194e-10,3.98351275134352e-09,1775.30710607829,2110.69764266309,1204.98034653717,1203.86933209691
"1925","yeeO","yeeO",2321,105.03189577355,-0.0183220975781422,0.288042387262639,-0.0636090325186621,0.949281539399865,0.965641410824249,87.9863098520989,124.470249943745,117.887664930261,89.7833583680935
"1926","yeeY","yeeY",2033,127.682682346301,0.132922313137955,0.247565257447173,0.536918283722903,0.591324060893072,0.686727057436568,125.563796351433,117.849491968014,145.675471663823,121.641969401933
"1927","yeeZ","yeeZ",1788,617.211338900485,-0.13116090918796,0.132683773585865,-0.988522602600537,0.322896770451263,0.426375433465006,682.810425414726,606.461430576972,581.017777156288,598.555722453956
"1928","yegH","yegH",900,413.007681189021,-0.561318299489881,0.153978483870006,-3.64543334485464,0.000266941599970118,0.000700276797254943,458.262030479682,528.336486463345,334.295735552241,331.136472260818
"1929","yegL","yegL",2076,8.52431770846022,0.353797333575356,0.774162674822101,0.457006447200075,0.647666411465112,0.736580152923473,9.16524060959363,5.29660638058491,10.9467117435243,8.68871210013808
"1930","yegQ","yegQ",330,398.984830757378,-1.39826278439944,0.158207592784154,-8.83815220112177,9.73146469109479e-19,6.96242064717418e-18,569.161441855764,589.247459840071,202.93519462995,234.595226703728
"1931","yegS","yegS",1877,30.4730173508914,0.383039551270608,0.471991371004362,0.81153930940629,0.41705602811017,0.524597380057598,21.0800534020653,31.7796382835094,36.2083542285802,32.8240234894105
"1932","yegT","yegT",1000,76.1861197300123,0.995106704802238,0.315441299636996,3.15464939418963,0.00160691084488858,0.00379391650478194,54.0749195966024,46.3453058301179,107.783007936239,96.5412455570898
"1933","yegU","yegU",1506,77.0382227183022,0.493260651261847,0.310079359726126,1.59075615899592,0.111664462876913,0.175059626064005,57.7410158404399,70.18003454275,94.310131944209,85.9217085458099
"1934","yegV","yegV",1469,63.4156940065537,0.579463896927202,0.339922155631843,1.70469587617819,0.088251159366908,0.141838657090041,56.8244917794805,43.6970026398255,74.9428727056661,78.1984089012427
"1935","yegW","yegW",1459,132.551087630376,0.422554347306122,0.243374922092661,1.73622797152963,0.0825235332712907,0.133542194690553,117.315079802798,108.580430801991,163.358621403362,140.950218513351
"1936","yegX","yegX",1425,103.473451677078,-0.498625974367721,0.270269722802733,-1.84491984228534,0.0650491998018229,0.107776253145336,130.14641665623,112.552885587429,90.0998581966997,81.0946462679554
"1937","yehA","yehA",1427,17.8087926947872,1.09482975159393,0.594420890350367,1.84184265621723,0.0654981685232483,0.108369387173856,10.9982887315124,10.5932127611698,23.5775329860523,26.0661363004142
"1938","yehC","yehC",2142,0.331037898786557,-0.268178652443104,0.768391765649461,-0.349012918190806,0.727079611347048,0.801416882535191,0,1.32415159514623,0,0
"1939","yehL","yehL",1671,15.9864925427321,-0.749006273344088,0.61694771857347,-1.21405145167887,0.224728077197843,0.317334324320639,21.0800534020653,19.8622739271934,14.3149307415317,8.68871210013808
"1940","yehP","yehP",2262,28.5038838306837,-0.0806028234820172,0.489388182682891,-0.164701205166299,0.869179168351443,0.906571706192964,21.9965774630247,37.0762446640944,26.9457519840597,27.996961211556
"1941","yehT","yehT",338,446.557011372186,1.33631041957768,0.152841366716516,8.74312006157478,2.26759488607713e-18,1.58396198994915e-17,240.129303971353,266.154470624392,666.907361605478,613.03690928752
"1942","yehU","yehU",233,833.961257636011,1.41428672543783,0.121974743697579,11.5949145090591,4.37302084706245e-31,4.43120266949118e-30,449.096789870088,459.480603515741,1257.18774100629,1170.07989615193
"1943","yehW","yehW",2108,19.279209298316,0.229398171877621,0.572540420642417,0.400667208125193,0.688665156726858,0.770952316278858,15.5809090363092,19.8622739271934,25.261642485056,16.4120117447053
"1944","yehX","yehX",2263,25.2279060038889,0.0828556669731097,0.501130362230571,0.165337551299651,0.868678303862436,0.906571706192964,23.8296255849434,25.1588803077783,27.7878067335616,24.1353113892724
"1945","yehY","yehY",1888,14.6626866610274,0.524494764152925,0.657688571357937,0.797481949655891,0.425171181887573,0.531689173960043,16.4974330972685,6.62075797573114,21.0513687375467,14.4811868335635
"1946","yehZ","osmF",1857,27.3641869952314,0.421692505143581,0.492953913903536,0.855440018326134,0.39230759723051,0.498782033958661,23.8296255849434,22.5105771174859,37.0504089780821,26.0661363004142
"1947","yeiA","preA",148,354.867398437247,3.04880973922042,0.196145595334184,15.543605422421,1.75808042608083e-54,2.80461343647084e-53,64.1566842671554,88.7181568747972,652.592430863946,614.002321743091
"1948","yeiB","yeiB",658,208.689445432198,-1.08445456371029,0.210316524336247,-5.156297476543,2.51880632534517e-07,9.0378445807598e-07,318.950373213858,248.940499887491,135.5708146698,131.296093957642
"1949","yeiC","psuK",695,20.7033115425501,3.37336362855043,0.690733149772747,4.88374364204219,1.04090389469842e-06,3.5360778350834e-06,3.66609624383745,1.32415159514623,42.1027374750933,35.7202608561232
"1950","yeiE","yeiE",1136,192.630212350077,0.551547508878591,0.207787175637068,2.65438666841477,0.00794527239317981,0.0165130177115295,166.807379094604,144.332523870939,238.301494109028,221.079452325736
"1951","yeiH","yeiH",1500,185.699558397652,0.350288506820173,0.217751875138019,1.60865896837007,0.107690932466499,0.16950552770227,183.304812191873,141.684220680646,218.934234870485,198.874965847605
"1952","yeiJ","nupX",1566,60.9460061929628,0.494405561439198,0.343013676634754,1.4413581589216,0.149483524462606,0.225370754314312,54.0749195966024,46.3453058301179,75.784927455168,67.5788718899628
"1953","yeiL","yeiL",851,45.8393647405798,1.72397508057323,0.442358720698934,3.89723317277281,9.72979297638911e-05,0.000269941729932487,17.4139571582279,23.8347287126321,90.9419129462016,51.1668601452576
"1954","yeiQ","yeiQ",1587,176.072887318965,-0.301110672917305,0.215770328890864,-1.3955147330271,0.162860675120902,0.242295186903773,209.884009959694,178.760465344741,165.042730902366,150.60434306906
"1955","yeiR","yeiR",1011,200.844821652812,-0.652041878829228,0.21016300446213,-3.10255308967437,0.001918591318039,0.00448050850829879,217.216202447369,275.423531790415,152.411909659838,158.327642713627
"1956","yeiT","preT",123,311.854357974889,3.78126122876322,0.227294419989102,16.635961538099,3.82564976387249e-62,7.34338137601865e-61,34.8279143164558,48.9936090204104,558.282298919737,605.313609642953
"1957","yeiU","lpxT",327,249.639421301118,-1.82326922416259,0.203331412348896,-8.96698253899915,3.04748406950747e-19,2.20033941532328e-18,353.778287530314,427.700965232231,119.571774429265,97.5066580126607
"1958","yejB","yejB",1385,105.622733374146,0.52367653978089,0.269927337808266,1.94006484868482,0.0523718092940562,0.0892778640745608,81.5706414253833,91.3664600650897,115.361500681756,134.192331324355
"1959","yejE","yejE",2127,129.653459105704,0.0918479690487604,0.248999879799477,0.368867523641885,0.712226471354878,0.790581428711268,112.732459498002,139.035917490354,142.307252665815,124.538206768646
"1960","yejF","yejF",1393,311.699880852537,0.328808298179817,0.171066430368678,1.92210884082386,0.0545920638786151,0.0925282575860805,287.78855514124,263.506167434099,326.717242806724,368.787558028083
"1961","yejH","yejH",1434,43.7926111192988,-0.711746143401436,0.395119251041457,-1.80134514206891,0.0716484968591981,0.117965202987843,57.7410158404399,51.6419122107029,31.9980804810709,33.7894359449814
"1962","yejK","yejK",644,1169.81708964317,-0.586916051885536,0.110773721615854,-5.29833288368582,1.16864767149027e-07,4.28443657203186e-07,1355.5390861589,1455.2426030657,893.42008922148,975.066580126606
"1963","yejM","yejM",2171,685.419332381261,-0.0383641332794399,0.129642119319667,-0.295923373366358,0.767288600701275,0.83450130212615,714.888767548303,673.99316192943,716.588591826088,636.206808221221
"1964","yfaP","yfaP",1900,10.4776263730905,0.574113961051588,0.739048546575042,0.776828482664898,0.437259969962349,0.543353046884792,11.9148127924717,3.97245478543868,13.4728759920299,12.5503619224217
"1965","yfaQ","yfaQ",1477,37.239670322102,0.716959305659223,0.427757435454198,1.67608847032185,0.0937208647848232,0.149813785888265,26.5791977678215,29.131335093217,48.8391754711082,44.4089729562613
"1966","yfaT","yfaT",2059,2.42648147747574,0.506244429714992,1.03833078061898,0.487556026619191,0.625864349084136,0.717661839819157,0.916524060959363,2.64830319029245,4.21027374750933,1.93082491114179
"1967","yfaY","yfaY",1422,269.819855519086,-0.325064679778844,0.175738326907499,-1.84970851549044,0.0643555725090715,0.106851973765062,305.202512299468,295.285805717609,244.195877355541,234.595226703728
"1968","yfbB","menH",1640,151.04745171157,-0.300092890342137,0.234444753841282,-1.28001537857102,0.200539727397727,0.288703839259777,146.643849753498,188.029526510764,137.254924168804,132.261506413213
"1969","yfbE","arnB",352,766.413690736001,1.0503962193891,0.12353598208088,8.50275524341887,1.85142993635994e-17,1.24182559083688e-16,501.338661344772,495.232696584689,1072.77775086538,996.305654149166
"1970","yfbF","arnC",807,171.325598208493,0.937071263875951,0.226727769931164,4.13302377631312,3.58021673462586e-05,0.000104744630860615,131.979464778148,100.635521231113,218.092180120983,234.595226703728
"1971","yfbG","arnA",576,460.311493553498,0.828427405881036,0.143951341387913,5.75491272185253,8.66865694648519e-09,3.55324636296034e-08,329.948661945371,332.362050381703,591.964488899812,586.970772987106
"1972","yfbH","arnD",525,195.30874569927,1.30091408240477,0.209227099644049,6.21771311946667,5.04452754478262e-10,2.26859610156796e-09,112.732459498002,111.228733992283,268.615465091095,288.658324215698
"1973","yfbQ","alaA",343,948.638414185007,1.02623839598368,0.118693808880463,8.64609877855725,5.32899891173471e-18,3.66815347831068e-17,632.40160206196,614.406340147849,1205.82240128667,1341.92331324355
"1974","yfbS","yfbS",589,278.445941368096,0.987905759815148,0.176738076736595,5.58966001020534,2.27514632860153e-08,9.11989895047233e-08,187.887432496669,184.057071725326,366.293816033312,375.545445217079
"1975","yfbT","yfbT",281,1311.37173183137,-1.03604061609715,0.104962174080331,-9.87060934260217,5.58244491715454e-23,4.68645553026207e-22,1747.81138424951,1780.98389547168,888.367760724469,828.32388687983
