"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_starvation1","IAI1_starvation2"
"1695","yhbV",25.8849194262686,0.85308396575851,0.490180576690847,1.74034632607759,0.0817982241405464,0.113938411324973,18.0729052310183,18.1328665344602,32.4871784369345,34.8467275026615
"1696","ydjJ",50.5827429382244,-0.659018265947407,0.379304196749601,-1.73743995345894,0.0823095442051632,0.114583038837494,65.664889006033,59.280525208812,46.0235027856572,31.3620547523953
"1697","mdtH",78.3473684893086,0.518604799647277,0.299752016426104,1.73011279734001,0.0836101242288115,0.116324987215217,63.8575984829311,64.1624508142436,82.5715785272084,102.797846132851
"1698","ybhK",290.897626575419,-0.299592067412149,0.173199105594132,-1.72975528011213,0.0836740074226552,0.116345307140688,325.312294158328,318.022582296686,281.555546453432,238.700083393231
"1699","malY",342.375311340294,-0.280134364186266,0.162406633157285,-1.72489484413463,0.0845464249150108,0.117489175529335,362.060534794732,388.461794603627,289.677341062666,329.301574900151
"1700","yghT",10.567404305449,1.24383923764697,0.721629073144431,1.7236545532001,0.084770223933743,0.117730881592687,5.42187156930548,6.27676149269775,14.889956783595,15.6810273761977
"1701","chaA",565.885175928699,-0.227965961936642,0.132564876025058,-1.7196558302031,0.0854950212085081,0.118667692576889,628.937102039435,592.107834144487,519.794854990951,522.700912539922
"1702","yfgF",78.03461558767,0.514617503221528,0.299339130990574,1.71917885081899,0.0855818105604392,0.118718363533018,66.2673191804002,62.0701969833444,100.168800180548,83.6321460063876
"1703","yecS",93.1610635326756,-0.491006714942532,0.285694468822735,-1.71864270584527,0.0856794504521727,0.118784017919894,111.449582257946,106.007527432229,66.3279893087412,88.8591551317868
"1704","fruK",299.476692605495,-0.289536545481367,0.168850608776716,-1.71474978727642,0.0863911111895497,0.119700360046084,335.553607122572,322.904507902117,257.190162625731,282.258492771558
"1705","araD",26.5957834491196,0.829096235818034,0.48513873687681,1.70898790963494,0.087453189057012,0.121100867661939,17.470475056651,20.2251203653594,33.8408108718067,34.8467275026615
"1706","yliG",149.841959910755,-0.835001640224819,0.488756955110477,-1.70841894216334,0.087558634979582,0.121175813122388,194.58494632063,192.487352442731,67.6816217436134,144.613919136045
"1707","ydeA",45.7138447238151,0.649966512639352,0.38128295179012,1.70468285977058,0.0882535882618842,0.122066035082782,38.5555311595056,32.0812254071218,58.2061946995076,54.0124276291253
"1708","dhaR",162.455941436296,0.363903879173599,0.213611634343716,1.70357705605141,0.0884601309235056,0.122280075591567,142.173521150677,141.575842557516,181.386746272884,184.687655764106
"1709","plsC",180.523809899964,-0.365657817611159,0.215360397041448,-1.69788792477376,0.0895289167459417,0.123685062865517,222.899164515892,183.420919175501,150.253200270822,165.521955637642
"1710","ynfH",95.6205897077641,0.474664087506016,0.279699741723813,1.6970487158144,0.0896874507467529,0.123831620592446,74.0989114471748,85.0849891232361,96.1079028759311,127.190555384714
"1711","hyi",13.8270739799188,1.09501685942398,0.645649530323597,1.695992652353,0.0898872715692231,0.124034978477461,8.43402244114185,8.36901532359699,17.5972216533395,20.9080365015969
"1712","ackA",2171.92233741446,-0.178655803502563,0.105431492139153,-1.69452029823087,0.0901664578970435,0.124347550873201,2169.35105789656,2441.66022065942,1900.49993856067,2176.17813254121
"1713","caiT",9.07599667509241,1.30497431616827,0.771026157743872,1.69251626946977,0.0905475807169052,0.124800255734158,5.42187156930548,4.1845076617985,16.2435892184672,10.4540182507984
"1714","ydjK",43.0425905943237,-0.687179299200537,0.406769636025833,-1.68935741102587,0.0911509574165697,0.125558582532393,46.9895536006474,59.9779431524451,33.8408108718067,31.3620547523953
"1715","aegA",79.4713509548851,0.511609990907067,0.30387146677865,1.68363945562464,0.0922513686638988,0.127000280708726,61.447877785462,69.7417943633083,108.290594789782,78.4051368809884
"1716","elbB",929.400779339369,0.187962203919963,0.111735787146463,1.68220235181752,0.0925296082444716,0.127309093860838,854.245987252796,883.628534583116,993.566207196246,986.16238832532
"1717","ydgR",105.50073457722,-0.447546703342119,0.266410850121993,-1.67991169705431,0.092974497623735,0.127846702906021,130.124917663331,113.679124812192,89.3397407015698,88.8591551317868
"1718","ycgE",411.416602678326,0.246663683353143,0.147163737349204,1.67611728130984,0.0937152224098914,0.128790244534199,365.675115840936,387.066958716361,452.113233247338,440.811102908668
"1719","aphA",568.052088247187,-0.224592723979041,0.134615781586401,-1.6683981724304,0.0952367108339291,0.130805046119201,610.26176663405,613.03037245348,491.368573858634,557.547640042584
"1720","ycdW",512.02510619272,0.238009751220015,0.142898016850571,1.6655917028499,0.0957947648526633,0.131418616976838,481.94413949382,458.901006910568,603.720065953032,503.535212413459
"1721","sufI",331.15872248384,-0.271423424641411,0.162940294838917,-1.66578454341046,0.0957563357934108,0.131418616976838,378.326149502649,345.919300042009,293.738238367282,306.651202023421
"1722","amiA",200.543585439918,-0.34154550021624,0.205414189020125,-1.66271620205738,0.0963692574403365,0.132129974922552,239.164779223808,208.527965146292,161.0822597498,193.399337639771
"1723","rbbA",1159.7236232989,-0.175666199397543,0.10575064347488,-1.66113598579919,0.0966861385479785,0.132487506158896,1208.47492978075,1252.56262676502,1092.38137494192,1085.47556170791
"1724","ycgR",33.7001491498056,-0.76377682316524,0.460534529246747,-1.6584572375376,0.0972252119124435,0.13314891260167,48.194413949382,37.6605689561865,29.7799135671899,19.1657001264638
"1725","yggF",15.3244192841691,1.026830276206,0.621003831617038,1.65350070954027,0.0982290018215291,0.13444560771051,10.2413129642437,9.06643326723008,17.5972216533395,24.392709251863
"1726","yjcZ",14.761360858,1.03895996237673,0.630207135372624,1.64860076006982,0.0992294529257103,0.135736233115644,10.2413129642437,8.36901532359699,23.0117513928286,17.4233637513307
"1727","mhpD",13.0720114974681,-1.14208337581579,0.692882433268034,-1.64830759300544,0.0992895674030193,0.135739819709629,18.6753354053855,18.1328665344602,6.76816217436135,8.71168187566537
"1728","ypdD",51.5226299568668,-0.618831890375887,0.375967997346691,-1.6459695898139,0.0997700200984712,0.136317718433154,62.0503079598293,62.7676149269775,32.4871784369345,48.7854185037261
"1729","rffM",90.160778519491,-0.465746888434447,0.283467931202725,-1.64303202291113,0.100376307869303,0.137066780150043,104.220420165539,105.310109488596,74.4497839179748,76.6628005058553
"1730","metL",1274.34842833701,0.464353358304301,0.282687958942944,1.64263578838186,0.100458311483289,0.137099464400026,1065.09654828134,1071.93137936405,1777.31938698729,1183.04639871536
"1731","xdhA",253.563146278621,0.294102263336085,0.180773169126679,1.62691324579251,0.103755524360392,0.14151750029745,213.862711900383,242.00402644068,288.323708627793,270.062138145627
"1732","pepQ",1973.06078819619,-0.15885676028052,0.09770194954555,-1.62593234852964,0.103964047680682,0.141720044211368,1994.64630733005,2170.36464058615,1909.97536560477,1817.2568392638
"1733","ynjF",47.1658711168378,0.605505072586292,0.372955276864658,1.62353265967068,0.104475587561996,0.142335177284404,37.350670810771,36.9631510125534,56.8525622646353,57.4971003793915
"1734","tsx",3367.17916696271,0.14078022229467,0.0870775246514399,1.61672283242082,0.105938123075887,0.144244468617168,3245.29134931651,3158.60586671423,3423.33642779197,3641.48302402813
"1735","ybiW",75.6526522633769,0.492795742301845,0.304880177528806,1.61635874885728,0.10601677168964,0.144268356172472,57.2308665648911,68.3469584760421,93.4006380061866,83.6321460063876
"1736","ddpD",41.2943392768265,-0.664393821161682,0.411993770746042,-1.61263074429158,0.106824754945094,0.145284128125211,50.6041346468511,50.911509885215,27.0726486974454,36.5890638777946
"1737","yccS",251.015915111691,0.292835460657376,0.18173192834152,1.61135945306795,0.107101399373706,0.145576513483777,213.862711900383,237.819518778881,291.030973497538,261.350456269961
"1738","ybjJ",69.4438908426704,0.513505455522976,0.319293557593298,1.60825498451508,0.107779345257156,0.146413713551292,53.0138553443202,60.6753610960782,71.7425190482303,92.3438278820529
"1739","emrB",75.9122682884391,-0.499386893987907,0.310916290012834,-1.60617796503134,0.108234813383011,0.146947897870781,81.3280735395821,96.9410941649985,60.9134595692521,64.4664458799238
"1740","rhaS",125.784879205291,-0.398200115551646,0.248191092544639,-1.60440937452268,0.108623845987124,0.147391322054943,154.82455481239,131.811991346653,113.705124529271,102.797846132851
