"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_chemostat1","K12_chemostat2"
"143","bcsA","bcsA",1565,23.0807372194777,0.971933817693285,0.500448611843901,1.94212511472896,0.0521219558120787,0.0786325480334299,25.8445953992331,35.6627345769182,15.6208830670889,15.1947358346706
"144","bcsB","bcsB",1870,9.72606264922554,-0.96599083128465,0.8678133366908,-1.11313204169946,0.265651724145832,0.335577953147475,8.61486513307771,3.96252606410202,11.1321235650518,15.1947358346706
"145","bcsC","bcsC",454,208.111952119588,2.01839951715413,0.210349007959677,9.59547913599407,8.3528099149368e-22,4.34365996569811e-21,340.287172756569,328.889663320467,87.6205854797628,75.6503869215515
"146","bcsE","bcsE",1502,220.009237176828,0.443172022334877,0.206099777992659,2.1502789893867,0.0315331533159685,0.0495670938608533,245.523656292715,261.526720230733,180.62768236197,192.358889821894
"147","bcsG","bcsG",2081,54.3512457172051,-0.242268869625769,0.40024860680248,-0.605295972323839,0.544982357110507,0.618310112992747,51.6891907984662,47.5503127692242,50.2741064228147,67.8913728783154
"148","bcsZ","bcsZ",1733,5.42618609379452,-1.66068494124267,1.14669565665277,-1.44823513685423,0.147551300957885,0.20102055485376,0,3.96252606410202,9.33661976423702,8.40559854683905
"149","betA","betA",1169,33.7539843494921,-2.3433396752457,0.64951590342984,-3.60782493988437,0.00030877470634297,0.000623624535223055,4.30743256653885,15.8501042564081,57.6356720061554,57.2227285688659
"150","betT","betT",333,259.036065900336,2.11475957967889,0.18590625144342,11.3754086441924,5.54425670012618e-30,3.93092794864802e-29,430.743256653885,412.10271066661,96.9572052439998,96.3410910368476
"151","bglA","bglA",1584,446.363854513217,-0.347338389517797,0.184258185493998,-1.88506355137808,0.0594212582368682,0.088569186046241,404.898661254652,380.402502153794,470.601546193562,529.55270845086
"152","bglB","bglB",1891,7.08328832539961,-1.05978299818011,0.997983457725123,-1.06192441365297,0.2882700008758,0.359918282426104,8.61486513307771,0,8.07976710366665,11.6385210648541
"153","bglG","bglG",1655,2.80131602414932,-2.11846499991448,1.28437530456345,-1.64941274749481,0.0990631049370874,0.141322048795446,0,0,7.00246482317776,4.20279927341953
"154","bglH","bglH",2117,9.08716111629892,0.417173600170522,0.788841641565122,0.528843278788906,0.596914172310687,0.665712971575594,17.2297302661554,3.96252606410202,7.72066634350369,7.43572179143455
"155","bglJ","bglJ",2056,41.5404540072151,0.270008625137596,0.410249060122927,0.658157815295642,0.510436728420211,0.586158130252976,51.6891907984662,39.6252606410202,40.5783858984147,34.2689786909592
"156","bglX","bglX",1347,297.539851557645,-0.549183915523297,0.198489273704892,-2.76681910952935,0.00566061546220442,0.00991447559811917,236.908791159637,245.676615974325,358.741659402799,348.832339693821
"157","bioB","bioB",600,233.514345858476,-1.98827979371606,0.266977003142781,-7.44738224757403,9.52104622788338e-14,3.74653169067211e-13,107.685814163471,79.2505212820404,366.282775366221,380.838272622169
"158","bioC","bioC",1085,46.2334979618377,-2.33593953251858,0.564269535878268,-4.13975836721853,3.47671834296761e-05,7.56546728824565e-05,12.9222976996166,15.8501042564081,77.9248649553628,78.2367249359635
"159","bioD","bioD",957,54.6982760940263,-2.83182181114048,0.592780626434797,-4.77718347202423,1.77767563466155e-06,4.38109830212518e-06,12.9222976996166,11.8875781923061,89.2365389004961,104.746689583687
"160","bioH","bioH",2262,47.9594730215135,0.0798323939001096,0.390544804743058,0.204412894322412,0.838030854704332,0.874708597682108,38.7668930988497,59.4378909615303,44.1693935000443,49.4637145256298
"161","birA","birA",1590,110.005725099315,-0.551601013222676,0.295949426845804,-1.86383538262458,0.0623448252592276,0.0925761839226644,103.378381596932,75.2879952179383,137.535591142414,123.820932439975
"162","brnQ","brnQ",30,633.393935362492,4.15804129505499,0.157936101017497,26.3273644737775,9.32427646652056e-153,7.33820557915169e-151,1171.62165809857,1228.38307987163,65.3563383496591,68.2146651301169
"163","btuB","btuB",890,319.658094855378,-1.18080524920281,0.230458179770147,-5.12372895759446,2.99551504329662e-07,7.9465292328352e-07,236.908791159637,154.538516499979,459.46942262851,427.715649133387
"164","btuC","btuC",2135,58.6383622370324,0.174502402307622,0.370059098311943,0.47155279549572,0.637246026986503,0.704371661851654,77.5337861976993,47.5503127692242,60.3289277073776,49.1404222738283
"165","btuD","btuD",1556,84.4734491079567,-0.635576200015366,0.323729143083323,-1.96329621102966,0.0496117654684472,0.0752785207397197,60.3040559315439,71.3254691538363,102.164166266363,104.100105080084
"166","btuF","btuF",1310,27.0073287283663,-1.9662936794096,0.660470340050324,-2.97711124962822,0.00290978403035188,0.00524427488218382,8.61486513307771,11.8875781923061,42.912540839474,44.6143307486073
"167","cadA","cadA",2197,15.7284167012208,-0.21610168470338,0.645559369482908,-0.334751062286459,0.737812879266538,0.79288857894779,17.2297302661554,11.8875781923061,17.9550380081481,15.8413203382736
"168","cadB","cadB",1779,4.04577522370241,1.38686633070996,1.03060811327256,1.34567767597536,0.178406488920801,0.236772186813946,4.30743256653885,7.92505212820404,2.33415494105925,1.61646125900751
"169","cadC","cadC",721,45.2900373081775,2.48997078911606,0.391638721807994,6.35782584934695,2.04629269374036e-10,6.70082808588211e-10,99.0709490303936,55.4753648974282,12.3889762256222,14.2248590792661
"170","caiA","caiA",1115,55.9572941210032,1.32473243559493,0.335106685540872,3.95316623855704,7.7123815360331e-05,0.000163308814408737,73.2263536311605,87.1755734102444,31.4213165142592,32.0059329283487
"171","caiB","caiB",1846,14.9191708344401,0.728764005177396,0.621882950606535,1.17186683517633,0.241250524097089,0.308554976919409,25.8445953992331,11.8875781923061,10.9525731849703,10.9919365612511
"172","caiD","caiD",2164,3.50414661744916,0.442511251531949,1.10220464270849,0.40147830483144,0.688068007981788,0.750706361758319,4.30743256653885,3.96252606410202,2.51370532114073,3.23292251801502
"173","caiT","caiT",2162,2.64277432382593,-0.507702045872534,1.25487641256619,-0.404583304609492,0.685783832682101,0.748818897772798,0,3.96252606410202,3.05235646138518,3.55621476981652
"174","can","can",251,687.014335394492,-2.79458034448254,0.212971985015942,-13.1218213713572,2.46928054166009e-39,2.32269775253365e-38,180.912167794632,162.463568628183,1149.66108366172,1255.02052149343
"175","carA","carA",259,501.934153687524,-3.83821500768933,0.300210637058078,-12.7850733248562,1.98675343839981e-37,1.8110906826494e-36,47.3817582319274,79.2505212820404,995.606857551812,885.497477684314
"176","carB","carB",125,1218.65083382636,-3.28336392468196,0.193055401382796,-17.0073662853473,7.24210073705045e-65,1.36788798721409e-63,223.98649346002,225.863985653815,2300.39946960394,2124.35338658767
"177","cbl","cbl",959,110.856466656664,-1.62427242505489,0.341050069736768,-4.76256294657424,1.91149543325668e-06,4.70598615007197e-06,55.9966233650051,51.5128388333262,178.473077800992,157.443326627331
"178","cbpA","cbpA",262,378.925973412575,2.33763579302825,0.183400440661164,12.746075116292,3.27839822047825e-37,2.95431228952258e-36,671.959480380061,594.378909615303,116.169095912718,133.196407742219
"179","cbrA","cbrA",2288,6.48799048768877,-0.143599102455523,0.923274490670317,-0.155532405483517,0.876401608888456,0.904363723158062,4.30743256653885,7.92505212820404,7.90021672358517,5.81926053242704
"180","cca","cca",2240,140.781101810813,-0.0574837311655744,0.251982116998849,-0.228126233124063,0.819548106644506,0.863894351808211,129.222976996166,146.613464371775,149.565466607874,137.72249926744
"181","ccmA","ccmA",714,69.8669377499809,1.9367843238755,0.303396094755063,6.38368244469034,1.72879404658243e-10,5.71664249857298e-10,103.378381596932,118.875781923061,29.0871615731999,28.1264259067307
"182","ccmB","ccmB",2126,11.818426730361,-0.374728163116735,0.744798169175812,-0.503127127086532,0.614874895510545,0.682840841157289,4.30743256653885,15.8501042564081,14.184480026437,12.9316900720601
"183","ccmC","ccmC",1659,17.191217240899,-1.17566629359856,0.725409254307306,-1.6206938174799,0.105083320223906,0.149385760392907,0,19.8126303205101,27.2916577723851,21.6605808707006
"184","ccmF","ccmF",1436,33.0436362904957,-1.32346467697722,0.550124995130291,-2.40575267201552,0.0161391869806644,0.0265352510176523,8.61486513307771,27.7376824487141,51.5309590833851,44.2910384968058
"185","ccmH","ccmH",1281,28.6793577481433,-2.05018502928397,0.660820156466813,-3.10248561461204,0.00191902874460623,0.00353694525059743,17.2297302661554,3.96252606410202,44.7080446402888,48.8171300220268
"186","cdaR","cdaR",1609,167.471194112239,0.473950236791962,0.262159343638677,1.80787085523523,0.0706266027431505,0.103571061538247,167.989870095015,221.901459589713,157.465683331459,122.527763432769
"187","cdd","cdd",284,199.282254752689,2.52060781278383,0.205501211767193,12.2656591224356,1.38480820002193e-34,1.15124371839851e-33,323.057442490414,356.627345769182,59.2516254268888,58.1926053242704
"188","cdh","cdh",1302,18.7505638615652,-2.66663328164447,0.886646677249244,-3.00754894826596,0.00263363708012175,0.00477574281579682,4.30743256653885,3.96252606410202,30.5235646138518,36.2087322017682
"189","cdsA","cdsA",2119,303.643353564303,-0.0983160317251693,0.190576248193548,-0.515888168946008,0.605932517710985,0.67456634455848,297.212847091181,289.264402679447,307.390250699496,320.70591378709
"190","cfa","cfa",789,612.506467166088,1.00584792426118,0.169975911097034,5.91759101492308,3.26691088623783e-09,9.7758892299208e-09,839.949350475076,796.467738884506,374.901193610132,438.707585694638
"191","chaA","chaA",1253,150.056523277753,-0.92047315140441,0.284660238636916,-3.23358525873532,0.00122246841289775,0.00230347001025665,103.378381596932,103.025677666652,177.216225140422,216.605808707006
"192","chaC","chaC",281,283.718757274582,2.49700830240516,0.203057498687778,12.2970504341953,9.39423034943988e-35,7.89315937901337e-34,534.121638250818,431.91534098712,89.954740420822,78.8833094395665
"193","chbC","chbC",1763,39.7746570941116,0.558648948130626,0.404378544667105,1.38149997198917,0.167125286429034,0.223813273544498,51.6891907984662,43.5877867051222,33.7554714553184,30.0661794175397
"194","chbF","chbF",1670,41.1158428366526,-0.711558209165643,0.445647134225801,-1.59668525727602,0.110335883550122,0.15598983297116,30.152027965772,31.7002085128161,51.5309590833851,51.0801757846373
"195","chbR","chbR",1541,54.3198928673309,0.722066865172049,0.357244554192259,2.02121167894264,0.0432578572446181,0.0662763147011961,55.9966233650051,79.2505212820404,38.064680577274,43.9677462450043
"196","cheA","cheA",92,2936.72901099477,-2.77371271676393,0.146254940798259,-18.9649163414583,3.32556015649727e-80,8.53439948857615e-79,706.418940912372,784.5801606922,5229.04571911297,5026.87122326155
"197","cheB","cheB",222,745.233531831793,-2.94939888811232,0.210673513838898,-13.9998561488262,1.56186550569278e-44,1.66106507159489e-43,167.989870095015,170.388620756387,1369.43074888146,1273.12488759431
"198","cheR","cheR",339,494.090445783599,-2.43888216847873,0.216645882030707,-11.2574591569345,2.1280609582358e-29,1.48210971162086e-28,146.452707262321,158.501042564081,841.193530681739,830.214502626257
"199","cheZ","cheZ",216,910.511080773467,-2.58999720324152,0.183298950744817,-14.1299074147306,2.48470757245684e-45,2.7159234160049e-44,245.523656292715,269.451772358937,1579.14559281663,1547.92330162559
"200","cirA","cirA",623,290.644277233375,-1.67057946015211,0.232295881616911,-7.19160171297023,6.40356025109745e-13,2.42677459917192e-12,133.530409562704,142.650938307673,456.417066167125,429.978694895998
"201","citA","citA",1521,45.1743924000779,-0.917995441197444,0.44013309548495,-2.08572236583567,0.0370037792650917,0.0574397914824993,30.152027965772,31.7002085128161,58.7129742866443,60.1323588350794
"202","citB","citB",1852,19.5716073762032,-0.723737351500129,0.623403066036171,-1.16094608918419,0.245663824073282,0.313181581337483,17.2297302661554,11.8875781923061,22.9824486504296,26.1866723959217
"203","citC","citC",2118,2.85826017183742,-0.646008234104064,1.24106316769563,-0.520528085047883,0.602695558272264,0.671843348952227,0,3.96252606410202,3.59100760162962,3.87950702161802
"204","citE","citE",2004,4.83242607502536,0.779203140051813,0.981498551909299,0.793891278327449,0.427258727527632,0.503372183479411,8.61486513307771,3.96252606410202,2.8728060813037,3.87950702161802
"205","citF","citF",1634,3.74051418565019,1.83781214164409,1.05737174928687,1.73809461325553,0.0821941439201266,0.118763998650807,4.30743256653885,7.92505212820404,1.43640304065185,1.29316900720601
"206","citG","citG",1472,9.3553444895757,1.79850310880449,0.785541697956371,2.28950686320458,0.0220499196003463,0.0353667528372402,25.8445953992331,3.96252606410202,3.41145722154814,4.20279927341953
"207","citT","citT",2105,8.87889935671904,0.433034605451569,0.787254824563405,0.5500564644894,0.582280645878737,0.65309482418988,8.61486513307771,11.8875781923061,6.28426330285184,8.72889079864055
"208","clcA","clcA",438,350.833201237873,1.68838823931558,0.173403534956116,9.73675790255873,2.10152215134049e-22,1.13280680349655e-21,525.50677311774,546.828596846078,171.291062597733,159.706372389942
"209","clcB","clcB",2233,9.80548959619338,0.188628780418065,0.774827471345309,0.243446170139728,0.807659780783806,0.853956445333885,17.2297302661554,3.96252606410202,8.97751900407405,9.05218305044206
"210","clpA","clpA",116,9066.95030072908,1.92535467373405,0.110725348045656,17.3885628513912,1.00728419540196e-67,2.05017067702071e-66,14559.1220749013,14162.0681531006,3772.17393513184,3774.43703978254
"211","clpB","clpB",500,2945.07355172797,1.16103789470635,0.132756637048337,8.74561092025565,2.2181220668022e-18,1.047397239944e-17,4117.90553361114,4025.92648112765,1717.39938547937,1919.06280669372
"212","clpP","clpP",755,831.199704079104,0.881335625103412,0.14368661868964,6.13373488179216,8.58395260398215e-10,2.68433272821217e-09,1038.09124853586,1117.43235007677,574.740766640821,594.534451062962
"213","clpX","clpX",171,3302.26602900967,1.84642871115712,0.120099003295444,15.3742217711407,2.43754643065374e-53,3.36552463320087e-52,5112.92245648162,5226.57187855056,1397.62015855425,1471.94962245224
"214","cmk","cmk",1781,1160.20726550767,-0.203399360224435,0.152636939975372,-1.33256969287549,0.182673056450287,0.24216231683275,986.402057737397,1168.9451889101,1222.37898759472,1263.10282778847
"215","cmtA","cmtA",1649,2.81039511080823,-2.13229553929119,1.27504693628038,-1.67232709527668,0.0944598395205399,0.135245410010913,0,0,5.74561216260739,5.49596828062553
"216","coaA","coaA",703,150.327484173778,-2.11556231635197,0.328580965298273,-6.43848104357335,1.20675028377002e-10,4.05282705544952e-10,38.7668930988497,71.3254691538363,251.011431353911,240.206143088516
"217","coaE","coaE",1303,116.112213630612,0.761797437313563,0.253410403051869,3.00618059929305,0.00264551821162292,0.00479360590762987,137.837842129243,154.538516499979,85.106880158622,86.965615734604
"218","cobB","cobB",2203,192.804054592591,-0.073621032752249,0.227459237701778,-0.323666928176264,0.746190211613879,0.800053507189211,193.834465494248,182.276198948693,207.919340134355,187.18621379307
"219","cobS","cobS",1757,99.0300975773709,-0.412977866471361,0.296942974669731,-1.390764899997,0.164296730053041,0.220776653190228,90.4560838973159,79.2505212820404,109.705282229785,116.708502900342
"220","codA","codA",268,493.054873857197,-3.20788290770108,0.254471022114842,-12.6060833215555,1.95468187287674e-36,1.72201638129178e-35,81.8412187642382,106.988203730754,907.268070551724,876.12200238207
"221","codB","codB",386,302.067608305816,-4.23018858088408,0.401024326682826,-10.5484587827256,5.16371514359166e-26,3.15842783782899e-25,21.5371628326943,35.6627345769182,551.040116470065,600.030419343588
"222","cof","cof",1002,66.0683134177765,1.4823870705939,0.327048815033117,4.53261715821776,5.82573449993498e-06,1.37271049444576e-05,111.99324673001,83.2130473461424,31.2417661341777,37.8251934607757
"223","copA","copA",861,269.21073197791,1.011391300311,0.190586895038038,5.30672006650375,1.11615387749422e-07,3.06067282783258e-07,335.97974019003,384.365028217896,182.243635782703,174.25452372101
"224","corA","corA",2055,177.726459958766,-0.159340974728491,0.237762734810113,-0.670167992708139,0.502750705187565,0.577612853989217,193.834465494248,142.650938307673,190.143852506288,184.276583526856
