"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"1995","fucA",495.300849078556,-0.12776331340731,0.140471443600004,-0.909532287367388,0.363069222730403,0.429495421375314,522.044894700056,513.69848014807,502.18759614061,443.272425325487
"1996","yahJ",41.5185978197145,-0.372433557055937,0.410025313350431,-0.90831844993344,0.363709997503411,0.430037872799624,48.2611965788102,46.2056833995619,43.1241426048723,28.4833686956136
"1997","ygfG",8.58763409649435,-0.720282948823356,0.794474796225446,-0.906615228381597,0.364610305894296,0.430886490691307,11.182472378017,10.8719255057793,6.9555068717536,5.34063163042755
"1998","lldD",119.677655317766,0.222331846062415,0.246068214555693,0.903537445760167,0.366240723851842,0.43259665079597,105.939212002266,114.834713154793,127.981326440266,129.955369673737
"1999","dcuD",39.7843071962589,0.376094794630626,0.416555959211664,0.902867397077666,0.366596275921415,0.432800005590064,40.021480089745,28.5388044526706,38.9508384818202,51.6261057607997
"2000","nlpE",188.884557595068,-0.189510202999046,0.210124934062453,-0.901892980214906,0.367113720714889,0.433194190443568,188.336376892918,215.400024083252,193.36309103475,158.438738369351
"2001","ygjE",16.7738418073629,0.534018954317884,0.592668886502891,0.901040980013179,0.367566531364997,0.433511751135128,14.1252282669688,12.9104115381129,22.2576219896115,17.8021054347585
"2002","hyfA",1.78569570151705,-1.04503127352688,1.16080950264431,-0.900260784518312,0.367981485152837,0.433784368112235,2.35420471116147,3.39747672055602,1.39110137435072,0
"2003","ccmB",40.9978531727407,-0.376300406197339,0.421456796873226,-0.892856418473019,0.371934068466438,0.438224863495154,37.6672753785835,55.7186182171187,40.3419398561709,30.2635792390895
"2004","ygeA",163.397888990119,0.197368647860407,0.221407164083627,0.891428462476756,0.372699353907994,0.438907422765902,167.148534492465,137.258059510463,183.625381414295,165.559580543254
"2005","ybdA",86.8762835640002,0.257550064643387,0.289439497377341,0.889823493258834,0.373560669661018,0.439702334364091,82.3971648906515,76.1034785404548,107.114805825005,81.8896849998891
"2006","setA",358.497884944005,-0.141853535096894,0.160160669021593,-0.885695195727296,0.375781797876682,0.441875955649711,387.855226163852,365.568495131828,367.25076282859,313.31705565175
"2007","mhpE",29.7356675922369,-0.417628948986692,0.471507698365747,-0.885730923236672,0.375762540661633,0.441875955649711,33.547417134051,34.6542625496714,22.2576219896115,28.4833686956136
"2008","ybaS",21.310825111928,0.478865939202855,0.544474230507813,0.879501567514468,0.379129383573335,0.445590311371051,13.5366770891785,21.7438510115585,25.039824738313,24.9229476086619
"2009","pflC",27.444836212815,-0.434743920025115,0.495563080718368,-0.877272615617189,0.380338582543817,0.446788977005181,27.0733541783569,36.692748582005,26.4309261126637,19.5823159782344
"2010","tolC",1389.09792479025,0.0952040557744609,0.10862505287117,0.876446577083588,0.3807873068529,0.447093554314848,1265.97358342708,1419.4657738483,1370.23485373546,1500.71748815014
"2011","nikA",13.9394862043872,-0.605525199499176,0.691660332341793,-0.875466137329309,0.381320327450484,0.447496754243233,18.8336376892918,14.9488975704465,4.17330412305216,17.8021054347585
"2012","gatZ",33.9105149009173,0.387326784969621,0.443631974854807,0.873081308209099,0.382618761283587,0.448797354189496,24.7191494671955,33.9747672055602,43.1241426048723,33.8240003260412
"2013","fimC",434.031675780352,-0.145665780191462,0.167117346324009,-0.871637704855868,0.383406054432285,0.449497411058218,391.386533230595,521.852424277405,431.241426048723,391.646319564687
"2014","aat",42.3647755841871,0.355912516577146,0.409275326116721,0.86961635326055,0.384510097865261,0.450567939901697,42.9642359786969,30.5772904850042,38.9508384818202,56.9667373912272
"2015","ycjZ",129.292515394486,0.21207967782011,0.244051694458707,0.868994899996455,0.384849920295352,0.450742338410437,127.127054402719,112.79622712246,154.41225255293,122.834527499834
"2016","phnK",15.1148401382234,0.538598865793351,0.620757709307891,0.86764748583446,0.385587342340249,0.451382007898307,10.5939212002266,13.5899068822241,16.6932164922086,19.5823159782344
"2017","nikC",4.85743797495439,-0.827626127974574,0.961400403561947,-0.860854774876581,0.389318032597003,0.455523330158119,7.65116531127478,5.43596275288963,2.78220274870144,3.5604210869517
"2018","sufS",276.031848652655,-0.157444573233372,0.183815379552184,-0.856536453135437,0.391701118404039,0.458084558688569,323.703147784702,258.208230762257,258.744855629234,263.471160434426
"2019","hycD",2.7220222228951,-0.946217006187143,1.10821884069966,-0.853817830411327,0.393205933443603,0.459616643351611,4.70840942232294,3.39747672055602,2.78220274870144,0
"2020","ygjJ",4.71089798704312,0.810826381857032,0.951177214048449,0.852445127870496,0.393967082112627,0.460278373161287,4.11985824453258,2.03848603233361,5.56440549740288,7.1208421739034
"2021","xerD",334.021770396696,-0.136530009261917,0.160305012424127,-0.851688959673279,0.394386749873129,0.460540687630176,346.656643718527,352.658083593715,307.433403731509,329.338950543032
"2022","eutJ",3.96658353673676,-0.868428083652322,1.0206859821305,-0.850827873465679,0.394864975582962,0.460871089206622,4.11985824453258,6.79495344111204,1.39110137435072,3.5604210869517
"2023","fliI",4.73363402862333,0.802680848408826,0.944739570503288,0.849631870485976,0.395529787147655,0.461418832263206,3.53130706674221,2.71798137644482,5.56440549740288,7.1208421739034
"2024","ecpD",4.43741373277359,0.826400398485671,0.974809604150596,0.847755700156195,0.39657403897708,0.462408464419916,1.7656535333711,4.07697206466722,8.34660824610432,3.5604210869517
"2025","pitB",26.4247466915936,0.416693722608648,0.493027171346239,0.845173951510302,0.398013723714126,0.463857969365599,26.4848030005666,18.3463742910025,30.6042302357159,30.2635792390895
"2026","setB",28.1386923544187,-0.408887673893954,0.484450850638922,-0.844023028042346,0.398656537603854,0.464148706830338,29.4275588895184,35.3337578937826,26.4309261126637,21.3625265217102
"2027","yfeT",77.4841543461976,-0.255438150536951,0.302607618889519,-0.844123328666787,0.398600492835699,0.464148706830338,81.8086137128611,86.9754040462341,68.1639673431853,72.9886322825099
"2028","hflD",103.881374910683,-0.227457425975982,0.271283362096679,-0.83844959830202,0.401778243513928,0.467552591071435,103.585007291105,120.270675907683,84.857183835394,106.812632608551
"2029","bcsB",185.613623474348,-0.174105628226811,0.208080529065505,-0.836722344991741,0.402748655999704,0.468450876372253,183.627967470595,210.643556674473,180.843178665594,167.33979108673
"2030","ebgR",61.9602091862366,0.28262273646275,0.337921242231002,0.83635682266328,0.40295419520084,0.46845906437142,59.4436689568272,51.6416461524515,58.4262577227303,78.3292639129374
"2031","lsrC",115.964672932931,-0.223003350266707,0.267729146670299,-0.832943865246502,0.404876388918058,0.470461978260275,141.252282669688,109.398750401904,122.416920942863,90.7907377172684
"2032","sdhA",14227.3776963767,-0.0664342827436501,0.0800659675624392,-0.829744331658037,0.40668335105198,0.472329088820213,14033.4142832335,15079.3606765158,14267.135695341,13529.6001304165
"2033","ydiB",55.9272645998336,0.287292270492476,0.346625052083751,0.828827197472909,0.407202195949022,0.47246665803328,48.2611965788102,52.3211414965627,62.5995618457824,60.5271584781789
"2034","frwC",49.3345442342003,-0.309474191045057,0.373374772222474,-0.828856725383305,0.40718548515131,0.47246665803328,57.6780154234561,51.6416461524515,41.7330412305216,46.2854741303721
"2035","yliK",34.7438827593606,0.361867462346943,0.43728000670127,0.827541750826386,0.407930068078098,0.473078604749048,34.1359683118413,26.5003184203369,44.5152439792231,33.8240003260412
"2036","citF",3.57393391652498,0.846258652790319,1.02497716919616,0.825636588036394,0.409010273502613,0.47386560896719,2.35420471116147,2.03848603233361,2.78220274870144,7.1208421739034
"2037","yigZ",233.823066774701,-0.156416638939085,0.189394153740546,-0.82587891890983,0.408872780262814,0.47386560896719,228.357856982663,265.003184203369,221.185118521765,220.746107391005
"2038","fixB",14.0592493768658,-0.543041969878552,0.658317978651943,-0.82489311774616,0.409432273963872,0.473889243038125,15.3023306225496,18.3463742910025,8.34660824610432,14.2416843478068
"2039","yhfT",28.3063726397781,-0.407625456658557,0.49399556420148,-0.825160155673591,0.409280671023384,0.473889243038125,31.1932124228895,33.295271861449,16.6932164922086,32.0437897825653
"2040","phnJ",2.79656347359617,-0.901598350617365,1.09531171848475,-0.823143161350118,0.410426586728099,0.474574593178988,5.29696060011331,2.71798137644482,1.39110137435072,1.78021054347585
"2041","phnC",2.79656347359617,-0.901598350617365,1.09531171848475,-0.823143161350118,0.410426586728099,0.474574593178988,5.29696060011331,2.71798137644482,1.39110137435072,1.78021054347585
"2042","dsbG",125.950473821682,0.200955778482951,0.244393255175448,0.822264011904445,0.410926654154578,0.474920129189424,107.116314357847,127.065629348795,130.763529188968,138.856422391116
"2043","citA",100.087357765739,-0.224886974515303,0.27555328932567,-0.816128796958449,0.414426475316324,0.478730534384006,98.2880466909915,118.232189875349,100.159298953252,83.669895543365
"2044","yegV",48.6404379312137,-0.306064316565792,0.375983516903035,-0.814036527683008,0.415624025513334,0.479644352181647,52.3810548233427,55.7186182171187,47.2974467279245,39.1646319564687
"2045","norW",13.3734209793919,0.533484664420964,0.655072846807569,0.814389830109502,0.415421662836446,0.479644352181647,10.0053700224363,11.5514208498905,19.4754192409101,12.461473804331
"2046","nrfA",43.8224879488795,0.314516301139718,0.387694048851231,0.811248720664286,0.417222851804504,0.481254120361012,37.6672753785835,40.090225302561,45.9063453535738,51.6261057607997
"2047","hofB",38.6845373759861,0.331332218083763,0.410073805825107,0.80798191295611,0.419100994359152,0.483184341322715,34.1359683118413,33.9747672055602,40.3419398561709,46.2854741303721
"2048","gmd",13.8028197935231,-0.534389694483989,0.662383106114115,-0.80676830304293,0.419799984012391,0.483687312240665,19.4221888670821,13.5899068822241,9.73770962045504,12.461473804331
"2049","yrbG",206.395535684586,0.156818922090597,0.194440682184068,0.806512918639854,0.419947162195391,0.483687312240665,198.930298093144,191.617687039359,226.749524019167,208.284633586675
"2050","pncA",350.905103203893,0.128391408308286,0.159721481704815,0.803845587568299,0.421486157958899,0.48522308916244,342.536785473994,326.837260517489,340.819836715927,393.426530108163
"2051","yfaP",12.8245090815674,0.543488934455335,0.67666531735803,0.803187219018897,0.421866531668501,0.485424190510806,10.0053700224363,10.1924301616681,9.73770962045504,21.3625265217102
"2052","citE",6.18322131061096,0.694150202233946,0.868361553368783,0.799379244211136,0.424070541878467,0.487722455571726,4.11985824453258,4.75646740877843,6.9555068717536,8.90105271737925
"2053","ykgC",37.2707526637546,0.360054551893859,0.452355847079741,0.795954234300831,0.426058636535585,0.489770278725757,38.8443777341643,26.5003184203369,57.0351563483795,26.7031581521378
"2054","yahD",22.1378598444109,0.419207938727071,0.527645197080571,0.794488305866372,0.426911214146849,0.490511424238833,20.5992912226629,16.9873836027801,27.8220274870144,23.1427370651861
"2055","ybhG",144.319201042935,-0.187098718148566,0.237327896299543,-0.788355355884584,0.430488876723399,0.494381386407408,144.783589736431,163.7583779308,153.021151178579,115.71368532593
"2056","ytfQ",570.274039474529,0.106421737221995,0.136327413869133,0.780633433889932,0.435018121729007,0.499339867354308,571.483193634447,527.967882374405,631.560023955227,550.085057934038
"2057","mhpT",38.5724002811155,0.325786553203662,0.419685816894328,0.776262956929258,0.437593740191194,0.502052127783771,31.1932124228895,36.692748582005,34.777534358768,51.6261057607997
"2058","argK",10.5879266233177,0.567776362231901,0.732046669700899,0.775601318511406,0.437984421636112,0.502256188076397,5.88551177790368,10.8719255057793,16.6932164922086,8.90105271737925
"2059","ybaT",31.628960682273,0.347509112076465,0.449540657142999,0.7730315524407,0.43950370756028,0.503753642468316,27.6619053561473,27.8593091085594,38.9508384818202,32.0437897825653
"2060","fepG",68.8511997442796,0.253428717363497,0.329263717569389,0.769683095466141,0.441487900064823,0.505782254443195,69.4490389792634,56.3981135612299,89.0304879584461,60.5271584781789
"2061","eutL",28.913422872684,-0.364694090124709,0.475865694866531,-0.766380291874154,0.443450055931662,0.50778366424004,34.7245194896317,30.5772904850042,23.6487233639623,26.7031581521378
"2062","ydiS",15.93115332574,0.461896459045714,0.604341926646266,0.764296565702401,0.444690531509828,0.508957155365274,13.5366770891785,12.9104115381129,19.4754192409101,17.8021054347585
"2063","alr",169.231986376066,-0.162297187271432,0.212465131763143,-0.763876810865896,0.444940657619392,0.508996583607254,177.153904514901,180.74576153358,164.149962173385,154.878317282399
"2064","flhA",104.761009016631,0.198926544644823,0.261514647822971,0.760670755159704,0.446853746665838,0.510937423513265,93.5796372686685,101.244806272569,108.505907199356,115.71368532593
"2065","yhbE",245.982102905793,-0.138546056232785,0.182325054280486,-0.759884903254424,0.447323386366652,0.511226727276174,268.967888250198,246.656809912367,235.096132265272,233.207581195336
"2066","ybgI",627.172421235021,-0.101511975654543,0.133727589777638,-0.759095231009073,0.447795591754837,0.511443170674955,617.390185502096,682.89282083176,644.079936324384,564.326742281845
"2067","cheZ",33.325157919327,0.339797923051749,0.447783947840321,0.758843466119335,0.447946200756412,0.511443170674955,32.3703147784702,25.8208230762257,30.6042302357159,44.5052635868963
"2068","ybhS",82.1732631336171,0.225684410154498,0.298500699042692,0.756059904979386,0.449613279893335,0.513098327151001,80.04296017949,70.6675157875652,76.5105755892896,101.472000978123
"2069","fsaB",32.4855094934271,-0.345643507091379,0.462764736079899,-0.74690977972812,0.455118022223728,0.51912930519478,30.6046612450991,42.8082066790058,33.3864329844173,23.1427370651861
"2070","yjdF",66.1752473384834,0.242135595313275,0.324473099920575,0.746242432338906,0.455520979858521,0.519337928727589,63.5635272013597,57.7571042494523,79.2927783379911,64.0875795651306
"2071","exo",149.935913317296,-0.167275835663792,0.224526907521212,-0.745014651074678,0.456262862916993,0.519932571938244,160.08592035898,156.963424489688,134.93683331202,147.757475108496
"2072","cbrA",23.8482651287471,0.379539109341231,0.510420629635511,0.743581053164441,0.457129969192183,0.52066926992932,18.8336376892918,22.4233463556697,29.2131288613651,24.9229476086619
"2073","ydiO",21.7878909501548,0.411017296141333,0.556334591098013,0.738795147233478,0.46003139899687,0.523721226064936,22.364944756034,14.2694022263353,16.6932164922086,33.8240003260412
"2074","torC",21.1942547453827,-0.401270392618769,0.545278747543461,-0.735899564078987,0.461791822579937,0.525471890688839,24.7191494671955,23.7823370438921,16.6932164922086,19.5823159782344
"2075","mdtA",24.6061911374685,0.37269034522174,0.508100636104126,0.733497104194461,0.463255293387458,0.526883128864771,20.5992912226629,21.7438510115585,22.2576219896115,33.8240003260412
"2076","ybbB",36.5306751273152,-0.312816572190281,0.428319987144707,-0.730333819524972,0.465186160672042,0.528824344501936,40.021480089745,41.4492159907834,36.1686357331187,28.4833686956136
"2077","yfaT",2.95900744462822,0.777167313992261,1.06595392563078,0.729081525294227,0.465951794868875,0.529439689884711,2.35420471116147,1.35899068822241,2.78220274870144,5.34063163042755
"2078","yggN",326.493060741067,-0.121766449664541,0.167150576600206,-0.728483575356037,0.466317619355113,0.529600376168464,314.286328940056,366.92748582005,318.562214726315,306.196213477846
"2079","yfiP",34.5262444154667,-0.3209500630316,0.443105064258201,-0.724320457878089,0.468869020173134,0.532241889181624,43.5527871564872,33.295271861449,29.2131288613651,32.0437897825653
"2080","ravA",135.934346660219,-0.174171638357128,0.240618955101014,-0.723848369651547,0.469158830137407,0.532314826502058,132.424015002833,155.604433801466,116.852515445461,138.856422391116
"2081","pepB",907.442339168153,-0.0835179869939582,0.115860834597115,-0.720847448444305,0.471003378629249,0.534150876292661,928.733758553201,940.421556249906,929.255718066281,831.358323803222
"2082","ddlA",1205.51750778137,-0.0776459524397864,0.107860541953867,-0.719873561111872,0.471602847844086,0.534317196789267,1255.96821340465,1221.73262871194,1235.29802042344,1109.07116858546
"2083","kbaZ",64.7306909895113,0.239424156594945,0.332534644044531,0.719997632977099,0.471526452941711,0.534317196789267,51.7925036455524,66.590543722898,63.9906632201332,76.5490533694616
"2084","flgG",3.48408648923946,-0.738868387508105,1.04131351019211,-0.709554212325344,0.477980622030431,0.541023629732287,5.29696060011331,4.07697206466722,2.78220274870144,1.78021054347585
"2085","murI",182.708911339023,0.146062225297524,0.205834458595655,0.709610170687946,0.477945910806417,0.541023629732287,164.205778603513,182.784247565914,193.36309103475,190.482528151916
"2086","ygeY",31.2398515131479,0.326893606197008,0.464483697656843,0.703778427200076,0.481570770317894,0.544825991347185,27.6619053561473,27.8593091085594,44.5152439792231,24.9229476086619
"2087","yehW",10.5655921030638,-0.518216931876186,0.738504190764098,-0.701711565563372,0.482859058867214,0.546021743616015,15.8908818003399,9.51293481755685,9.73770962045504,7.1208421739034
"2088","lpd",25107.5171389148,0.0529067015960884,0.0759190848802992,0.696882762476731,0.485876166146799,0.549170379361324,23873.9899758885,25419.9208232001,25554.5322468227,25581.625509748
"2089","xdhB",79.2036842588946,0.212305779706626,0.305394790506517,0.6951846799826,0.486939571955753,0.550108851036657,71.8032436904249,75.4239831963436,100.159298953252,69.4282111955582
"2090","asnS",1897.82059804465,0.0714562194012576,0.10292341285189,0.694265934458328,0.487515450156839,0.550495915009636,1768.59628926006,1931.12576796404,1826.5161045225,2065.04423043199
"2091","ygjK",24.0061244681611,0.35364182999872,0.510839628325337,0.692275638751928,0.488764245790429,0.551281202288334,23.5420471116147,18.3463742910025,29.2131288613651,24.9229476086619
"2092","gntX",131.336934276525,0.164182814647304,0.237244398074341,0.69204084893021,0.488911676436221,0.551281202288334,128.3041567583,118.911685219461,132.154630563318,145.97726456502
"2093","yjbF",2.59323205102183,-0.768758061879847,1.10986223389442,-0.692660799153723,0.48852244543634,0.551281202288334,1.7656535333711,5.43596275288963,1.39110137435072,1.78021054347585
"2094","pabC",196.897566886502,-0.147781655294527,0.213698005384482,-0.691544383058893,0.489223499172319,0.551369368694686,236.009022293938,178.027780157135,191.971989660399,181.581475434537
"2095","clcB",20.7276616810061,0.372485985026602,0.542100133791129,0.687116570921418,0.492009272618213,0.553979906192263,19.4221888670821,16.3078882586689,22.2576219896115,24.9229476086619
"2096","hycB",0.634023260950786,-0.761498082412721,1.10803064978411,-0.687253626568088,0.491922916125675,0.553979906192263,1.17710235558074,1.35899068822241,0,0
"2097","ydiQ",12.8787580027396,0.456063077698808,0.667103828356589,0.683646320576994,0.494198527512291,0.556179554091086,12.3595747335977,8.83343947344565,12.5199123691565,17.8021054347585
"2098","fliF",4.68621723850835,0.648472742673538,0.953476625512747,0.680113938110241,0.496432319706768,0.558427204245935,4.11985824453258,2.71798137644482,8.34660824610432,3.5604210869517
"2099","bacA",298.263578578598,0.112147179276245,0.166392394113288,0.673992221062038,0.500316259254911,0.562528047566265,289.567179472861,283.349558494372,303.260099608457,316.877476738701
"2100","gadW",22.947839905967,0.353753495249754,0.525573668420298,0.673080704961916,0.50089594851542,0.562911637379234,21.1878424004532,19.0258696351137,31.9953316100666,19.5823159782344
"2101","sdaC",73.8025707004431,0.205294788083545,0.305485442136725,0.672028056877623,0.50156583493684,0.563396178225104,68.860487801473,67.9495344111204,76.5105755892896,81.8896849998891
"2102","tyrP",154.387643067491,-0.15209915839891,0.226787468639241,-0.670668266247372,0.502431883034076,0.564100496651009,177.153904514901,148.129985016242,151.630049804229,140.636632934592
"2103","nhaB",200.920531022681,-0.132747203159192,0.198330066619805,-0.66932465370299,0.503288403465304,0.564793453246846,211.289872826742,208.60507064214,180.843178665594,202.944001956247
"2104","ydhJ",18.9735761976559,-0.389420371067849,0.58221987092709,-0.668854483526577,0.503588307615272,0.564861409682529,17.0679841559207,26.5003184203369,18.0843178665594,14.2416843478068
"2105","cynX",10.0023194803445,0.496483656445456,0.744485976293001,0.666881139813518,0.504848058852565,0.566005424651807,10.5939212002266,5.43596275288963,9.73770962045504,14.2416843478068
"2106","nrfC",5.94259683635166,-0.600211092552439,0.907965417958377,-0.661050609066208,0.508579858317587,0.569918549681626,8.23971648906515,6.79495344111204,6.9555068717536,1.78021054347585
"2107","phnF",0.611287219370577,-0.726385516857918,1.10048593652162,-0.660058881946147,0.509216043906481,0.570360637693069,1.7656535333711,0.679495344111204,0,0
"2108","yegW",113.241348734884,0.172032956981488,0.261054856652611,0.658991597350033,0.509901164444651,0.570857091123993,114.178928491331,99.2063202402358,136.327934686371,103.252211521599
"2109","ydjG",93.5593052189558,-0.182769592732949,0.278453746861413,-0.656373256934173,0.511583993074456,0.572469522833436,98.2880466909915,101.244806272569,94.594893455849,80.1094744564133
"2110","ppx",413.358474253289,0.0961221906644646,0.147300066915191,0.652560400531301,0.514039721691901,0.57494490198715,387.855226163852,411.094683187278,420.112615053918,434.371372608108
"2111","ilvY",86.5824542765024,0.185021417122334,0.28463213856658,0.65003698476957,0.515668331782293,0.57649325580588,77.6887554683286,84.2574226697893,91.8126907071476,92.5709482607442
"2112","rbsB",5473.60846199118,-0.0549960292468194,0.0847277256469973,-0.649091295993834,0.516279367469171,0.576903081073506,5801.34895947966,5353.06432090806,5256.97209367137,5483.04847390562
"2113","ydjH",45.6322652021281,-0.262903029768402,0.406448921066638,-0.646829198312225,0.517742492884624,0.578264213538908,40.6100312675354,59.7955902817859,50.0796494766259,32.0437897825653
"2114","exbB",1228.21768920722,0.0701511034115139,0.110565364082218,0.634476302717626,0.525770027203861,0.58695234825029,1237.72312689314,1160.57804774194,1339.63062349974,1174.93895869406
"2115","ruvB",421.99707490488,0.0929683115510587,0.146787281700742,0.63335399684419,0.526502499171558,0.587492150375828,419.636989764532,397.504776305054,450.716845289634,420.129688260301
"2116","yahG",5.21613107612063,0.58907367261864,0.931985866681967,0.632062881721421,0.527345788558486,0.588155038278841,2.35420471116147,5.43596275288963,4.17330412305216,8.90105271737925
"2117","pqiB",369.929188660695,-0.097243532803387,0.154466247108024,-0.629545513172083,0.528991982053617,0.58971236544475,373.729997896884,390.709822863942,344.993140838979,370.283793042977
"2118","nagA",601.970452363908,0.0804431578903726,0.128482266966902,0.62610319532341,0.531247256510796,0.591946895828838,587.962626612578,581.64801455919,600.955793719511,637.315374564355
"2119","yifB",41.7315989008887,0.244651369706038,0.396132276592805,0.617600191053155,0.536838918625956,0.597613135828895,39.4329289119547,36.692748582005,44.5152439792231,46.2854741303721
"2120","ubiB",640.807858392575,-0.0787649363105425,0.127498977444589,-0.617769160892084,0.536727514796986,0.597613135828895,632.692516124646,684.251811519982,623.213415709123,623.073690216548
"2121","yadD",282.5248939665,-0.114795845090434,0.187399095082435,-0.61257416979488,0.540157941889909,0.60079998140175,311.343573051105,274.516119020926,230.92282814222,313.31705565175
"2122","yfgC",1011.88796980826,0.069351401112299,0.113227848546969,0.61249420528847,0.540210830734963,0.60079998140175,966.401033931784,1010.40957669336,1093.40568023967,977.335588368242
"2123","ycjR",10.7557582686205,-0.448828844735303,0.734804651026112,-0.610813832096108,0.541322835144782,0.601753128093116,14.1252282669688,10.8719255057793,5.56440549740288,12.461473804331
"2124","yjbH",19.6923633217752,0.336030828402104,0.557907047058944,0.602306119224556,0.54697038833533,0.607744875928144,19.4221888670821,14.9488975704465,19.4754192409101,24.9229476086619
"2125","rutB",0.34777534358768,0.567902444055795,0.946164755754826,0.60021517457891,0.548362841830635,0.609005320809552,0,0,1.39110137435072,0
"2126","bglB",13.0195626712267,0.393707827318924,0.657878246182558,0.598450898176791,0.549539112702125,0.610024602999537,10.5939212002266,11.5514208498905,13.9110137435072,16.0218948912827
"2127","uvrA",413.274352976728,0.0910373685339387,0.152833072942075,0.595665367328199,0.551398798778773,0.611801205979269,370.787242007932,429.441057478281,413.157108182164,439.712004238535
"2128","ddpC",31.8761669810111,-0.272807930919483,0.460846611807029,-0.591971219772614,0.553869860789308,0.614254168920473,29.4275588895184,40.7697206466722,30.6042302357159,26.7031581521378
"2129","treR",126.014097314804,0.142998707123408,0.24193173958313,0.591070470413711,0.554473204604193,0.614634458837903,113.001826135751,126.386134004684,129.372427814617,135.296001304165
"2130","selD",1630.89806798963,0.0572920275476336,0.0970402382395502,0.590394547529906,0.554926165219016,0.614847769914027,1573.78584941144,1623.99387242578,1691.57927121048,1634.23327891083
"2131","acrD",114.608563089458,-0.149732163965139,0.254018011569421,-0.589454909280001,0.555556151467564,0.615256929827992,113.590377313541,127.745124692906,108.505907199356,108.592843152027
"2132","srmB",201.703583054056,0.114339704498528,0.195442031004504,0.585031295012961,0.558526674231437,0.618256543708345,192.45623513745,195.015163759915,212.83851027566,206.504423043199
"2133","fsr",91.3175879557542,0.168973106555699,0.289463880394416,0.583745047311122,0.559391854886664,0.618633916369506,93.5796372686685,77.4624692286772,82.0749810866925,112.153264238979
"2134","glnG",191.576514248289,0.116754416293069,0.19997575334561,0.583842862645887,0.559326037613229,0.618633916369506,183.627967470595,184.143238254136,204.491902029556,194.042949238868
"2135","fadB",4166.27110740626,0.0480039492474152,0.0824157697493474,0.582460728006429,0.560256386822813,0.619299799954023,4102.79026037666,4091.92096223767,4308.24095636418,4162.13225064654
"2136","yebZ",117.956386079426,-0.147082222358401,0.254059170173348,-0.578929004050691,0.562637078732142,0.621640218074839,131.246912647252,116.193703843016,101.550400327603,122.834527499834
"2137","yfeG",34.9517986683575,-0.254165869609873,0.439720894084878,-0.578016357714428,0.563253075516983,0.622029601413234,35.9016218452124,40.090225302561,26.4309261126637,37.3844214129929
"2138","treB",79.1425582813986,-0.1726550105612,0.300229990444099,-0.575075828719875,0.565240014397303,0.623931914863253,85.3399207796033,82.8984319815669,80.6838797123418,67.6480006520823
"2139","eutH",26.6887574998755,-0.282634538355908,0.492910723116493,-0.573399045914266,0.566374536165382,0.624891961360589,31.7817636006799,27.1798137644482,26.4309261126637,21.3625265217102
"2140","hyfG",14.2745953686518,0.362977133631336,0.635652293227189,0.571030951195836,0.567978662395573,0.626368992174558,11.182472378017,13.5899068822241,18.0843178665594,14.2416843478068
"2141","ulaD",45.4757093733283,-0.222245502550942,0.390033318756631,-0.569811582403851,0.568805498930328,0.626987845621473,54.7352595345042,43.487702023117,44.5152439792231,39.1646319564687
"2142","yneI",74.9176991832063,-0.173890268859165,0.307421061895666,-0.565642014853818,0.571637160376698,0.629814985288986,84.1628184240226,74.7444878522324,69.555068717536,71.208421739034
"2143","tap",15.438683899756,0.349688395366539,0.621578992260785,0.562580781719576,0.57372038161109,0.63181525926373,14.1252282669688,12.9104115381129,22.2576219896115,12.461473804331
"2144","yaeB",32.8207713353041,-0.249542106404877,0.447262790265114,-0.557931739094508,0.576890997329997,0.635010612732646,34.7245194896317,36.692748582005,27.8220274870144,32.0437897825653
"2145","yicM",14.9373401519899,-0.360071006869254,0.649678226146205,-0.554229759253503,0.579421614267444,0.637498839007537,20.0107400448725,13.5899068822241,8.34660824610432,17.8021054347585
"2146","malX",185.676247712206,-0.1164455133495,0.21061330049135,-0.55288774772457,0.580340277731106,0.638212048203826,180.096660403853,207.246079953917,193.36309103475,161.999159456302
"2147","allD",40.1212621208429,-0.223856830817565,0.40795203089946,-0.548733218275692,0.58318854611438,0.640925898851424,42.3756848009065,44.1671973672282,34.777534358768,39.1646319564687
"2148","cydB",4794.25538527589,0.0470981206093753,0.0859174202949145,0.548178942613842,0.583569039483303,0.640925898851424,4528.31276191909,4905.27688913878,4988.48952842168,4754.942361624
"2149","ligB",54.6920778579422,0.192040515780777,0.35037452989996,0.548100673401145,0.583622778233776,0.640925898851424,52.3810548233427,49.6031601201179,59.817359097081,56.9667373912272
"2150","cycA",4020.16582328947,0.0449536736999392,0.0825836815534325,0.544340877693297,0.586206922174989,0.643464342480453,4004.50221368566,3909.81621001587,4052.27830348365,4114.06656597269
"2151","abgR",175.364296688411,0.115563625196429,0.213152017391823,0.542165289404681,0.587704644729662,0.644808443311019,166.559983314674,169.19434068369,162.758860799034,202.944001956247
"2152","yghR",6.73373027023667,-0.468436949096633,0.865283044043642,-0.541368460090854,0.588253641989556,0.645110871326837,10.5939212002266,5.43596275288963,5.56440549740288,5.34063163042755
"2153","yhhZ",4.45845522878217,0.516093750861285,0.957879865716423,0.538787555029445,0.590033451710163,0.64676216722526,3.53130706674221,3.39747672055602,5.56440549740288,5.34063163042755
