"","Gene","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_batch1","K12_IAI1ref_batch2","K12_batch1","K12_batch2"
"1516","xerD","xerD",1315,1138.9935070602,0.00314419513227371,0.0669323280295755,0.0469757324276003,0.962532568888211,0.999915178638161,1159.89855611977,1114.12351422299,1164.63305595871,1117.31890193934
"1517","xseA","xseA",1161,882.379772157533,0.0126522169264664,0.0688702331747953,0.18371096398577,0.854240207287781,0.999915178638161,938.385925255342,812.38172912093,945.900773720711,832.850660533148
"1518","xthA","xthA",829,1176.92651745378,-0.0372332065269103,0.0666442026597291,-0.558686352915272,0.576375794710959,0.999915178638161,1185.45770583489,1216.42343566785,1136.70978588578,1169.11514242659
"1519","xylA","xylA",1597,175.052050650796,0.00851092224324737,0.0616486956363796,0.138055187630361,0.890196801651094,0.999915178638161,187.433764577591,159.03769300251,188.482072992319,165.254672030763
"1520","xylB","xylB",1596,250.45644805053,0.0167101907575194,0.0658845917166003,0.253628205353349,0.799782804251106,0.999915178638161,258.025701886034,234.68805507938,264.107596106521,245.004439130186
"1521","xylE","xylE",1819,86.2413306252941,-0.00117509773469387,0.0521956299117811,-0.0225133356313541,0.982038474401102,0.999915178638161,85.1971657170868,87.6856469527353,84.9332798051807,87.1492300261734
"1522","xylF","xylF",2276,25.66660964082,-0.0023866472666042,0.0328577444987975,-0.0726357607014549,0.942095968943302,NA,27.9933544498999,24.0705697517313,26.7598004865638,23.8427138750852
"1523","xylG","xylG",1598,124.009445275678,-0.0122719638212307,0.0577426118950069,-0.212528727372858,0.83169456844047,0.999915178638161,122.927339106082,129.809144018265,117.510428223606,125.79086975476
"1524","xylH","xylH",1599,73.89749516439,-0.0140447094202063,0.0477402305650446,-0.294190230209944,0.76861254566491,0.999915178638161,87.6313704518607,65.334403611842,82.6063406324361,60.0178659614213
"1525","xylR","xylR",1600,239.456223327487,0.0380266762381421,0.06551171837626,0.58045609519414,0.56160708618218,0.999915178638161,216.644221394878,243.28468713357,245.492082724563,252.403902056936
"1526","yaaA","yaaA",64,749.435152981031,-0.0384947611291895,0.0685617361969353,-0.56146129407543,0.574483109387589,0.999915178638161,754.603467779912,779.714527315009,720.187673964478,743.234942864724
"1527","yaaJ","yaaJ",65,94.3872436101249,-0.00648380344237141,0.0530895371982441,-0.122129590585051,0.902796387389691,0.999915178638161,88.8484728192476,102.299921444858,86.0967493915531,100.303830784841
"1528","yaaU","yaaU",1956,18.1044373413332,-0.00122619612246614,0.0271019779178731,-0.0452437872313922,0.963912992801289,NA,13.3881260412565,23.2109065463123,12.7981654500957,23.0205513276684
"1529","yabI","yabI",90,246.20072126685,0.0387842085928178,0.0645840554596859,0.600522966802965,0.548157759380838,0.999915178638161,212.992914292717,258.758624831111,232.693917274468,280.357428669105
"1530","yadD","yadD",133,439.47731999931,0.0255174429528756,0.0689038866035598,0.3703338695492,0.711133740689214,0.999915178638161,447.893671198399,414.357665011945,460.733956203446,434.92398758345
"1531","yadG","yadG",131,964.897037107551,0.0465213640021469,0.067529182234483,0.688907557633525,0.49088144312803,0.999915178638161,943.254334724889,935.313567495843,993.603026761977,987.417219447493
"1532","yadH","yadH",132,585.989780890684,0.0191789627512263,0.0691245148610824,0.277455296283377,0.781430527193913,0.999915178638161,547.696065324129,608.641549436633,561.95581021784,625.665698584132
"1533","yadL","yadL",1959,21.9488411604171,0.035405997378648,0.0297846827784901,1.18873172636969,0.234545251801834,NA,12.1710236738695,20.6319169300554,22.1059221410744,32.8865018966692
"1534","yadS","yadS",144,221.607024902955,0.00340519215949219,0.0648264430738851,0.0525278265785949,0.958108123531711,0.999915178638161,212.992914292717,228.670412641447,212.914934306138,231.849838371518
"1535","yafC","yafC",173,411.306090694876,-0.0279339357859193,0.0688226202254978,-0.405883061330614,0.684828524482443,0.999915178638161,413.814804911564,426.392949887811,395.579659366595,409.436948613532
"1536","yafD","yafD",174,962.154082312367,-0.0325480066524315,0.0676039715955056,-0.481451102417115,0.630195924437225,0.999915178638161,970.030586807402,990.332012642658,929.612199511499,958.641530287908
"1537","yafJ","yafJ",181,727.476043137393,0.023451908271121,0.0686114811102242,0.341807346112315,0.732495880817715,0.999915178638161,722.958806227851,710.941470881491,743.457065691925,732.546829748307
"1538","yafK","yafK",182,1675.46838824877,0.00696168102014044,0.0647638120622965,0.107493379380509,0.914397577380416,0.999915178638161,1691.77229066787,1647.11470158275,1707.97335279459,1655.01320794988
"1539","yafS","yafS",177,434.822371656728,-0.014933280692665,0.0688995616018262,-0.216739850667921,0.828411089767157,0.999915178638161,453.979183035334,425.533286682392,442.118442821489,417.658574087699
"1540","yafT","yafT",1961,13.0589600828261,-0.000513515631874423,0.0243836166950955,-0.021059863198133,0.983197902315775,NA,13.3881260412565,12.8949480812846,12.7981654500957,13.1546007586677
"1541","yafV","yafV",179,248.194196607503,0.0139388111257398,0.065744478955534,0.212014930336086,0.832095386372582,0.999915178638161,255.59149715126,233.828391873961,264.107596106521,239.249301298269
"1542","yagU","yagU",188,771.113650722381,-0.0365733686843791,0.0685301604940345,-0.533682810907218,0.593561003602594,0.999915178638161,770.425798555942,806.364086682997,736.47624817369,771.188469476893
"1543","yahB","yahB",198,183.612613394558,0.0228936301931268,0.0628254227704453,0.36440073434566,0.715558787188393,0.999915178638161,186.216662210204,171.072977878376,195.462890510553,181.697922979097
"1544","yahD","yahD",199,77.1530365505683,-0.00977753190618859,0.0495738293863563,-0.197231725432927,0.843646204893735,0.999915178638161,86.4142680844737,71.3520460497748,82.6063406324361,68.2394914355886
"1545","yahG","yahG",1968,27.8922049833092,0.0383915550611814,0.0340625225579498,1.12709077831411,0.259704101870288,NA,21.9078426129652,22.3512433408933,36.0675571775425,31.2421768018358
"1546","yahI","yahI",1969,16.4704376902342,0.0112093383894976,0.0266558197949584,0.420521239853881,0.674104716466687,NA,13.3881260412565,16.3336009029605,13.9616350364681,22.1983887802517
"1547","yahJ","yahJ",200,223.383688820699,0.0643785375209703,0.064768976612526,0.993971819349695,0.320236587253521,0.999915178638161,199.60478825146,216.635127765581,225.713099756234,251.58173950952
"1548","yahK","yahK",201,790.37932670638,-0.0219763640541425,0.0683671129691472,-0.321446425038601,0.7478721061654,0.999915178638161,811.807279047098,790.030485780037,787.668909974073,772.01063202431
"1549","yahN","yahN",1970,12.2582764575321,-0.00195780229842142,0.0236785757910049,-0.0826824347757079,0.934104052060912,NA,12.1710236738695,12.8949480812846,11.6346958637234,12.332438211251
"1550","yaiC","yaiC",1990,38.4797998356681,-0.00269729309907329,0.0387409791445671,-0.0696237720014248,0.944493115529757,NA,42.5985828585434,35.2461914221779,40.7214355230319,35.3529895389194
"1551","yaiO","yaiO",1984,29.1789618675903,-0.00095051227536659,0.0343794938991809,-0.0276476517703839,0.977943175558157,NA,32.8617639194478,25.7898961625692,32.5771484184255,25.4870389699186
"1552","yaiP","yaiP",1985,33.3758168732923,-8.84634891027298e-05,0.0355143373412277,-0.00249092326439201,0.99801253284047,NA,40.1643781237695,26.6495593679882,39.5579659366595,27.1313640647521
"1553","yaiV","yaiV",1989,16.3917575018742,-0.00254134722104753,0.0268153310680071,-0.0947721739702688,0.924495789320905,NA,14.6052284086434,18.9125905192174,13.9616350364681,18.0875760431681
"1554","yaiW","yaiW",211,530.266042204104,-0.00213682536831724,0.0691222538144264,-0.0309137108586478,0.975338355465648,0.999915178638161,528.222427445938,533.850850565183,527.05172262667,531.939168178625
"1555","yajO","yajO",232,857.721439596198,0.0974438222753051,0.0680447992710369,1.43205393092815,0.152128387482616,0.999915178638161,800.853357740616,815.820381942606,909.833216543169,904.378802158403
"1556","yajR","yajR",237,386.002881797422,0.0263971520526516,0.0685470902437222,0.385095150775844,0.700166920615733,0.999915178638161,362.696505481312,392.866084876471,383.944963502872,404.503973329031
"1557","ybaE","ybaE",249,113.177854183866,-0.000961673425301998,0.056251127349782,-0.0170960738141673,0.986359971098156,0.999915178638161,107.105008330052,119.493185553237,109.366141119,116.747081733176
"1558","ybaL","ybaL",267,1025.96327662154,0.0393833378159726,0.0675608420239392,0.58293142353107,0.55993946576199,0.999915178638161,974.89899627695,1030.73618329735,1020.36282724854,1077.85509966333
"1559","ybaP","ybaP",270,247.314586495863,0.012895488013496,0.0660285024498198,0.195301839887953,0.845156656784096,0.999915178638161,249.505985314326,238.986371106475,252.472900242798,248.293089319853
"1560","ybaT","ybaT",273,74.1431359455192,-0.0081318908492131,0.0485774601340204,-0.167400494525198,0.86705493609135,0.999915178638161,66.9406302062825,84.2469941310594,63.9908272504786,81.3940921942563
"1561","ybbA","ybbA",280,169.889179387632,-0.00661925688177391,0.0605309721469433,-0.109353222771727,0.91292233399281,0.999915178638161,154.572000658143,188.266241986755,150.087576642032,186.630898263598
"1562","ybbN","ybbN",277,2165.6413704314,0.0277881246095871,0.06503135253041,0.427303500978128,0.669158283164952,0.999915178638161,2032.56095353621,2235.98399729475,2111.69729926579,2282.32323162884
"1563","ybbO","ybbO",278,331.94767572092,0.0120058981576372,0.0678794741308645,0.176870818629076,0.859609860570768,0.999915178638161,340.788662868347,316.356059594182,346.713936738957,323.932043682192
"1564","ybbP","ybbP",281,365.953846222998,0.00356710229570272,0.0676306981023549,0.0527438337292354,0.957936013345009,0.999915178638161,335.920253398799,393.72574808189,336.242710461606,397.926672949697
"1565","ybbW","ybbW",1995,5.7442234594307,-0.000940586331594694,0.0165099173980013,-0.0569709895525317,0.954568304578253,NA,4.86840946954782,6.87730564335179,4.65387834548936,6.57730037933384
"1566","ybbY","ybbY",1997,26.4989825794755,0.00463827887092153,0.0328689925731806,0.141114117221412,0.887779791321591,NA,29.2104568172869,22.3512433408933,31.4136788320531,23.0205513276684
"1567","ybcF","ybcF",2001,48.4675290134904,0.069066008008377,0.0426258859076133,1.62028322785055,0.105171450081364,NA,36.5130710216086,38.6848442438538,57.0100097322446,61.6621910562548
"1568","ybcH","ybcH",2006,50.9186985712935,0.018983893470994,0.0433544884521218,0.43787608039612,0.661476115925096,NA,45.0327875933173,50.7201291197194,51.1926618003829,56.7292157717544
"1569","ybdG","ybdG",295,842.21308299692,-0.0280436794715157,0.0683082178175548,-0.410546203187703,0.681405317798987,0.999915178638161,832.498019292677,880.295122349029,805.120953769658,850.938236576316
"1570","ybdH","ybdH",55,690.782094926875,0.15539955013216,0.068937351033637,2.25421412053294,0.0241827008919956,0.801420171196418,593.945955284834,649.045720091325,734.149309000946,785.987395330394
"1571","ybdK","ybdK",297,62.1366942106763,0.00864064027093577,0.0467270701998065,0.184917227508339,0.8532939584194,0.999915178638161,62.0722207367347,59.3167611739092,66.3177664232233,60.8400285088381
"1572","ybdL","ybdL",308,518.625438604695,-0.0184579977183526,0.0691182154824926,-0.267049685665394,0.78943090610136,0.999915178638161,509.965891935134,540.728156208534,496.801513380989,527.006192894124
"1573","ybdO","ybdO",2009,24.7489146077886,5.81109781371067e-05,0.0322624015521158,0.00180119815455262,0.998562852578629,NA,21.9078426129652,27.5092225734072,23.2693917274468,26.3092015173354
"1574","ybdR","ybdR",312,124.760529150711,6.15010933006475e-06,0.057851903884493,0.000106307812139494,0.999915178638161,0.999915178638161,120.493134371308,128.949480812846,122.164306569096,127.435194849593
"1575","ybeF","ybeF",317,101.28165290216,-0.0115189020601326,0.052954923702532,-0.217522777010097,0.827800958430758,0.999915178638161,116.841827269148,90.2646365689922,111.693080291745,86.3270674787567
"1576","ybeQ","ybeQ",327,123.244483994499,-0.00959157866926765,0.0577246028320962,-0.166161016251021,0.868030237439596,0.999915178638161,122.927339106082,127.230154402008,118.673897809979,124.146544659926
"1577","ybeU","ybeU",2016,16.5002289718492,0.000927482567459619,0.0261456184409023,0.0354737284014159,0.971701994884942,NA,20.6907402455782,12.0352848758656,20.9424525547021,12.332438211251
"1578","ybeX","ybeX",334,3328.88622960748,-0.0429819881241984,0.0611874178639421,-0.702464487384878,0.482389541054994,0.999915178638161,3445.61680207247,3347.52852190148,3307.74403405656,3214.65556039942
"1579","ybeZ","ybeZ",335,3259.47734085859,-0.0479800405956311,0.0612540631575625,-0.78329563986985,0.433453523045239,0.999915178638161,3288.61059667955,3378.47639729657,3141.36788320531,3229.45448625292
"1580","ybfF","ybfF",344,277.286742998546,-0.0101710333962473,0.066952875091577,-0.151913317872243,0.879255304067112,0.999915178638161,278.716442131612,281.109868172004,272.251883211127,277.068778479438
"1581","ybgF","ybgF",368,7056.2436059981,-0.0453823358338745,0.0578795390813097,-0.784082536837775,0.432991681587952,0.999915178638161,7224.71965280896,7174.74911242675,6936.60567395188,6888.89998480478
"1582","ybgI","ybgI",350,2577.88354542915,-0.0203774150372625,0.0622316933395597,-0.327444328504378,0.743331843388594,0.999915178638161,2624.07270408627,2582.4282690786,2573.59472505561,2531.43848349611
"1583","ybgJ","ybgJ",351,1308.28655080381,-0.0382802123560463,0.0659672379860321,-0.580291270708526,0.561718213108108,0.999915178638161,1337.59550175826,1332.47796839941,1282.14348418232,1280.92924887527
"1584","ybgK","ybgK",352,1362.53267474868,0.0400840949809626,0.0658945804063164,0.608306399916317,0.542984277159354,0.999915178638161,1357.06913963645,1310.12672505852,1406.63472992416,1376.30010437561
"1585","ybhA","ybhA",383,582.000141757204,-0.0184253156040912,0.0691054663605045,-0.266626022143767,0.78975711793911,0.999915178638161,608.551183693477,569.95670519278,594.532958636265,554.959719506293
"1586","ybhC","ybhC",386,3323.8591838006,0.00503372856240434,0.061378808720794,0.0820108546795403,0.934638081748456,0.999915178638161,3259.40013986226,3372.45875485863,3270.51300729264,3393.06483318885
"1587","ybhD","ybhD",2020,36.3343228331177,0.020667024484461,0.0378148508153806,0.546531958710121,0.584700325724082,NA,29.2104568172869,36.9655178330159,37.2310267639148,41.9302899182533
"1588","ybhF","ybhF",398,287.750128654019,0.0496307096425251,0.06716339666089,0.738954729956736,0.459934487031944,0.999915178638161,278.716442131612,270.793909706977,307.155970802297,294.334191975189
"1589","ybhG","ybhG",399,279.346320835415,0.00478759234602294,0.0667239502283262,0.0717522318393924,0.942799088249526,0.999915178638161,289.670363438095,266.495593679882,293.194335765829,268.024990457854
"1590","ybhH","ybhH",2021,4.30816759457303,-0.000715504389864518,0.0144245049255555,-0.0496033932226596,0.96043844256213,NA,3.65130710216086,5.15797923251384,3.49040875911702,4.93297528450038
"1591","ybhI","ybhI",9,1959.36282476575,-0.263612968350413,0.0529601733734141,-4.97756996548554,6.43875109914613e-07,0.000125491258922358,3277.65667537307,2570.39298420273,1162.30611678597,827.095522701231
"1592","ybhJ","ybhJ",385,108.245711987462,-0.00272417474431947,0.0546415681160346,-0.0498553544168887,0.960237655044256,0.999915178638161,120.493134371308,97.141942212344,117.510428223606,97.8373431425909
"1593","ybhK","ybhK",391,597.466581463633,-0.0337775918248686,0.0690564849521885,-0.489129903560175,0.624749731794975,0.999915178638161,597.597262386994,624.115487134175,571.263566908818,596.890009424546
"1594","ybhL","ybhL",393,719.786043645633,-0.0233707383457638,0.068755030652047,-0.339913139796819,0.733921941082527,0.999915178638161,749.735058310364,710.941470881491,729.495430655456,688.97221473522
"1595","ybhN","ybhN",2022,41.2108123602604,0.0177461364866501,0.040010713605916,0.443534615789159,0.657379086975138,NA,36.5130710216086,40.4041706546918,41.8849051094042,46.0411026553369
"1596","ybhP","ybhP",395,117.504767442077,-0.0139762020006226,0.0568867055454633,-0.245684854951795,0.805926196922186,0.999915178638161,115.624724901761,124.651164785751,110.529610705372,119.213569375426
"1597","ybhR","ybhR",396,65.2615790848676,-0.00379116737567156,0.0463457502549001,-0.0818018341448842,0.934804297527831,0.999915178638161,74.2432444106042,57.5974347630712,73.2985839414573,55.9070532243377
"1598","ybhS","ybhS",397,82.3329711081825,-0.00931199356907402,0.0511621933674341,-0.182009272006726,0.855575449432537,0.999915178638161,88.8484728192476,79.0890148985456,84.9332798051807,76.4611169097559
"1599","ybiB","ybiB",403,803.779012149758,-0.0287355457321785,0.0688749895025252,-0.417213068774769,0.676522566954985,0.999915178638161,867.793987946898,769.398568849981,833.044223842595,744.879267959558
"1600","ybiC","ybiC",404,6074.85634981351,-0.0413327682551547,0.0599546777209926,-0.689400224074299,0.49057144245959,0.999915178638161,6365.44538143377,6016.7827747274,6115.19614597301,5802.00109711987
"1601","ybiH","ybiH",400,120.546120393228,0.015072598883641,0.0573869761928237,0.262648424496111,0.79282157261951,0.999915178638161,119.276032003922,116.054532731561,126.818184914585,120.035731922843
"1602","ybiO","ybiO",408,108.166191848737,0.020939046531305,0.0536512966650226,0.390280344239209,0.696329256210311,0.999915178638161,90.0655751866346,117.773859142399,96.5679756689041,128.25735739701
"1603","ybiR","ybiR",413,392.22427728586,-0.0241085450210772,0.0686494401174892,-0.351183417953838,0.72545074943407,0.999915178638161,408.946395442017,390.287095260214,395.579659366595,374.083959074612
"1604","ybiT","ybiT",415,2922.41766893264,0.0060532930959158,0.0616781090040938,0.0981432990352221,0.921818505806095,0.999915178638161,2949.03903617859,2879.01207494814,2961.0300973176,2900.58946728623
"1605","ybiU","ybiU",416,349.973648594716,-0.021934712659256,0.0682334143943686,-0.321465851503195,0.747857386595212,0.999915178638161,348.091277072669,364.497199097645,336.242710461606,351.063407746944
"1606","ybiV","ybiV",417,723.265789441957,-0.0244407873942008,0.0690088829137533,-0.354168715131163,0.723212447715344,0.999915178638161,810.590176679711,661.94066817261,784.178501214956,636.353811700549
"1607","ybiW","ybiW",418,85.5473448214502,0.0231437717559096,0.0516882412499766,0.447756998424086,0.654328580807395,0.999915178638161,86.4142680844737,76.5100252822887,95.4045060825318,83.8605798365065
"1608","ybiX","ybiX",405,130.139599406423,-0.00580673146613425,0.05853831463897,-0.0991953988075461,0.920983128061836,0.999915178638161,132.664158045178,129.809144018265,131.472063260074,126.613032302176
"1609","ybiY","ybiY",2023,21.8057195403261,0.000545149028894249,0.0306766615434595,0.0177708069087615,0.985821693793664,NA,21.9078426129652,21.4915801354743,23.2693917274468,20.5540636854183
"1610","ybjD","ybjD",454,904.032499674045,0.0348753216168206,0.0678279936873314,0.514172979634137,0.607131057258097,0.999915178638161,879.965011620768,891.470744019476,915.650564475031,929.043678580905
"1611","ybjE","ybjE",452,88.9197732321444,-0.010718787003311,0.05146219272319,-0.208284692822288,0.835006682916745,0.999915178638161,101.019496493117,80.8083413093835,96.5679756689041,77.2832794571727
"1612","ybjI","ybjI",435,557.602730525256,-0.00613235244083435,0.069101831081,-0.0887437039641701,0.929285598792598,0.999915178638161,567.169703202321,552.7634410844,559.628871045095,550.848906769209
"1613","ybjJ","ybjJ",436,232.142291411931,-0.0197883109448231,0.0654258882253929,-0.302453837182189,0.762306119062661,0.999915178638161,231.249449803521,242.425023928151,222.222690997117,232.672000918935
"1614","ybjL","ybjL",437,687.428533545674,-0.0267868683455967,0.0688121749783265,-0.389275129786752,0.697072631823408,0.999915178638161,686.445735206242,711.80113408691,660.850725059488,690.616539830054
"1615","ybjS","ybjS",448,291.281916199771,-0.0242067515453387,0.0669154165257612,-0.361751488702452,0.717537746682639,0.999915178638161,312.795308418447,282.829194582842,299.011683697691,270.491478100104
"1616","ybjT","ybjT",449,599.756531565615,0.028958744543868,0.0690418237680876,0.419437711279771,0.674896268343668,0.999915178638161,574.472317406642,601.764243793281,606.167654499989,616.621910562548
"1617","ybjX","ybjX",455,3183.929121341,-0.0430992628081965,0.0638889973104697,-0.674596012185867,0.499932467278438,0.999915178638161,3403.01821921392,3102.52450835708,3258.87831142892,2971.29544636406
"1618","ycaC","ycaC",468,233.359415025755,-0.0126491160534601,0.0641295840828777,-0.197243070173557,0.843637327468111,0.999915178638161,259.242804253421,214.056138149324,251.309430656425,208.82928704385
"1619","ycaD","ycaD",469,390.821583656296,0.0307233131378503,0.0687021740135493,0.447195646702404,0.654733804309187,0.999915178638161,382.170143359504,380.830800000605,399.070068125712,401.215323139364
"1620","ycaL","ycaL",478,96.4472788004407,-0.0462796999869746,0.0539077208272322,-0.858498546716444,0.390617232622037,0.999915178638161,103.453701227891,105.738574266534,91.9140973234148,84.6827423839232
"1621","ycaM","ycaM",2027,41.2316976882682,-0.00406868224728368,0.0398113897324616,-0.102198950466834,0.918598760801137,NA,45.0327875933173,38.6848442438538,44.2118442821489,36.9973146337529
"1622","ycaN","ycaN",470,116.081289211098,-0.0120741388328988,0.0562309311962852,-0.214724148720776,0.829982393744879,0.999915178638161,109.539213064826,127.230154402008,105.875732359883,121.680057017676
"1623","ycaO","ycaO",474,1820.71143777023,-0.0221112735096136,0.0668161636648124,-0.330927013716865,0.740699616528645,0.999915178638161,1960.75191386038,1725.34405327588,1902.27277371877,1694.47701022588
"1624","ycaP","ycaP",475,205.260752171978,0.0273907778292972,0.0617543351529868,0.443544210482403,0.657372148686151,0.999915178638161,222.729733231813,173.651967494633,239.674734792702,184.986573168764
"1625","ycbF","ycbF",497,86.6255908431322,-0.000688866738583999,0.0522659592133627,-0.0131800267124511,0.989484164632448,0.999915178638161,87.6313704518607,85.9663205418974,84.9332798051807,87.9713925735902
"1626","ycbJ","ycbJ",484,210.105045405618,-0.020751042565047,0.064534694268432,-0.32154863055108,0.747794665353184,0.999915178638161,212.992914292717,216.635127765581,203.607177615159,207.184961949016
"1627","ycbL","ycbL",490,2343.47807056252,-0.0429993842204518,0.0634623818982018,-0.677557049299314,0.498052586621572,0.999915178638161,2334.40234064818,2452.61912506033,2233.86160583489,2353.02921070668
"1628","ycbX","ycbX",499,707.603120523861,-0.0338100456824486,0.0689009079503806,-0.490705372225241,0.623634846287308,0.999915178638161,752.169263045138,693.748206773112,720.187673964478,664.307338312718
"1629","ycbZ","ycbZ",504,1872.64435320706,-0.0418463394146687,0.0640219907733052,-0.653624464175786,0.513353778892082,0.999915178638161,1930.32435467571,1893.838041538,1851.08011191839,1815.33490469614
"1630","yccA","yccA",508,4582.09683373567,0.044517241216031,0.0602764119198452,0.738551612448821,0.460179315692852,0.999915178638161,4576.30490137495,4398.03695892347,4779.53306081757,4574.51241382669
"1631","yccM","yccM",2038,45.8867373684516,-0.00714781233648095,0.0411014707185891,-0.173906485863246,0.861938955321577,NA,42.5985828585434,51.5797923251384,38.3944963502872,50.9740779398373
"1632","yccS","yccS",506,826.011215135492,-0.0320716465145045,0.0681844851612698,-0.470365750194472,0.63809372956528,0.999915178638161,847.10324770132,836.452298872661,815.592180047009,804.897133920979
"1633","yccT","yccT",2031,24.9695292280098,-0.00357509382581417,0.0316750047355443,-0.112867980783673,0.910135221713292,NA,30.4275591846739,20.6319169300554,29.0867396593085,19.7319011380015
"1634","ycdX","ycdX",526,1783.01982334787,-0.0374730541739257,0.0656596419374981,-0.570716700063588,0.568191696577778,0.999915178638161,1895.02838602149,1741.67765417884,1817.33949391359,1678.03375927755
"1635","yceA","yceA",534,3113.14665542513,-0.00417270904372398,0.0645106908423407,-0.0646824423865149,0.948426842490167,0.999915178638161,3278.87377774045,2960.68007946294,3270.51300729264,2942.51975720448
"1636","yceG","yceG",555,363.731026631868,0.0110089661871839,0.0680678269847824,0.161735237848053,0.871514354062313,0.999915178638161,382.170143359504,338.707302935076,386.271902675617,347.774757557277
"1637","yceH","yceH",538,912.917130013754,0.0026589128804715,0.0677799617543089,0.0392285981232863,0.968708133174435,0.999915178638161,918.91228737715,904.36569210076,913.323625302286,915.066915274821
"1638","ycfH","ycfH",558,594.477604014104,-0.0313330134010782,0.069122592534597,-0.453296270468957,0.650335418015846,0.999915178638161,637.761640510764,576.834010836131,610.821532845478,552.493231864043
"1639","ycfQ","ycfQ",565,488.247543020316,-0.0304874621203686,0.0690757041703724,-0.441363030410411,0.65895020188167,0.999915178638161,514.834301404682,483.130721445463,492.147635035499,462.877514195619
"1640","ycgB","ycgB",593,448.605362315084,-0.0160016558763667,0.068738724741272,-0.232789536561755,0.815924838357495,0.999915178638161,481.972537485234,426.392949887811,470.041712894425,416.014248992866
"1641","ycgG","ycgG",2045,36.7748293725964,-0.00542074961464021,0.0382990906192047,-0.141537293105388,0.887445500928188,NA,36.5130710216086,38.6848442438538,34.9040875911702,36.9973146337529
"1642","ycgM","ycgM",589,996.144634747129,0.0253110359110951,0.0687329718577799,0.368251731693893,0.712685539973064,0.999915178638161,909.175468438055,1051.3681002274,941.246895375222,1082.78807494783
"1643","ycgR","ycgR",598,3608.78029821631,-0.0328080423989457,0.0683261713345379,-0.480168019927698,0.631107924751137,0.999915178638161,4073.64162364414,3286.49243431674,3916.23862772929,3158.74850717508
"1644","ychA","ychA",612,1609.24228007754,-0.0422713824118195,0.0648095952153604,-0.652239568405773,0.51424663787277,0.999915178638161,1637.00268413545,1651.41301760985,1568.35700242991,1580.19641613496
"1645","ychE","ychE",627,148.248198885359,-0.0119713658244171,0.0588351451927818,-0.203473039544498,0.83876531623321,0.999915178638161,166.743024332013,134.967123250779,160.558802919383,130.72384503926
"1646","ychF","ychF",604,5409.55882015448,-0.0468258272468981,0.0587553697417567,-0.79696251513195,0.425472801832775,0.999915178638161,5537.81577161064,5511.30080994104,5304.25784427149,5284.86085479474
"1647","yciC","yciC",636,728.1778462363,-0.0148906742735484,0.0686261858635856,-0.21698239653225,0.828222063668189,0.999915178638161,746.083751208203,723.836418962776,728.331961069084,714.459253705139
"1648","yciK","yciK",644,628.497462113307,-0.014964494855466,0.0690731611067046,-0.216647024918242,0.828483435371828,0.999915178638161,660.886585491116,608.641549436633,649.216029195765,595.245684329713
"1649","yciM","yciM",650,1270.46479870705,-0.0348604562836243,0.066138885020263,-0.527079588247429,0.598138320722752,0.999915178638161,1299.86532836927,1288.63514492304,1251.89327493664,1241.46544659926
"1650","yciO","yciO",642,736.066409078482,0.0248892148446344,0.0689122146483372,0.361172761195464,0.717970303177227,0.999915178638161,761.906081984233,686.87090112976,781.851562042212,713.637091157722
"1651","yciV","yciV",641,940.084363647819,-0.0345135905997523,0.06870752531889,-0.502326207203149,0.615438077315497,0.999915178638161,1022.36598860504,898.348049662827,979.641391725509,859.9820245979
"1652","ycjF","ycjF",669,460.837885128852,0.017972474122376,0.069045833184002,0.260297736931941,0.794634118122898,0.999915178638161,447.893671198399,461.639141309989,461.897425789818,471.921302217203
"1653","ycjG","ycjG",671,416.79864164235,-0.00422288021199388,0.0683355433461194,-0.0617962484121185,0.950725091113008,0.999915178638161,451.54497830056,385.1291160277,443.281912407861,387.23855983328
"1654","ycjM","ycjM",2049,22.4142707240196,-0.00342900435880682,0.0310063318650113,-0.110590455321683,0.911941116606668,NA,24.3420473477391,21.4915801354743,23.2693917274468,20.5540636854183
"1655","ycjN","ycjN",2050,10.5764507046964,-0.0016742574356869,0.0219961902172805,-0.0761157918325139,0.939326976522725,NA,12.1710236738695,9.45629525960871,11.6346958637234,9.04378802158404
"1656","ycjO","ycjO",2051,6.51405299810142,-0.00106056931410249,0.0175851109776797,-0.0603106409421378,0.951908227128551,NA,7.30261420432172,6.01764243793281,6.98081751823403,5.75513783191711
"1657","ycjP","ycjP",2052,10.9258238051582,-0.00161485366194665,0.0216677757536986,-0.0745278924935801,0.940590347876328,NA,14.6052284086434,7.73696884877076,13.9616350364681,7.39946292675057
"1658","ycjQ","ycjQ",2053,21.7450741720878,0.00877659797868267,0.0295907404330125,0.296599471667534,0.766772314277581,NA,15.8223307760304,24.9302329571502,17.4520437955851,28.7756891595856
"1659","ycjR","ycjR",2054,21.186957965394,0.0031087477392673,0.0299970289517113,0.10363518814719,0.917458861902307,NA,18.2565355108043,23.2109065463123,18.6155133819574,24.6648764225019
"1660","ycjS","ycjS",2055,53.0292884564676,-0.00416873091853929,0.0437175214588264,-0.0953560673027962,0.924032010223295,NA,58.4209136345738,49.0008027088815,57.0100097322446,47.6854277501704
"1661","ycjU","ycjU",2056,4.16433513096541,0.000731613008528194,0.013053124836511,0.0560488785399335,0.955302868886933,NA,1.21710236738695,6.87730564335179,1.16346958637234,7.39946292675057
