"","Gene","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"1897","yebC","yebC",1043,2326.40439480585,0.0019183784665854,0.0595942693538745,0.0321906533528241,0.974320009861837,0.999807467026667,2208.54152454191,2439.40373555123,2222.87903381789,2434.79328531235
"1898","yebE","yebE",1028,454.068360024649,0.0232816583157277,0.061162548104507,0.380652197092031,0.703461344211678,0.999807467026667,432.705099026306,458.43246571361,448.408356821885,476.727518536795
"1899","yebK","yebK",1033,1063.08029245506,0.0256450394271299,0.0608648354403101,0.421344101920392,0.67350383057306,0.999807467026667,1053.742565994,1040.08823656208,1087.48607904453,1071.00428821965
"1900","yebQ","yebQ",1017,38.6294225431636,-0.00548335369410668,0.0328776866002071,-0.166780399143781,0.867542841879561,0.999807467026667,39.5038625438029,39.6820813146177,38.3255005830671,37.0062457311667
"1901","yebS","yebS",1020,162.346425142961,-0.00405721488965588,0.0508883519222068,-0.0797277714133512,0.936453771361864,0.999807467026667,183.738895552572,143.064345792174,181.087990254992,141.494468972108
"1902","yebT","yebT",1021,377.785084143299,-0.0324020507057221,0.0603261299284482,-0.537114692159992,0.59118839276812,0.999807467026667,403.306875737895,373.846976595609,381.338730801518,352.647753438177
"1903","yebU","rsmF",1022,210.155443585475,0.000573132452452289,0.0560260860177487,0.010229742842838,0.991837988480836,0.999807467026667,212.21842436322,207.808794252866,212.706528236022,207.888027489789
"1904","yebZ","yebZ",1024,195.054463458544,0.0130687948343344,0.0544916149805097,0.23983129953129,0.810461041460688,0.999807467026667,204.868868541117,178.56936591578,211.748390721446,185.031228655834
"1905","yecA","yecA",1066,1630.95923183666,0.0367831418096993,0.0602122680701939,0.610891152062542,0.54127164277548,0.999807467026667,1661.91831027301,1531.93719180379,1733.27076386921,1596.71066140063
"1906","yecC","yecC",1070,224.644018374394,-0.0065966457826845,0.0561365613165304,-0.117510685157375,0.906455377177581,0.999807467026667,239.779258696106,213.030120741632,235.701828585863,210.064865473976
"1907","yecE","yecE",1045,98.351781597761,0.00284726154760559,0.0463177669709311,0.0614723406115955,0.950983041729815,0.999807467026667,97.3816146428629,98.1609379887911,97.7300264868211,100.134547272569
"1908","yecO","cmoA",1046,149.188879678178,-0.0100579897689725,0.0517262309044996,-0.19444660074967,0.845826204049625,0.999807467026667,159.852839130737,143.064345792174,152.343864817692,141.494468972108
"1909","yecP","cmoB",35,264.37303225252,-0.145060471201101,0.0581395270664383,-2.49504044013524,0.012594277581292,0.837330919404856,306.843955572794,301.792671050645,228.994865983826,219.860636402814
"1910","yecS","yecS",1071,162.489557014542,-0.00795142417155549,0.0529223314045764,-0.15024704997913,0.880569706651996,0.999807467026667,169.958478386129,158.728325258471,166.715927536342,154.555496877226
"1911","yedA","yedA",1089,34.833261961556,-0.00568895657563586,0.030813717896686,-0.184624153265442,0.853523840045093,0.999807467026667,40.4225570215657,31.3279589325929,39.2836380976438,28.2988937944216
"1912","yedE","yedE",1077,6080.96957183198,0.000560854683291034,0.0552997372891123,0.0101420858540219,0.991907925010685,0.999807467026667,5942.11588217016,6216.51131752419,5939.49445286082,6225.75663477275
"1913","yedI","yedI",1088,399.817898717955,0.00756587611289001,0.060778739896468,0.124482279918569,0.900933429823036,0.999807467026667,390.445153049215,404.130670230449,397.627068549321,407.068703042834
"1914","yedJ","yedJ",1091,167.86417830077,0.00342799728875789,0.0531178133696571,0.0645357380376672,0.948543651570319,0.999807467026667,176.389339730469,157.684059960718,176.297302682109,161.086010829784
"1915","yedO","dcyD",1072,436.946217383222,-0.00105914269817069,0.0610167300797778,-0.0173582343200937,0.986150828315084,0.999807467026667,423.518154248677,451.122608629338,422.538643928315,450.605462726559
"1916","yedP","yedP",1086,42.208125593297,-0.000428637128056016,0.0335502092340169,-0.012775989713394,0.989806512366349,0.999807467026667,38.58516806604,45.9476731011363,36.4092255539137,47.8904356520981
"1917","yedQ","yedQ",1087,238.73404659087,-0.0411460412508871,0.0570896183757328,-0.720727207880184,0.471077369069414,0.999807467026667,257.2344537736,242.269549078718,236.659966100439,218.772217410721
"1918","yedW","yedW",1093,325.049708579289,0.0149782486564165,0.0589966629957356,0.253882980762812,0.799585963485753,0.999807467026667,340.83565125002,299.704140455139,351.636467849641,308.022574762358
"1919","yedZ","yedZ",1094,66.4745650177236,-0.00963887115704307,0.0405470310793417,-0.237720762789806,0.812097678860189,0.999807467026667,70.73947478774,65.7887137584451,65.1533509912141,64.2167205334952
"1920","yeeA","yeeA",1105,139.3501070715,-0.0193669889069973,0.0507450785142823,-0.381652555755657,0.702719095837687,0.999807467026667,135.966782708903,151.418468174199,127.432289438698,142.582887964201
"1921","yeeE","yeeE",1107,2363.02626102339,0.0263221058787261,0.0594280538054837,0.442923908712911,0.657820773306536,0.999807467026667,2439.13383846039,2219.06375772533,2501.69705055971,2292.21039734815
"1922","yeeF","plaP",1108,1602.11110634845,-0.0610519651850317,0.0610872358852638,-0.999422617512136,0.317590007846646,0.999807467026667,1553.51236189699,1768.98541439375,1446.78764701078,1639.15900209227
"1923","yeeI","mtfA",1096,3734.01180134513,0.0395308117606156,0.0570780920815291,0.692574161451484,0.488576830211251,0.999807467026667,3769.40344226101,3550.50201236053,3918.78243461861,3697.35931614039
"1924","yeeN","yeeN",1099,1336.79171256291,0.0364363187880579,0.0600539511658566,0.606726419839194,0.544032485878058,0.999807467026667,1315.57049215641,1303.24309159586,1371.09478335923,1357.25848314014
"1925","yeeO","yeeO",1100,119.596510850727,-0.00798933752241538,0.0466574209186195,-0.171234015192363,0.864039762207643,0.999807467026667,139.641560619954,103.382264477557,134.139252040735,101.222966264662
"1926","yeeY","yeeY",1109,149.856151335476,0.00674280759862244,0.0509715325112393,0.132285753761389,0.894758275195828,0.999807467026667,160.7715336085,135.754488707903,165.757790021765,137.140793003735
"1927","yeeZ","yeeZ",1110,655.301063492494,0.0281631540502361,0.0617440075741342,0.456127730556224,0.648298130261267,0.999807467026667,635.736578611897,649.533015202426,661.114885057907,674.819775097746
"1928","yegH","yegH",1128,383.092252437068,-0.0189837425306163,0.0606085126438613,-0.313219079342299,0.754114223992774,0.999807467026667,392.28254200474,386.378160168646,380.380593286941,373.327714287946
"1929","yegL","yegL",1131,12.8298106977759,-0.0103702217795408,0.0200323900156716,-0.517672717605243,0.604686636514225,0.999807467026667,16.5365005997314,12.5311835730372,12.4557876894968,9.79577092883825
"1930","yegQ","yegQ",1137,242.639698146616,0.0181070353368377,0.0566484593581775,0.319638619337383,0.74924229499335,0.999807467026667,221.405369140849,253.756467354003,230.911141012979,264.485815078633
"1931","yegS","yegS",1138,41.9686136079366,-0.0161643234698389,0.0339142408796412,-0.476623478827221,0.63363026136332,0.999807467026667,46.8534183659057,42.814877207877,41.1999131267971,37.0062457311667
"1932","yegT","yegT",1143,114.096144564341,0.00771501923152043,0.0480023147704274,0.160721816612756,0.872312505646081,0.999807467026667,119.430282109172,105.470795073063,122.641601865815,108.841899209314
"1933","yegU","yegU",1144,101.444348361225,0.00311433693692764,0.0464566428686276,0.067037494416773,0.946551854094743,0.999807467026667,106.568559420491,95.0281420955318,107.311401632588,96.8692902962893
"1934","yegV","yegV",1145,85.2074350233792,0.00774350569499795,0.0442034537133878,0.17517874836673,0.860939182462116,0.999807467026667,81.7638085208943,85.629754415754,85.2742387973243,88.1619383595442
"1935","yegW","yegW",1146,168.869328207855,0.01439892356597,0.0526589906558683,0.273437135551427,0.784517209989403,0.999807467026667,178.226728685994,152.462733471952,185.878677827875,158.909172845598
"1936","yegX","yegX",1147,95.9731057696115,0.00493328150817414,0.0456566202619336,0.108051833006292,0.913954576060854,0.999807467026667,100.137698076151,89.8068156067663,102.520714059704,91.4271953358236
"1937","yehA","yehA",1151,27.7945092272771,0.00186477340580613,0.0285272789682891,0.0653680783182655,0.947880939513947,0.999807467026667,25.72344537736,29.2394283370867,26.827850408147,29.3873127865147
"1939","yehL","yehL",1154,14.6438572801203,-0.00898678742812926,0.0204670087437843,-0.43908650944699,0.660598853798067,0.999807467026667,22.0486674663086,10.442652977531,16.2883377478035,9.79577092883825
"1940","yehP","yehP",1155,33.7135157328113,-0.0149491662671051,0.0309938347414188,-0.482327094785973,0.629573602557329,0.999807467026667,33.9916956772257,38.6378160168646,30.6604004664537,31.564150770701
"1941","yehT","yehT",1156,710.667105440197,0.0289576619998876,0.0617461720790316,0.468979064205363,0.639084600708457,0.999807467026667,728.524720865946,664.15272937097,758.844911544729,691.146059979143
"1942","yehU","yehU",1157,1372.58313446474,0.00281889236811331,0.0606624222972782,0.0464685098511107,0.962936832460744,0.999807467026667,1424.89513501019,1315.7742751689,1430.49930926298,1319.16381841688
"1943","yehW","yehW",1159,21.667928342756,0.0108034366739593,0.0246584311173639,0.438123440317004,0.661296803227481,0.999807467026667,24.8047508995972,14.6197141685434,28.7441254373003,18.5031228655834
"1944","yehX","yehX",1160,29.3038806922191,0.000654824438251036,0.0291284694175839,0.0224805645934743,0.982064615290311,0.999807467026667,31.2356122439372,27.1508977415805,31.6185379810304,27.2104748023285
"1945","yehY","yehY",1161,21.1999858706824,-0.00607012807496775,0.0248765393768759,-0.244010148799486,0.807222959853564,0.999807467026667,25.72344537736,18.7967753595557,23.9534378644169,16.3262848813971
"1946","yehZ","osmF",1162,35.040770872197,0.00395505054997957,0.0305518042516189,0.129453911049132,0.896998491660594,0.999807467026667,40.4225570215657,28.1951630393336,42.1580506413738,29.3873127865147
"1947","yeiA","preA",1172,709.571967110645,0.0161440842886626,0.0617408732294333,0.261481307993006,0.793721362307514,0.999807467026667,725.768637432658,677.72817824176,742.556573796925,692.234478971236
"1948","yeiB","yeiB",1177,150.570238675828,0.0026417441581893,0.0521328452999728,0.0506733162747722,0.95958583985163,0.999807467026667,150.665894353109,149.329937578693,154.260139846845,148.024982924667
"1949","yeiC","psuK",1187,43.876750443644,0.00111103028300937,0.0341802367340679,0.0325050493843418,0.974069289332575,0.999807467026667,48.6908073214315,38.6378160168646,47.9068757288339,40.2715027074461
"1950","yeiE","yeiE",1181,255.341386290601,0.0175137565011636,0.0575714968449343,0.304208809236555,0.760968813897371,0.999807467026667,261.827926162414,239.136753185459,271.1529166252,249.247949189329
"1951","yeiH","yeiH",1182,231.827320429151,0.0180268810865951,0.0565495316550421,0.318780378174676,0.749893058567668,0.999807467026667,238.860564218343,215.118651337138,249.115753789936,224.214312371187
"1952","yeiJ","nupX",1184,100.193165247864,-0.0929433588102565,0.0463777242902491,-2.00405173459099,0.0450645188654541,0.999807467026667,120.348976586934,118.0019786461,86.232376311901,76.1893294465197
"1953","yeiL","yeiL",1186,80.895490409146,-0.00112822215733037,0.0379200639784856,-0.0297526438238734,0.976264326782892,0.999807467026667,102.89378150944,59.5231219719265,103.478851574281,57.6862065809363
"1954","yeiQ","yeiQ",1192,178.929878975224,-0.000405428687193256,0.0540186138428159,-0.0075053515510964,0.994011652094943,0.999807467026667,183.738895552572,174.392304724767,187.794952857029,169.79336276653
"1955","yeiR","yeiR",1193,172.857443480939,0.0132215426495594,0.0538318884260764,0.245608003659683,0.805985692967574,0.999807467026667,167.20239495284,172.303774129261,173.422890138379,178.500714703275
"1956","yeiT","preT",1171,653.914100439604,0.0107098947979585,0.0617312522726191,0.173492265322291,0.862264507074281,0.999807467026667,619.200078012166,678.772443539513,635.245172164337,682.438708042398
"1957","yeiU","lpxT",1194,119.987074102792,0.0132508524878167,0.0477744128590713,0.27736295842934,0.7815014211307,0.999807467026667,129.535921364563,104.42652977531,136.055527069888,109.930318201407
"1958","yejB","yejB",1196,143.988695106898,-0.0119040948662842,0.0509812929293664,-0.233499273601733,0.81537373354912,0.999807467026667,137.804171664429,155.595529365211,131.264839497005,151.290239900946
"1959","yejE","yejE",1197,148.336286348325,0.0122297117500066,0.0512942764754571,0.238422541272382,0.811553386039921,0.999807467026667,155.259366741923,135.754488707903,161.925239963458,140.406049980015
"1960","yejF","yejF",1198,387.16488006389,0.0191218897114716,0.0602097090898454,0.317588143183648,0.750797369226558,0.999807467026667,360.12823528304,400.997874337189,371.757355655751,415.776054979579
"1961","yejH","yejH",1201,39.4039384216565,-0.0123469677378299,0.0331414952033293,-0.372553129002749,0.70948106286753,0.999807467026667,41.3412514993286,41.7706119101239,36.4092255539137,38.0946647232598
"1962","yejK","yejK",1202,1067.71835754195,-0.0150330601451109,0.0611957598800763,-0.245655257399709,0.805949110357127,0.999807467026667,1041.79953778308,1113.1868074048,1016.58390296585,1099.30318201407
"1963","yejM","yejM",1203,758.935536758351,0.0137407006333087,0.0617313723161365,0.222588614472076,0.823855698494373,0.999807467026667,799.264195653686,703.834810685587,815.375024904753,717.268115789378
"1964","yfaP","yfaP",1221,15.1903581796757,-0.00272110283366904,0.021812790517045,-0.124748038612607,0.900723025104463,0.999807467026667,15.6178061219686,15.6639794662965,15.3302002332268,14.1494468972108
"1965","yfaQ","yfaQ",1222,52.4917394904722,0.00184042811706917,0.0370525907382496,0.0496706999537629,0.960384805677526,0.999807467026667,54.2029741880086,50.1247342921487,55.5719758454473,50.0672736362844
"1966","yfaT","yfaT",1223,3.18270851590682,0.0019224950465233,0.0102703380429848,0.187189071915356,0.85151239274834,0.999807467026667,3.67477791105143,2.08853059550619,4.79068757288339,2.17683798418628
"1967","yfaY","yfaY",1234,268.021804362175,0.0112445776893721,0.0581828570631264,0.193262728180779,0.846753214610204,0.999807467026667,272.852259895569,256.889263247262,277.859879227236,264.485815078633
"1968","yfbB","menH",1244,153.023305632218,-0.00157086233736937,0.0523286296284181,-0.030019175899005,0.976051759905939,0.999807467026667,154.34067226416,152.462733471952,156.176414875998,149.11340191676
"1969","yfbE","arnB",1236,1205.97201647656,-0.0465879441421025,0.061104691805799,-0.76242826475857,0.445804442157615,0.999807467026667,1299.95268603444,1180.019786461,1220.66719357069,1123.24839984012
"1970","yfbF","arnC",1237,252.129707409897,0.0153687605941304,0.0575644950707925,0.266983330180001,0.789481995967865,0.999807467026667,237.94186974058,257.933528545015,248.157616275359,264.485815078633
"1971","yfbG","arnA",1238,661.152660249045,0.0144359898651745,0.0617409271764452,0.233815566519092,0.81512816417597,0.999807467026667,658.703940555969,650.577280500179,673.570672747404,661.758747192628
"1972","yfbH","arnD",1239,311.747482688922,0.0126261316760251,0.0592978579925684,0.21292728107662,0.831383683059886,0.999807467026667,299.494399750692,316.412385219188,305.64586714996,325.437278635848
"1973","yfbQ","alaA",1257,1413.99512386688,0.0339776218464432,0.0608577474673889,0.55831218308976,0.576631227086704,0.999807467026667,1317.40788111194,1453.61729447231,1372.0529208738,1512.90239900946
"1974","yfbS","yfbS",1258,414.683139637185,0.0158026568566409,0.0609488870771927,0.259277201183782,0.795421368905462,0.999807467026667,406.062959171183,412.484792612473,416.789818840855,423.394987924231
"1975","yfbT","yfbT",1259,965.495523016862,0.0113310589365028,0.0614215964589054,0.184480045940908,0.853636879536487,0.999807467026667,993.108730461649,924.174788511491,1010.83507787839,933.863495215913
"1976","yfcA","yfcA",1280,322.746145742691,-0.0245441681933831,0.0586152373508644,-0.418733580254302,0.67541085125707,0.999807467026667,301.331788706217,360.271527724818,294.14821697504,335.233049564687
"1977","yfcF","yfcF",1262,97.5935181697846,0.010060919616247,0.046061373996154,0.218424218458768,0.82709859745384,0.999807467026667,99.2190035983886,91.8953462022725,103.478851574281,95.7808713041962
"1978","yfcG","yfcG",1263,20.8796032041394,-0.000382516920089351,0.0251616260854851,-0.0152023926748523,0.987870712804745,0.999807467026667,22.0486674663086,19.8410406573088,22.0371628352636,19.5915418576765
"1979","yfcH","yfcH",1264,640.105209697395,-0.0616230603530783,0.0617265878569361,-0.998322805334748,0.318122852538496,0.999807467026667,644.923523389526,691.30362711255,586.380158920927,637.813529366579
"1980","yfcJ","yfcJ",1277,56.9391365340913,-0.000295709295983663,0.0378987201708337,-0.00780261957793595,0.993774473474258,0.999807467026667,52.3655852324829,61.6116525674327,51.7394257871406,62.0398825493089
"1981","yfcY","fadI",1284,793.112392408699,-0.0275231013868339,0.061657781597314,-0.446384879147727,0.655319253414012,0.999807467026667,783.646389531718,831.235177011465,752.137948942692,805.430054148922
"1982","yfdC","yfdC",1287,51.491105378967,-0.0031269221524824,0.0350257876909316,-0.0892748560025098,0.928863476267999,0.999807467026667,62.4712244878743,41.7706119101239,60.3626634183307,41.3599216995393
"1983","yfdE","yfdE",1292,33.0999758054808,0.00381011052857471,0.0300287420821239,0.126882122406415,0.899033696521953,0.999807467026667,37.6664735882772,27.1508977415805,39.2836380976438,28.2988937944216
"1984","yfdV","yfdV",1293,19.3650177122658,0.0021225728017553,0.0228378710733439,0.0929409223363531,0.925950495103739,0.999807467026667,12.86172268868,25.0623671460743,13.4139252040735,26.1220558102353
"1985","yfdX","yfdX",1296,33.0948272468951,0.00241255065893838,0.029705630924047,0.0812152640388929,0.935270760668695,0.999807467026667,26.6421398551229,38.6378160168646,26.827850408147,40.2715027074461
"1986","yfdZ","alaC",1298,761.10186291231,-0.0963202426760531,0.0616580731548965,-1.56216757591628,0.118248516831824,0.999807467026667,795.589417742635,822.88105462944,695.607835582668,730.329143694496
"1987","yfeA","yfeA",1310,503.024743384568,0.0263684485578443,0.0612662935947558,0.430390790934045,0.666911393126127,0.999807467026667,517.224990980489,467.830853393387,539.431420706669,487.611708457726
"1988","yfeG","eutR",1332,56.0833792532076,-0.0148816184490917,0.0377571529039014,-0.394140376181648,0.693477402814074,0.999807467026667,56.0403631435343,61.6116525674327,47.9068757288339,58.7746255730295
"1989","yfeH","yfeH",1313,413.171459069549,-0.102740464436328,0.0603163852287454,-1.70335911289599,0.0885008844007653,0.999807467026667,473.127656047872,428.14877207877,405.292168665935,346.117239485618
"1990","yfeO","yfeO",1307,108.593574736075,0.00741544629254854,0.0477370888390073,0.1553393068764,0.876553829288253,0.999807467026667,106.568559420491,107.559325668569,109.227676661741,111.0187371935
"1991","yfeR","yfeR",1312,107.984769402647,0.0121168431159042,0.0476441257010315,0.254319770540817,0.799248527133194,0.999807467026667,106.568559420491,104.42652977531,112.102089205471,108.841899209314
"1992","yfeT","murR",1325,130.014616599723,-0.00322292686294841,0.0500271884348781,-0.0644235057731416,0.948633014000553,0.999807467026667,127.698532409037,133.665958112396,122.641601865815,136.052374011642
"1993","yfeU","murQ",1326,223.919983820298,-0.0515368270990096,0.0564151848656544,-0.913527576338499,0.360965137008609,0.999807467026667,247.128814518209,227.649834910175,218.455353323482,202.445932529324
"1994","yfeX","yfeX",1329,820.757507738688,0.0317059725483611,0.0615223553565671,0.515356935939818,0.606303619378615,0.999807467026667,793.752028787109,814.526932247416,826.872675079673,847.878394840555
"1995","yfgA","rodZ",1381,1194.23320071306,-0.00648048161068487,0.0607538975128561,-0.106667750975376,0.915052567594463,0.999807467026667,1230.13190572447,1167.48860288796,1224.49974362899,1154.81255061082
"1996","yfgB","rlmN",1382,979.445908943012,0.018169141319093,0.0611989290935376,0.296886589164379,0.766553095117623,0.999807467026667,947.174006573506,989.963502269936,970.593302266174,1010.05282466243
"1997","yfgC","bepA",1364,1554.87172756977,0.0283725120552071,0.0595737685006498,0.476258473641762,0.633890245912071,0.999807467026667,1508.49633248661,1552.82249775885,1556.01532367252,1602.1527563611
"1998","yfgF","yfgF",1372,98.7930004903927,0.00884284463542597,0.0461799471582931,0.191486677217602,0.848144317456711,0.999807467026667,101.056392553914,92.9396115000256,105.395126603435,95.7808713041962
"1999","yfgL","bamB",1377,3994.00098358298,0.0392147920565238,0.0557824493927825,0.702995162159331,0.482058764398374,0.999807467026667,3874.13461272597,3961.94253967525,4028.96824879493,4110.95853313578
"2000","yfgM","yfgM",1378,1757.36327260698,0.0373648494223009,0.059914624827285,0.623634872621033,0.532867403193322,0.999807467026667,1653.65005997314,1787.7821897533,1724.64752623802,1863.37331446345
"2001","yfhA","glrR",1404,359.572710539301,-0.0560475163205459,0.0593490477225023,-0.944370945640217,0.344980123251315,0.999807467026667,407.900348126709,349.828874747287,366.008530568291,314.553088714917
"2002","yfhB","pgpC",1408,228.640880803556,0.0499151195188849,0.05676185812597,0.879377828120244,0.379196449710253,0.999807467026667,222.324063618612,208.853059550619,247.199478760783,236.186921284211
"2003","yfhD","mltF",1407,180.174518474386,0.033422468236534,0.0543200021314743,0.615288419091725,0.538364264263599,0.999807467026667,169.039783908366,175.43657002252,186.836815342452,189.384904624206
"2004","yfhG","yfhG",1405,240.432342987546,-0.104164641342916,0.0572743782447826,-1.81869527937486,0.0689579323269164,0.999807467026667,262.746620640177,273.597508011311,217.497215808906,207.888027489789
"2005","yfhH","yfhH",1409,242.7784887072,0.0166204342034204,0.0569968256599267,0.291602804383997,0.770590330996494,0.999807467026667,249.884897951497,226.605569612422,260.613403964856,234.010083300025
"2006","yfhK","glrK",1406,415.783143665745,0.00391443812089239,0.0604413395892311,0.0647642515453088,0.948361704802958,0.999807467026667,438.217265892883,390.555221359658,443.617669249002,390.742418161437
"2007","yfhQ","trmJ",1389,421.311019624554,-0.0150373603471298,0.0606271825484547,-0.248030004282511,0.804111191931808,0.999807467026667,448.322905148275,405.174935528202,438.826981676118,392.919256145623
"2008","yfhR","yfhR",1391,24.5367992134086,-0.00303572845092559,0.0269929221383637,-0.112463868689898,0.910455616561128,0.999807467026667,22.9673619440714,27.1508977415805,22.9953003498403,25.0336368181422
"2009","yfiC","trmN",1417,202.716747816049,-0.00735164738892383,0.055623841436536,-0.132167200233944,0.894852043912849,0.999807467026667,200.275396152303,208.853059550619,199.292603031949,202.445932529324
"2010","yfiE","yfiE",1419,112.224352282763,-0.0372685360284688,0.0478598683128523,-0.778701182060309,0.436155759639723,0.999807467026667,114.836809720357,125.311835730372,97.7300264868211,111.0187371935
"2011","yfiF","yfiF",1421,681.310345986427,-0.029682641210327,0.0617415517318331,-0.48075632013996,0.630689697866901,0.999807467026667,677.077830111226,713.233198365365,652.491647426717,682.438708042398
"2012","yfiH","yfiH",1427,161.806448414503,-0.0148698934081088,0.0530565558457647,-0.280264958233165,0.779274233140271,0.999807467026667,164.446311519552,166.038182342742,160.008964934305,156.732334861412
"2013","yfiN","yfiN",1433,90.0181476884376,0.000697237344552061,0.0442046147666548,0.0157729537568103,0.987415525528339,0.999807467026667,98.3003091206258,81.4526932247416,98.6881640013978,81.6314244069854
"2014","yfiO","bamD",1429,3418.26427061617,0.0375252839983752,0.0566534856353692,0.662364964441798,0.507737351608831,0.999807467026667,3293.51970277984,3415.79178895038,3417.67651449501,3546.06907623945
"2015","yfiP","yfiP",1422,58.800217902228,-0.00386393507162138,0.0374920315797192,-0.103060167956103,0.917915217998544,0.999807467026667,67.9833913544515,51.1689995899017,67.0696260203674,48.9788546441912
"2016","yfiQ","pka",1423,3530.91308637329,-0.00122219212283373,0.0568261068880739,-0.0215075814579554,0.982840755733953,0.999807467026667,3625.16840925224,3440.85415609645,3599.72264226458,3457.9071378799
"2017","yfjB","nadK",1438,296.043609486846,0.0196229633702,0.0590825479444183,0.332127913451875,0.739792673442736,0.999807467026667,289.3887604953,291.350018073114,300.855179577077,302.580479801892
"2018","yfjD","yfjD",1437,520.490371281203,0.0193174105042417,0.0614503174913117,0.314358188742848,0.753249008194433,0.999807467026667,534.680186057983,490.804689943956,547.096520823283,509.380088299589
"2019","ygaZ","ygaZ",1447,540.859361236172,0.0265072270542467,0.0615542726644957,0.430631797060223,0.666736117277416,0.999807467026667,548.460603224426,511.689995899018,571.0499586877,532.236887133545
"2020","ygbI","ygbI",1472,645.96616270866,0.0285569732268506,0.0617468451453432,0.462484733586496,0.643733747672534,0.999807467026667,644.004828911763,622.382117460846,668.779985174521,648.69771928751
"2021","ygbJ","ygbJ",1473,47.7518834174174,0.00488069122826302,0.0336515631038959,0.145036092772106,0.884682375150967,0.999807467026667,56.9590576212972,36.5492854213584,59.404525903754,38.0946647232598
"2022","ygbK","ygbK",1474,65.3180811203578,-0.0104448530724783,0.0393654452406433,-0.265330495022431,0.790754874480619,0.999807467026667,76.2516416543172,58.4788566741734,69.9440385640975,56.5977875888432
"2023","ygbL","ygbL",1475,29.0683602828412,0.0123602731563224,0.0291035794374021,0.424699414823106,0.671055810440136,0.999807467026667,25.72344537736,28.1951630393336,29.702262951877,32.6525697627942
"2024","ygbM","ygbM",1476,40.1707316144791,0.00202218002188555,0.0330382576815034,0.0612072234976748,0.951194177001837,0.999807467026667,44.0973349326172,35.5050201236053,44.0743256705272,37.0062457311667
"2025","ygbN","ygbN",1477,48.6902994135871,0.00486155250405505,0.0335880338042358,0.144740610075305,0.884915674550697,0.999807467026667,58.7964465768229,36.5492854213584,61.3208009329074,38.0946647232598
"2026","ygcF","queE",1495,448.891321421512,0.0212607466707166,0.0612043369897431,0.347373204521104,0.728310961164056,0.999807467026667,434.542487981832,447.989812736079,449.366494336462,463.666490631677
"2027","ygcQ","ygcQ",1489,33.8250361010723,0.00407783128706059,0.0310187499609213,0.131463430737796,0.895408713504215,0.999807467026667,34.9103901549886,31.3279589325929,36.4092255539137,32.6525697627942
"2028","ygcR","ygcR",1490,21.5831315539369,0.00267227721744012,0.025452913976244,0.10498904840264,0.916384498799724,0.999807467026667,19.29258403302,22.9738365505681,20.1208878061102,23.945217826049
"2029","ygcS","ygcS",1491,9.49061963300287,0.00123797313901903,0.0175274653765495,0.0706304712303329,0.943691858432026,0.999807467026667,9.18694477762858,9.39838767977787,9.58137514576677,9.79577092883825
"2030","ygcU","ygcU",1492,102.291641345609,-0.00518383737437793,0.0453794386643754,-0.114233175353212,0.909052953902843,0.999807467026667,90.9507532985229,115.913448050594,89.106788855631,113.195575177686
"2031","ygcW","ygcW",1493,64.7708611392587,0.00724009011171957,0.0401597496964562,0.180282251917483,0.856930988302344,0.999807467026667,65.2273079211629,61.6116525674327,68.0277635349441,64.2167205334952
"2032","ygdE","rlmM",1516,518.849016454765,0.0278565207398487,0.0615753229336255,0.452397476987272,0.650982664225876,0.999807467026667,504.363268291809,511.689995899018,526.017495502596,533.325306125638
"2033","ygdH","ygdH",1506,1337.65104762351,0.0332488411257909,0.0601496125925632,0.552768998713413,0.580421599289932,0.999807467026667,1331.18829827838,1293.84470391609,1383.55057104872,1342.02061725084
"2034","ygdL","tcdA",1519,283.415221125258,0.00764777688423092,0.0584761280809689,0.13078459766764,0.895945707613977,0.999807467026667,271.014870940043,291.350018073114,273.069191654353,298.22680383352
"2035","ygdQ","ygdQ",1530,107.880120158729,0.00479301439073487,0.0466287424994301,0.102790985426927,0.918128859953004,0.999807467026667,117.592893153646,96.0724073932849,118.809051807508,99.0461282804756
"2036","ygeA","ygeA",1537,239.660245091984,0.0125442701985255,0.0553358001416178,0.226693572089346,0.820662025739071,0.999807467026667,260.909231684652,210.941590146126,270.194779110623,216.595379426535
"2037","ygeD","lplT",1532,339.422726468984,0.022271413680024,0.0596287211962611,0.373501447510843,0.708775268196445,0.999807467026667,316.949594828186,347.740344151781,330.557442528954,362.443524367015
"2038","ygeH","ygeH",1545,7.89110641561819,0.00101928233093567,0.0159050145279316,0.0640855957186116,0.948902071219866,0.999807467026667,9.18694477762858,6.26559178651858,9.58137514576677,6.53051395255883
"2039","ygeR","ygeR",1546,601.650549972234,-0.0441424737379449,0.0616899222000035,-0.715554051030111,0.474266754480054,0.999807467026667,603.582271890197,638.046096927142,557.636033483626,607.337797587971
"2040","ygeV","ygeV",1549,2508.58371094878,0.0225388988763443,0.0585616519911599,0.384874710838872,0.70033024318703,0.999807467026667,2563.15759295837,2394.50032774785,2623.38051491094,2453.29640817793
"2041","ygeW","ygeW",1550,43.5017205605518,0.000699358529641609,0.0343572474458457,0.0203554877538996,0.983759792111839,0.999807467026667,45.01602941038,41.7706119101239,46.9487382142572,40.2715027074461
