"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"2064","corA",1113.52898758182,0.02632140170364,0.0607212248667971,0.433479426038931,0.664666509608168,0.999807467026667,1086.81556719346,1105.87695032053,1122.93716708387,1138.48626572942
"2065","rarD",107.870478197847,-0.0166553083529247,0.0472178180419798,-0.35273354516545,0.724288208380404,0.999807467026667,104.731170464966,118.0019786461,97.7300264868211,111.0187371935
"2066","pldA",758.329524350328,0.000676023726332555,0.0616641550266439,0.0109629934285236,0.991252972017052,0.999807467026667,773.540750276326,742.472626702452,776.091386807109,741.213333615427
"2067","recQ",533.793317355787,-0.0489146828461925,0.0616188232378049,-0.79382695539992,0.42729617797432,0.999807467026667,555.810159046529,550.327811915882,508.771020240216,520.26427822052
"2068","rhtC",376.539724019502,-0.0411854884656546,0.0598331515670644,-0.688338945667798,0.491239361837501,0.999807467026667,416.168598426575,365.492854213584,387.087555888978,337.409887548873
"2069","rhtB",244.245494375903,-0.0449894573936292,0.057462304010747,-0.782938626777216,0.433663153214248,0.999807467026667,261.827926162414,250.623671460743,233.785553556709,230.744826323745
"2070","yigL",182.013893580558,-0.00615543139045337,0.0544281740842436,-0.113092740919915,0.909957029977717,0.999807467026667,180.06411764152,186.923488297804,178.213577711262,182.854390671647
"2071","yigM",126.18985654294,-0.00263240075192285,0.0486697993494116,-0.0540869448222756,0.956865893545164,0.999807467026667,138.722866142192,114.869182752841,137.971802099042,113.195575177686
"2072","metR",490.915847804421,-0.0492734926812328,0.0610715565377863,-0.80681573345435,0.419772653176595,0.999807467026667,543.867130835612,477.229241073165,496.315232550719,446.251786758187
"2073","ysgA",2778.90912764922,-0.0320619932280207,0.0574172920025658,-0.558403089205042,0.57656916381997,0.999807467026667,2776.29471179936,2871.72956882102,2677.99435324181,2789.61787673471
"2074","udp",4015.55466550751,0.0343900609001234,0.0556780331182236,0.617659406665848,0.536799875743271,0.999807467026667,3913.63847526977,3983.87211092806,4054.8379616885,4109.87011414369
"2075","rmuC",612.459938495257,0.0135432970357077,0.0617325581073505,0.219386616251288,0.826348894781781,0.999807467026667,621.037466967692,592.098423826006,630.454484591454,606.249378595878
"2076","ubiE",1149.81465982656,0.0345867840141287,0.0610532045074746,0.566502353040197,0.571052333819645,0.999807467026667,1083.14078928241,1168.53286818572,1129.6441296859,1217.94085215222
"2077","ubiB",1041.0623335314,0.0337895891051233,0.0611789718896973,0.552307239913156,0.580737871140994,0.999807467026667,987.596563595072,1051.57515483737,1029.03969065535,1096.03792503779
"2078","tatC",693.519263385321,0.0310365051353855,0.061717244968393,0.502882219568941,0.615047082744603,0.999807467026667,683.508691455566,674.595382348501,712.854310845048,703.118668892167
"2079","tatD",170.895552826396,0.0135674223722863,0.0515665421939669,0.263105141338595,0.792469541304078,0.999807467026667,187.413673463623,147.241406983187,195.460052973642,153.467077885133
"2080","ubiD",2358.22072212438,0.00185675571265555,0.0588262169354699,0.0315634050493565,0.974820227379431,0.999807467026667,2436.3777550271,2275.454083804,2445.16693719968,2275.88411246675
"2081","fre",1354.5575893545,0.0169905714757118,0.0600706544416108,0.28284312254708,0.777297096428376,0.999807467026667,1355.99304917798,1327.26119344419,1386.42498359245,1348.5511312034
"2082","fadA",2093.84600994075,0.0176582949248432,0.0582122823581811,0.303343112647455,0.761628393845352,0.999807467026667,2090.94863138826,2058.24690187135,2122.27459478734,2103.91391171604
"2083","fadB",6362.46991903146,0.00538651680998999,0.0544101102111849,0.0989984543145201,0.921139497354923,0.999807467026667,6404.21920448488,6288.56562306915,6461.67939830511,6295.41545026671
"2084","pepQ",3056.67047157049,-0.0565981697047454,0.0579570182419554,-0.97655420208926,0.328789901658445,0.999807467026667,3041.79741587282,3249.75360660764,2865.78930609884,3069.34155770265
"2085","yigZ",384.470644024729,0.00761227967798564,0.0600628014084598,0.126738671848121,0.899147236913063,0.999807467026667,356.453457371989,407.263466123708,366.008530568291,408.157122034927
"2086","trkH",490.853434794728,0.00898594188000285,0.0613837901731026,0.146389492318126,0.883613921867648,0.999807467026667,499.769795902995,475.140710477659,510.687295269369,477.815937528888
"2087","yihE",888.937654073701,0.0171662511104233,0.0615147006474144,0.279059329392102,0.780199294161094,0.999807467026667,848.87369745288,909.555074342947,869.988863235623,927.332981263354
"2088","dsbA",2335.40592908262,0.0367835942321712,0.0578164309884997,0.636213505456397,0.524637271661925,0.999807467026667,2265.50058216321,2317.22469571412,2358.93456088778,2399.96387756537
"2089","yihG",73.891816702985,-0.0121348542068975,0.0415815913990621,-0.291832366165071,0.770414797258727,0.999807467026667,83.6011974764201,68.9215096517044,76.6510011661342,66.3935585176814
"2090","polA",2264.42528189909,0.0390971425794342,0.0578544813834571,0.675784168218533,0.499177687805075,0.999807467026667,2209.46021901967,2228.46214540511,2301.44631001318,2318.33245315838
"2091","hemN",882.287216735871,0.0323441205780199,0.0615772135952861,0.52526119143033,0.599401631848013,0.999807467026667,897.564504774312,830.190911713712,936.100351741414,865.293098714045
"2092","glnG",290.882256039566,0.0211431421579219,0.0589478235069173,0.358675535415498,0.719837832150942,0.999807467026667,286.632677062012,282.995895691089,298.938904547923,294.961546857241
"2093","glnL",189.961785286259,0.0163328626040416,0.0549042655862608,0.297478937740836,0.766100885824853,0.999807467026667,189.251062419149,182.746427106792,197.376328002796,190.473323616299
"2094","glnA",4191.87902841086,0.0196944583034244,0.0589752932940084,0.333944219747107,0.738421650760082,0.999807467026667,3920.98803109188,4374.42733228772,3995.43343578475,4476.66731447908
"2095","bipA",4680.95696392099,0.0331993720337489,0.0562827248389322,0.589867888037717,0.555279224305791,0.999807467026667,4477.71688461617,4731.56606411928,4629.72047043451,4884.82443651401
"2096","yihL",88.4269899197289,-0.02563624346491,0.044555749079981,-0.575374536266712,0.565038021682768,0.999807467026667,98.3003091206258,88.7625503090132,87.1905138264777,79.4545864227991
"2097","yihM",184.245859757415,0.015710066229264,0.0542448532177176,0.289613950400233,0.772111593321603,0.999807467026667,171.795867341654,189.012018893311,179.171715225839,197.003837568858
"2098","yihN",101.992157861854,0.00375641838484774,0.0446954890581945,0.0840446869248214,0.933020902398369,0.999807467026667,86.3572809097086,115.913448050594,88.1486513410543,117.549251146059
"2099","ompL",3.59441059927411,-0.00240042687775055,0.0105440022219309,-0.227658039824556,0.819912095215778,0.999807467026667,2.75608343328857,5.22132648876548,0.958137514576678,5.44209496046569
"2100","yihO",19.7917291134222,0.00243838297743273,0.0243160608246472,0.100278700362566,0.920123066894256,0.999807467026667,22.0486674663086,16.7082447640495,22.9953003498403,17.4147038734902
"2101","yihP",41.5255188195718,-0.0115835772742716,0.0331928428849244,-0.348978161178614,0.727105704972405,0.999807467026667,48.6908073214315,38.6378160168646,45.0324631851038,33.7409887548873
"2102","yihQ",84.4131976264794,0.00902770064671301,0.0440934100978939,0.204740359765103,0.837774985760327,0.999807467026667,81.7638085208943,83.5412238202478,85.2742387973243,87.0735193674511
"2103","yihS",166.544318336911,0.0148751562318806,0.0532728497521645,0.279225840199701,0.780071514347957,0.999807467026667,158.015450175212,168.126712938249,164.799652507189,175.235457726995
"2104","yihT",98.7448535085648,0.00910087071099833,0.044278943823172,0.205534954657967,0.837154191136346,0.999807467026667,82.6825029986572,110.692121561828,86.232376311901,115.372413161873
"2105","yihU",36.8537052585058,0.0015481081127104,0.0322154598206805,0.0480548196837036,0.961672553245938,0.999807467026667,37.6664735882772,35.5050201236053,38.3255005830671,35.9178267390736
"2106","yihV",97.9348000191162,0.00994839351223034,0.0458470957229644,0.216990702581129,0.82821559059429,0.999807467026667,101.975087031677,89.8068156067663,106.353264118011,93.6040333200099
"2107","yihW",463.910493155809,0.0257775869592487,0.0611025598135729,0.421874092311311,0.673116921234466,0.999807467026667,474.046350525635,434.414363865288,494.398957521566,452.782300710746
"2108","rbn",478.326226609167,0.00197409790412517,0.0614081055039659,0.0321471878659028,0.974354672363073,0.999807467026667,475.88373948116,479.317771668671,478.110619773762,479.992775513074
"2109","yiiD",752.814805309532,-0.0325626832872567,0.0616707301222537,-0.528008720226041,0.597493283517284,0.999807467026667,749.654693854492,788.420299803588,724.351961019968,748.832266560079
"2110","fdhE",529.489729733321,-0.0669277471012618,0.0616048032749263,-1.08640468832569,0.277299988257068,0.999807467026667,561.322325913106,550.327811915882,507.812882725639,498.495898378657
"2111","fdoI",269.36786522897,0.0184148267963076,0.0576625505940493,0.319355051183045,0.749457291553363,0.999807467026667,247.128814518209,280.907365095583,257.738991421126,291.696289880961
"2112","fdoH",467.48359060761,0.0156615035642,0.0613471671835528,0.255293019763085,0.798496790795029,0.999807467026667,463.02201679248,460.520996309116,476.194344744609,470.197004584236
"2113","fdoG",3542.03577132381,0.0125654448078422,0.0568519380708211,0.221020518107744,0.825076456881018,0.999807467026667,3435.91734683309,3603.75954254594,3478.99731542792,3649.46888048829
"2114","fdhD",275.074497293269,0.0142761604570473,0.0585092520212679,0.243998341524823,0.807232104379573,0.999807467026667,273.770954373332,268.376181522546,281.692429285543,276.458423991657
"2115","frvB",13.9856618321361,0.000283804617039919,0.0201390772626414,0.0140922353759665,0.988756395114188,0.999807467026667,10.1056392553914,17.7525100618026,9.58137514576677,18.5031228655834
"2116","rhaD",14.2741068923056,-0.0149755598626555,0.0210588429541653,-0.711129281663283,0.47700412620843,0.999807467026667,14.6991116442057,18.7967753595557,10.5395126603435,13.0610279051177
"2117","rhaA",11.2709181815866,0.00123792585530093,0.0183746543528179,0.0673713818791417,0.946286051363532,0.999807467026667,13.7804171664429,8.35412238202477,15.3302002332268,7.61893294465197
"2118","rhaS",224.458193332434,0.0278017873801226,0.05547271739137,0.501179475019693,0.616244817969712,0.999807467026667,236.104480785054,197.366141275335,251.03202881909,213.330122450255
"2119","rhaR",238.781145437919,0.00986186022998312,0.0550067791734112,0.179284451447215,0.857714354997538,0.999807467026667,262.746620640177,208.853059550619,270.194779110623,213.330122450255
"2120","sodA",16799.0887186173,0.0385027101939534,0.0589364668097698,0.653291795014268,0.51356818102304,0.999807467026667,17581.9749154256,15325.6375098244,18320.5474162206,15968.1950329984
"2121","kdgT",115.636341439621,0.0115161047357329,0.0485651174183888,0.237127085198241,0.812558200557076,0.999807467026667,115.75550419812,110.692121561828,120.725326836661,115.372413161873
"2122","yiiM",274.046572307663,0.00796691137520934,0.0583986156535613,0.136422949175226,0.891486932460113,0.999807467026667,278.364426762146,265.243385629287,282.65056680012,269.927910039098
"2123","cpxA",1483.75233632373,0.0169575986367926,0.059639389038521,0.284335552563083,0.776153242979572,0.999807467026667,1472.66724785386,1467.1927433431,1506.19217291454,1488.95718118341
"2124","cpxR",1500.73450950151,0.0374231244931204,0.059895995960787,0.624801773354277,0.53210116665217,0.999807467026667,1502.98416562004,1435.86478441051,1567.51297384744,1496.57611412807
"2125","fieF",548.531461566313,0.0276916769992025,0.0616346159463979,0.449287735049494,0.653224104285709,0.999807467026667,526.411935758117,548.239281320376,548.05465833786,571.419970848898
"2126","pfkA",1468.97972201531,0.0316588004518753,0.0596692264645672,0.530571658586441,0.595715639689234,0.999807467026667,1441.43163560992,1445.26317209029,1493.73638522504,1495.48769513597
"2127","sbp",436.245962934953,-0.0163049843896354,0.0592701112615702,-0.2750962338788,0.783242304929991,0.999807467026667,392.28254200474,493.937485837215,384.213143345248,474.550680552608
"2128","cdh",107.00832922565,-0.0278978320161218,0.0466276592383243,-0.598310798179463,0.54963257286326,0.999807467026667,103.812475987203,122.179039837112,91.0230638847844,111.0187371935
"2129","tpiA",4723.34251401213,-0.0712086259729616,0.057507145184573,-1.23825701561802,0.215620776588812,0.999807467026667,4679.829669724,5108.54583660815,4375.81402907169,4729.18052064469
"2130","fpr",565.071894782875,-0.0326762529354971,0.0613319858315358,-0.532776698691135,0.594188165548589,0.999807467026667,619.200078012166,539.885158938351,586.380158920927,514.822183260055
"2131","glpX",176.26976014794,0.0153965774666573,0.0538676133674072,0.285822528680527,0.775014052232358,0.999807467026667,179.145423163757,166.038182342742,186.836815342452,173.058619742809
"2132","glpK",1492.04340820019,-0.00911921015722614,0.060185558584546,-0.151518244105284,0.879566920266732,0.999807467026667,1548.00019503042,1451.5287638768,1533.02002332268,1435.62465057085
"2133","glpF",419.187649785446,0.0221681804081251,0.0595494784859613,0.37226489587732,0.709695632438098,0.999807467026667,450.1602941038,370.714180702349,469.487382142572,386.388742193064
"2134","menA",302.708618545822,0.0189548595924493,0.058536256948364,0.323814001451609,0.746078855239702,0.999807467026667,278.364426762146,315.368119921435,288.39939188758,328.702535612128
"2135","hslU",1747.74296071157,0.0289651456241804,0.0614177644942596,0.471608595048874,0.637206190615768,0.999807467026667,1578.31711279659,1853.57090351175,1641.28956246985,1917.79426406811
"2136","ftsN",594.587648226017,-0.000242090018061804,0.0617218407603611,-0.00392227475848839,0.996870485551177,0.999807467026667,603.582271890197,585.832832039487,605.54290921246,583.392579761922
"2137","cytR",414.449996949854,0.0144897995124309,0.0609542059658164,0.237716155642433,0.812101252420871,0.999807467026667,410.656431559997,408.307731421461,418.706093870008,420.129730947951
"2138","metB",1249.39653052536,0.0310930766160872,0.0603079658495004,0.515571635987201,0.606153624844159,0.999807467026667,1234.72537811328,1219.70186777562,1276.23916941613,1266.91970679641
"2139","metL",1603.70321893036,-0.0125602091618894,0.0593348985687526,-0.211683334173658,0.832354090867965,0.999807467026667,1624.25183668473,1605.03576264651,1602.96406188678,1582.56121450342
"2140","metF",2806.76727589616,-0.0509446937857676,0.057187068776235,-0.890842892911807,0.373013460450362,0.999807467026667,2915.01757794155,2842.49014048393,2775.72437972863,2693.83700543052
"2141","katG",7501.08319358983,-0.0731196831493965,0.0537285929080411,-1.36090820905257,0.173542698981257,0.999807467026667,7779.50483769588,7731.74026456393,7246.39402274341,7246.69364935612
"2142","yijE",81.36260340876,-0.0125641968066989,0.0434376052793751,-0.289246995222009,0.772392371049763,0.999807467026667,88.1946698652343,79.3641626292354,79.5254137098642,78.366167430706
"2143","yijF",13.2233844348935,-0.00412945110011052,0.0197774548785648,-0.208795880231591,0.834607587557291,0.999807467026667,17.4551950774943,10.442652977531,16.2883377478035,8.70735193674511
"2144","gldA",331.716964119205,-0.01456687280534,0.0592106958073573,-0.246017592036639,0.805668614469332,0.999807467026667,319.705678261474,352.961670640547,303.729592120807,350.470915453991
"2145","fsaB",52.2954223333919,-0.023075118842091,0.0359323092647676,-0.642183018966629,0.520754357303406,0.999807467026667,47.7721128436686,65.7887137584451,41.1999131267971,54.4209496046569
"2146","ptsA",63.8257481989137,-0.0357488893252632,0.039950480379578,-0.894830024210106,0.370877957823081,0.999807467026667,68.9020858322143,72.0543055449637,55.5719758454473,58.7746255730295
"2147","frwC",86.5033853193971,0.00903924915598193,0.0440949055247795,0.204995317450045,0.837575783474703,0.999807467026667,90.0320588207601,79.3641626292354,93.8974764285144,82.7198433990785
"2148","pflD",121.097811133661,-0.00696942873918804,0.0492395272561622,-0.141541341429427,0.887442303026295,0.999807467026667,124.023754497986,121.134774539359,121.683464351238,117.549251146059
"2149","pflC",48.3608196875381,-0.00507451167344786,0.0348023511743567,-0.145809449712895,0.884071815843737,0.999807467026667,42.2599459770915,56.3903260786672,39.2836380976438,55.5093685967501
"2150","yijO",37.7828277901318,-0.0058303668153266,0.0304046181469187,-0.191759251412189,0.847930791198389,0.999807467026667,48.6908073214315,29.2394283370867,45.9906006996805,27.2104748023285
"2151","yijP",870.406297384458,-0.0438278511210941,0.061503725647129,-0.712604816374079,0.47609033055389,0.999807467026667,866.328892530375,923.130523213738,826.872675079673,865.293098714045
"2152","ppc",2190.22277037968,0.0215867544639461,0.0584672103709539,0.369211295134242,0.711970237436609,0.999807467026667,2113.91599333234,2216.97522712982,2168.26519548702,2261.73466556954
"2153","argE",766.211947502711,0.0142848800456429,0.0616817104380835,0.231590206305679,0.816856314970102,0.999807467026667,736.792971165812,781.110442719316,750.221673913538,796.722702212177
"2154","argC",1147.75326848669,0.0348147201550408,0.0605977579610288,0.574521588363558,0.565614896022479,0.999807467026667,1125.4007352595,1123.62946038233,1170.8440428127,1171.13883549222
"2155","argB",899.410908697146,0.0288004133865216,0.0616916119543498,0.466844883350319,0.64061086115367,0.999807467026667,804.776362520263,956.547012741837,839.32846276917,996.991796757315
"2156","argH",1668.87563692629,0.0256462744692671,0.0595801761505565,0.430449792636734,0.666868481442431,0.999807467026667,1602.20316921842,1688.57698646676,1650.87093761562,1733.85145440437
"2157","oxyR",1214.07423019949,0.0178336974867804,0.0605423981318789,0.294565429138328,0.768325874483459,0.999807467026667,1183.27848735856,1219.70186777562,1200.54630576458,1252.7702598992
"2158","sthA",3188.59044787877,0.0117736813083334,0.0570844216052651,0.206250339011011,0.836595368189586,0.999807467026667,3241.15411754736,3098.33513843344,3275.87216233766,3139.00037319661
"2159","fabR",1663.92639480819,0.03587175690815,0.0593891670992136,0.604011786328369,0.545835806102332,0.999807467026667,1660.99961579525,1601.90296675325,1727.52193878175,1665.2810579025
"2160","trmA",496.596542349848,-0.0141162332070953,0.0614740674143133,-0.229629074516202,0.81838001231156,0.999807467026667,508.956740680623,494.981751134968,499.189645094449,483.258032489353
"2161","btuB",1342.14899159587,0.0353961446814412,0.0600324917156197,0.589616450523435,0.555447820292057,0.999807467026667,1318.3265755897,1312.64147927564,1374.92733341753,1362.70057810061
"2162","murI",260.822468655223,-0.0277672402258354,0.0576885232583349,-0.481330404342142,0.630281691263989,0.999807467026667,256.315759295837,280.907365095583,240.492516158746,265.574234070726
"2163","murB",983.40887299103,-0.0144701945282334,0.0611143858803706,-0.236772313421562,0.812833431561888,0.999807467026667,977.490924339681,1006.67174703399,967.718889722444,981.753930868011
"2164","birA",490.703824777294,-0.0206814367247557,0.0614330078611183,-0.336650238118085,0.736380579945209,0.999807467026667,505.281962769572,491.848955241709,494.398957521566,471.285423576329
"2165","coaA",923.759505483375,0.0278054469867834,0.0612453014448545,0.454001308358642,0.649827885101615,0.999807467026667,909.507532985229,906.422278449688,940.891039314297,938.217171184285
"2166","tufB",94880.3642557741,0.0449240118901687,0.0529785418884215,0.847966181945579,0.396456804770768,0.999807467026667,90616.3485086172,95241.1722162735,94451.2799119397,99212.6563862659
"2167","rplA",15354.1863139749,0.0395141635639228,0.0586342828834572,0.673908874138736,0.500369249914954,0.999807467026667,14053.2694263384,16014.8526063415,14656.6295604794,16691.9936627404
"2168","rpoB",33144.8639323402,0.0453506312296759,0.052767631124898,0.859440347479945,0.390097617633524,0.999807467026667,31816.2271538833,33102.1656734754,33166.8882045863,34494.1746974157
"2169","rpoC",36738.2499328493,0.0334428810789346,0.0544942765589312,0.61369529408779,0.539416698666131,0.999807467026667,34917.7397108107,37400.3616390272,36046.0914358892,38588.8069456701
"2170","thiH",2159.69541167853,-0.0545362597952051,0.0600505237989297,-0.908172924149866,0.36378686682138,0.999807467026667,2344.50830725081,2107.32737086575,2202.75814601178,1984.18782258579
"2171","thiG",1652.41520282146,0.0172205929341598,0.0613104211487286,0.280875463118832,0.77880592096827,0.999807467026667,1749.19428566048,1520.45027352851,1795.54970231669,1544.46654978016
"2172","thiF",1846.57444370503,0.0305077178109214,0.0611387238889358,0.498991733395376,0.617785207740037,0.999807467026667,1940.28273703516,1684.39992527575,2016.87946818391,1744.7356443253
"2173","thiE",1630.48638075893,0.0330147565175906,0.0609988068940312,0.54123610278058,0.58834485611127,0.999807467026667,1696.828700428,1499.56496757345,1765.84743936482,1559.70441566947
"2174","thiC",6681.27427420137,0.0379632598315083,0.0587044493840134,0.646684539755628,0.51783613100846,0.999807467026667,6936.14330710958,6158.03246085001,7223.39872239357,6407.52260645231
"2175","nudC",234.599635462764,0.0186909138461493,0.0571384489728602,0.327116227026519,0.743579978995185,0.999807467026667,229.673619440714,229.738365505681,239.534378644169,239.45217826049
"2176","hemE",563.775354766502,0.0270262698890221,0.0616206989842802,0.438590771193891,0.660958085300731,0.999807467026667,533.76149158022,571.213117870944,554.761620939896,595.365188674947
"2177","nfi",236.15665208322,0.0185971507140649,0.057052877826268,0.325963411884238,0.744452037619056,0.999807467026667,237.94186974058,224.517039016916,248.157616275359,234.010083300025
"2178","yjaH",625.911906779251,-0.0418418952420749,0.0612870541144846,-0.682719961770621,0.494783813540925,0.999807467026667,700.045192055298,593.142689123759,655.366059970447,555.093685967501
"2179","zraR",331.134032346982,0.0117111145949231,0.0594461953002915,0.197003601925482,0.84382471909201,0.999807467026667,312.356122439372,342.519017663016,318.101654839457,351.559334446084
"2180","purD",807.449610950057,0.00791310694007734,0.0615351710292244,0.128594863843301,0.897678230623042,0.999807467026667,797.42680669816,809.30560575865,806.751787273562,816.314244069854
"2181","purH",700.202642014563,-0.0344589902919525,0.0617136811477616,-0.558368738520832,0.576592615289752,0.999807467026667,725.768637432658,706.967606578847,688.900872980631,679.173451066118
"2182","metA",3250.57014642062,0.00678764177059265,0.0570564945707933,0.118963525916771,0.905304252622793,0.999807467026667,3312.81228681286,3166.21238278739,3335.27668824141,3187.9792278408
"2183","aceA",3639.22269526751,-0.0166538571708265,0.0577426160550452,-0.288415356085541,0.773028814464536,0.999807467026667,3535.13635043148,3805.30274501228,3472.29035282588,3744.1613328004
"2184","aceK",496.148231959049,0.0469715407182195,0.0613793738547604,0.765265882792588,0.444113235434662,0.999807467026667,462.103322314717,493.937485837215,496.315232550719,532.236887133545
"2185","iclR",249.083694456103,0.00461649735870362,0.0576810795435876,0.0800348640357034,0.936209527408534,0.999807467026667,247.128814518209,248.535140865237,248.157616275359,252.513206165608
"2186","metH",5805.6833132102,-0.0328083420396297,0.0549727133929351,-0.59681139995986,0.550633305926068,0.999807467026667,5807.98648841679,5984.684421423,5607.02073530272,5823.04160769829
"2187","yjbB",284.409310383888,-0.000690193873150194,0.0572059727529883,-0.0120650666343951,0.990373703151245,0.999807467026667,312.356122439372,256.889263247262,310.436554722843,257.955301126074
"2188","pepE",1189.08445489274,0.0350036334390838,0.0605024942949633,0.578548601127636,0.56289379471721,0.999807467026667,1174.09154258093,1156.00168461268,1223.54160611442,1202.70298626292
"2189","yjbC",595.618129639522,-0.103615898258361,0.061687761742054,-1.67968321968997,0.0930189663447826,0.999807467026667,653.191773689392,627.603443949611,574.882508746006,526.794792173079
"2190","lysC",2185.70257353247,0.0171806136863258,0.0590906016159838,0.290750359896124,0.771242252922146,0.999807467026667,2090.0299369105,2240.99332897815,2126.10714484565,2285.67988339559
"2191","pgi",3151.18210744411,-0.0228194184888572,0.0565531115555543,-0.403504208012336,0.686577339723841,0.999807467026667,3168.5772538041,3204.85019880425,3089.03534699521,3142.26563017289
"2192","yjbF",5.43345819530295,-0.000707200862192624,0.0125008134051801,-0.0565723876735552,0.954885830751434,0.999807467026667,2.75608343328857,8.35412238202477,1.91627502915336,8.70735193674511
"2193","yjbG",4.75604305522551,0.000500855979653255,0.0111456892636394,0.0449371921113214,0.964157371756926,0.999807467026667,8.26825029986572,1.0442652977531,8.6232376311901,1.08841899209314
"2194","yjbH",26.2229196469997,-0.00246503601266942,0.0275245895925218,-0.0895575937429834,0.928638784224463,0.999807467026667,30.3169177661743,22.9738365505681,28.7441254373003,22.8567988339559
"2195","xylE",40.4370119658489,-0.000793593384904118,0.0322248686524631,-0.0246267376125817,0.980352692233492,0.999807467026667,47.7721128436686,33.4164895280991,47.9068757288339,32.6525697627942
"2196","malG",776.904078986447,0.0195862595549715,0.0615985625553443,0.317966178794738,0.750510591948343,0.999807467026667,770.784666843038,763.357932657514,795.254137098642,778.219579346594
"2197","malF",1795.63108003801,0.0277011555845473,0.0588633671409938,0.470600934503041,0.637925740169613,0.999807467026667,1762.97470282692,1775.25100618026,1807.04735249161,1837.25125865322
"2198","malE",12043.4008406606,-0.00127138295835658,0.0531900711334122,-0.0239026369257466,0.98093027092238,0.999807467026667,11893.418709118,12207.4613307337,11885.6958683237,12187.0274544669
"2199","malK",3166.01392509673,0.0307517303102715,0.0568267938065678,0.54114843105432,0.588405278733079,0.999807467026667,3065.68347229466,3169.34517868065,3163.77007313219,3265.25697627942
"2200","malM",1970.7566396924,0.0366993793018483,0.058619307438524,0.626062997082252,0.531273621629307,0.999807467026667,1960.49401554594,1904.73990310165,2037.95849350459,1979.83414661742
"2201","ubiA",579.809471562738,0.00402378052073796,0.0616834925669919,0.0652326960307557,0.947988728891183,0.999807467026667,594.395327112569,561.814730191166,595.961534066693,567.066294880525
"2202","plsB",1908.68459990908,0.00310555552045647,0.059290862306031,0.0523783159777149,0.958227251738757,0.999807467026667,1845.65720582558,1965.30729037133,1855.91236573502,1967.86153770439
"2203","lexA",820.625000326009,0.0292873885920495,0.0615325666075475,0.475965658621774,0.634098843790789,0.999807467026667,792.833334309346,817.659728140675,823.040125021366,848.966813832648
"2204","dinF",115.42835309595,-0.00658531027547519,0.0481344251644372,-0.13681082204635,0.891180329325958,0.999807467026667,108.405948376017,125.311835730372,108.269539147165,119.726089130245
"2205","yjbM",4.94793227835554,0.000657685728774675,0.0128205990351611,0.0512991418709018,0.959087151893792,0.999807467026667,5.51216686657715,4.17706119101239,5.74882508746007,4.35367596837255
"2206","yjbN",491.18725425627,0.0679191849685331,0.0609066730937527,1.11513536232698,0.264792419826196,0.999807467026667,429.030321115255,498.114547028227,485.775719890375,551.828428991221
"2207","qor",544.00875777187,0.00716942081101034,0.0616496607176652,0.116292948372318,0.907420374078379,0.999807467026667,539.273658446797,543.01795483161,545.18024579413,548.563172014942
"2208","dnaB",610.23947059591,-0.0576659479272068,0.0617315020672976,-0.934141337826858,0.350230990883095,0.999807467026667,622.874855923218,647.44448460692,572.008096202276,598.630445651226
"2209","alr",277.93872143165,0.00282294546038915,0.0586071068299962,0.0481672891408506,0.961582919399165,0.999807467026667,276.52703780662,277.774569202324,278.818016741813,278.635261975843
"2210","tyrB",2446.61496434356,0.0386559166519936,0.0576789393505457,0.670191183944298,0.502735923150045,0.999807467026667,2427.19081024947,2369.43796060178,2525.65048842412,2464.18059809887
"2211","aphA",930.618345297974,0.0110582996094488,0.0612320309803836,0.180596649047807,0.856684186306528,0.999807467026667,930.637505973775,917.909196724972,938.974764285144,934.951914208006
"2212","uvrA",581.575637562323,-0.084464674212244,0.061436493853118,-1.37482901309736,0.169184461068713,0.999807467026667,578.7775209906,659.975668179957,510.687295269369,576.862065809363
"2213","yjcC",60.0787811584099,0.00674921082475691,0.0389754649215315,0.173165627102716,0.862521241035278,0.999807467026667,56.0403631435343,61.6116525674327,58.4463883891773,64.2167205334952
"2214","yjcE",637.406825769684,0.0103115888063,0.0617447913936154,0.167003379128207,0.867367390106897,0.999807467026667,619.200078012166,646.400219309167,626.621934533147,657.405071224256
"2215","actP",7010.38701038537,-0.0639144552747647,0.0538896434355557,-1.18602483149099,0.235612493385464,0.999807467026667,7219.10120626054,7219.00600336716,6817.14841621306,6786.29241570072
"2216","acs",21625.190104609,0.0257311819578089,0.0550676331120387,0.467265079388052,0.640310237301508,0.999807467026667,20578.756301888,22140.5128429612,21093.3973834056,22688.0938901815
"2217","nrfA",61.2143004046412,0.00549259621018459,0.0393659593818186,0.139526542638292,0.889034083082167,0.999807467026667,58.7964465768229,61.6116525674327,61.3208009329074,63.128301541402
"2218","nrfC",11.1168788231132,-0.00322392529606963,0.0187320732502942,-0.172107233032467,0.863353226477884,0.999807467026667,12.86172268868,10.442652977531,12.4557876894968,8.70735193674511
"2219","nrfD",20.4528263346371,0.00257366325030443,0.0249796548719761,0.103030376660318,0.917938862149,0.999807467026667,20.2112785107829,19.8410406573088,21.0790253206869,20.6799608497696
"2220","gltP",73.9534020553148,0.000331205747426768,0.0421157136623299,0.00786418461485107,0.993725353188914,0.999807467026667,72.5768637432658,75.187101438223,71.8603135932508,76.1893294465197
