"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","YJ016_HS1","YJ016_HS2","YJ016_ASW1","YJ016_ASW2"
"957","VV1_RS02015",786.779736046056,-0.432327943354755,0.39981136315505,-1.0813298049938,0.279550433914519,0.367475909994216,849.384632413703,487.129778978535,897.996854767432,912.607678024555
"958","VV1_RS14800",3447.47987722535,-0.664373921989711,0.616049369597766,-1.07844266186572,0.280836256994793,0.368780805114247,4044.1265041251,1250.14801221968,4913.50465092282,3582.1403416338
"959","VV1_RS13560",318.005086290719,-0.337869027747783,0.314982660338285,-1.07265913426764,0.283424082128773,0.37179092316788,275.025604608198,287.725252630312,396.789307920493,312.480180003872
"960","VV1_RS09095",2295.62305707763,0.743426177528202,0.693971641671343,1.07126305008336,0.284051168919535,0.372225385938308,1830.03148520859,3958.95379252088,2654.72930646595,738.777644115116
"961","VV1_RS02720",798.481131876991,-0.452554455132672,0.423273507178934,-1.0691773698498,0.284989753858476,0.373066712126912,872.997941900266,472.561411756747,999.909055959643,848.456117891309
"962","VV1_RS13405",6765.19157337432,-0.643858701960659,0.604739897322259,-1.06468699156714,0.287017598696005,0.375330705987084,4101.07625053387,6383.67641199721,4430.67471412694,12145.3389168393
"963","VV1_RS04075",789.352857253041,-1.45806241074191,1.37143069340768,-1.06316886281652,0.287705380136122,0.375839427010635,55.5607282036764,681.981690569949,491.18339591,1928.68561432854
"964","VV1_RS06475",840.334738855414,0.560578440368402,0.531528332053618,1.05465392259063,0.291583632533833,0.380510591003695,545.884154601121,1463.21038283833,603.119748039149,749.124669943059
"965","VV1_RS14815",1039.38823544913,-0.357890641629031,0.341797483176921,-1.04708389980678,0.29506088423033,0.384649318509591,1050.79227215203,769.391893900676,1205.40415016689,1131.96462557694
"966","VV1_RS11205",609.89938621858,-0.403665286724706,0.38754315763579,-1.04160086114607,0.297596769270766,0.387553556669383,393.786661143557,654.666002029096,648.228427255374,742.916454446293
"967","VV1_RS03945",1506.77162144873,-0.410249495593698,0.394237743194455,-1.04061445834562,0.298054518208109,0.387748277048398,1480.69340662798,1103.55381705044,1979.76981004541,1463.06945207111
"968","VV1_RS01390",221.501786522339,0.322688911735684,0.310948619971072,1.03775637198745,0.299383492992725,0.389074828703356,263.218949864917,229.45178374316,198.812326915952,194.524085565325
"969","VV1_RS06330",4477.43153038967,-0.371245356052171,0.358688909865103,-1.03500650798429,0.30066587191136,0.390338149498959,4176.77774271137,3621.14977756567,4497.50238703986,5614.29621424176
"970","VV1_RS14400",293.044541215122,0.525302322125132,0.513196923917449,1.02358821271819,0.306029815019937,0.396536337990728,493.795971910174,200.315049299584,277.334842588639,200.73230106209
"971","VV1_RS14710",368.573396501391,0.383557511206504,0.374750149764917,1.02350195576202,0.306070575666929,0.396536337990728,430.595643578492,402.451144501892,243.921006132177,397.325791793003
"972","VV1_RS00835",21264.2987864151,-0.684755933341105,0.671711002992846,-1.01942045059577,0.308003401349355,0.398629916561203,24573.8155753835,7738.53456362349,32487.4378407072,20257.4071659464
"973","VV1_RS08930",1346.5458690814,-0.390260423949133,0.383338328508433,-1.018057404976,0.308650676224567,0.399057092179347,1003.56565317891,1322.98984832862,1300.63358406781,1758.99439075028
"974","VV1_RS09800",3127.39394988666,-0.483931889791191,0.476418673997552,-1.01577019584601,0.309738831842995,0.400052823879351,1714.04846508342,3485.48185781277,3473.36829964928,3836.67717700119
"975","VV1_RS04970",16311.3503223416,0.809342118239306,0.80093193243733,1.01050050005671,0.312255559974012,0.402476941032077,36083.9149318776,5856.48362315876,10187.043389664,13117.9593446659
"976","VV1_RS08110",270.096283299746,0.566391140836961,0.560333255427345,1.01081121877194,0.312106792566236,0.402476941032077,169.460221021213,478.935072416279,262.298616183231,169.691223578262
"977","VV1_RS10535",578.327504569143,-0.439616976129912,0.439689757489915,-0.999834471104312,0.317390620786504,0.408676971289071,442.402298321773,535.387495400707,447.745408516599,887.774816037492
"978","VV1_RS06175",9702.46404744805,-0.471095669286193,0.472040224862203,-0.997998993462294,0.318279846723014,0.408984726432637,7277.76088557906,8940.42485942099,14403.0342045582,8188.63624023393
"979","VV1_RS12780",2057.69333236851,0.389980340852262,0.390577937252279,0.998469968876836,0.318051519793824,0.408984726432637,2780.814446594,1892.97721588107,1787.64025042075,1769.34141657822
"980","VV1_RS00865",142.522733005351,-0.351343667959261,0.352578475297125,-0.996497780141505,0.319008345112566,0.409502549134294,128.484183971002,122.920598433836,182.105408687721,136.580740928845
"981","VV1_RS14805",1985.9106484999,0.413542400712054,0.415510229729142,0.995264066017408,0.319607849775177,0.409853899100074,2021.71599751128,2523.96962117476,2050.77421251539,1347.18276279815
"982","VV1_RS02610",419.762887202616,-0.336520859771958,0.341995525869603,-0.983991994972086,0.325119448860085,0.416497216564141,430.595643578492,309.577803462994,431.873836199779,507.004265569197
"983","VV1_RS08385",378.257655069832,0.741501682635763,0.754670617395382,0.982550089461452,0.325828919037406,0.416722022466714,830.632886644962,122.920598433836,218.025282878418,341.451852322112
"984","VV1_RS14510",1121.24638029906,0.497964419986232,0.506942839607361,0.982289088789412,0.325957448415935,0.416722022466714,1745.99588380053,887.759877577703,1178.67308100172,672.556678816282
"985","VV1_RS14595",4041.08409470817,0.635322594153081,0.6491395179974,0.978715016631641,0.327720810206326,0.418551044913258,7432.63641544681,2452.94883096855,4213.48477715993,2065.26635525738
"986","VV1_RS07520",1656.45478146371,-0.336511927338299,0.346629397723729,-0.970811851355163,0.331641979853445,0.423129422571637,1379.29507765627,1545.15744846088,1689.90477878559,2011.46182095208
"987","VV1_RS10550",339.493781412903,0.296483041212872,0.307297898531121,0.964806601769994,0.334641688662235,0.426524057079121,406.287824989384,343.267152663379,320.772829982041,287.64731801681
"988","VV1_RS14205",1246.51611668523,0.685581255486408,0.71494064065524,0.95893451358154,0.337591736435912,0.429848587486212,500.046553833088,2594.99041138098,821.145030917568,1069.88247060929
"989","VV1_RS09310",918.175164844406,-0.376317802743041,0.393095433831945,-0.957319191104935,0.338406171742297,0.430449913095865,707.010266391782,890.491446431789,1276.40855263687,798.790393917184
"990","VV1_RS08990",594.27858087646,-0.37455714278936,0.392473863613835,-0.954349263771346,0.339906879096087,0.431922074649372,402.120770374108,632.813451196414,771.024276232874,571.155825702442
"991","VV1_RS00575",494.834161301169,-0.311789913368113,0.327577192496714,-0.951805926999147,0.341195415598353,0.432770507039371,378.507460887546,503.519192103046,513.737735518112,583.572256695974
"992","VV1_RS06945",331.008158864406,-0.422147440429292,0.443584318753124,-0.951673498323635,0.341262593786213,0.432770507039371,361.839242426443,201.225572250946,301.559874019575,459.40794676066
"993","VV1_RS02390",5026.19560246397,-0.538491118979145,0.569677551288804,-0.945255992202774,0.344528199870041,0.436362736019794,3581.58344182949,4576.28835354414,8687.59747868027,3259.31313580198
"994","VV1_RS13370",379.982210103089,0.343495597588028,0.363585455672042,0.944745154761813,0.344788998095131,0.436362736019794,501.43557203818,347.819767420187,294.041760816871,376.631740137118
"995","VV1_RS02205",8352.7801467259,0.769519858879665,0.819384405332788,0.939143891281564,0.347656871988435,0.439550095438645,5082.4176124313,16180.9033686496,2140.15622503643,10007.6433807863
"996","VV1_RS10400",270.159807014415,-0.292209530964953,0.311605920858532,-0.937753461679616,0.348371122475527,0.439569580816663,219.464876404522,265.87270179763,289.029685348401,306.271964507107
"997","VV1_RS13610",127.396056593739,0.320640637764992,0.341771127364841,0.938173567314562,0.348155219944491,0.439569580816663,140.290838714283,143.862626315156,121.960503066088,103.470258279428
"998","VV1_RS06220",256.113763118849,0.32718893567511,0.349358879654378,0.936541060581598,0.348994681979654,0.439915140210826,329.891823709329,239.467536208139,208.836477852891,246.259214705039
"999","VV1_RS08995",1490.45743130392,0.396978921325542,0.426461417216756,0.930867143659495,0.351922292284567,0.443161405099084,1433.46678765485,1958.53486837912,1007.42716916235,1562.40090001936
"1000","VV1_RS13170",1525.06861665879,0.297353574895268,0.320145978451297,0.928806216257075,0.352989522356934,0.443899350014618,1682.1010463663,1683.55693706787,1379.15609974049,1355.46038346051
"1001","VV1_RS13565",1634.6321186788,-0.343182465592438,0.369660041698064,-0.928373172323417,0.353214029701616,0.443899350014618,1661.96028239247,1216.45866301929,1841.10238875109,1819.00714055234
"1002","VV1_RS06070",1377.90751255538,0.589907338067906,0.638240448152824,0.924271314635727,0.355345073837236,0.446131839208825,2573.15622493276,753.002480776165,840.357986880034,1345.11335763256
"1003","VV1_RS03915",4343.10925250017,0.361736820515242,0.391856022816345,0.923137069363818,0.355935778798001,0.446427925950035,4148.30286950699,5631.58445417241,3317.15861421532,4275.39107210596
"1004","VV1_RS03450",1217.19898163084,0.357610626419795,0.388846723316621,0.919669898127463,0.3577452876168,0.448250569543759,1673.07242803321,1064.40133014188,1075.92553389809,1055.39663445017
"1005","VV1_RS12735",85.8842738642798,-0.373543940826601,0.406746047575763,-0.918371409022782,0.35842445376697,0.448654689391888,81.2575649978768,69.1997443034928,114.442389863384,78.6373962923653
"1006","VV1_RS14980",660.483016191293,0.341405599724381,0.379114258261894,0.900534844797465,0.367835690577375,0.459977434141489,564.635900369862,914.165043167194,606.461131684796,556.669989543322
"1007","VV1_RS03275",2554.46923675861,0.351497960230516,0.392380848518878,0.89580814547223,0.370355238757702,0.462668212867119,2357.85840314352,3378.04014955208,2468.44716822117,2013.53122611767
"1008","VV1_RS01200",3429.13494000241,-0.341343484965812,0.384910031698809,-0.886813688537253,0.37517921662087,0.468229617568506,3285.72256414491,2757.97401967473,4502.51446250833,3170.32871368167
"1009","VV1_RS04680",315.963815673744,-0.393786009091126,0.444983648101012,-0.884944898024065,0.376186350941866,0.468719557094873,228.493494737619,315.040941171164,246.427043866412,473.89378291978
"1010","VV1_RS13055",120.498963417855,0.381560100202486,0.431286215984741,0.884702747411676,0.376316973502243,0.468719557094873,109.037929099715,165.715177147838,124.466540800323,82.7762066235424
"1011","VV1_RS04025",46.5215480802157,0.469564953721681,0.532266296247357,0.882199299546599,0.37766904067766,0.469938331525713,36.8089824349356,71.931313157578,40.0966037477551,37.2492929805941
"1012","VV1_RS13350",2220.92518947957,0.377589614784304,0.432122533809565,0.873802186281511,0.382225989628265,0.475138631375847,2323.13294801622,2706.07421144711,2418.32641353648,1436.16718491846
"1013","VV1_RS15035",1653.71821278289,0.462469964293116,0.530523007972746,0.871724613905668,0.383358629087177,0.476076165243503,1125.79925522699,2717.91100981481,1438.46565945071,1332.69692663903
"1014","VV1_RS10790",2645.1663805786,0.652852321876828,0.750213105414416,0.870222497001294,0.384178823843098,0.476554127846827,5497.03954665123,1016.14361371971,1534.53043926304,2532.9519226804
"1015","VV1_RS14010",5849.96068433368,0.291276278000856,0.334941714465715,0.869632731370854,0.384501144486907,0.476554127846827,6359.61985201331,6526.628515361,5354.56729214813,5159.02707781228
"1016","VV1_RS10255",113.298835489485,-0.294557868815276,0.339969572647223,-0.866424211207073,0.386257571520039,0.477320260287042,98.6202925615256,104.710139406601,123.631194888912,126.233715100902
"1017","VV1_RS12945",11124.4525592581,-0.331237514349168,0.381893735686487,-0.867355191762285,0.385747424911437,0.477320260287042,9154.32448065824,10525.6453177418,11110.1006217738,13707.7398168586
"1018","VV1_RS14245",597.455644978868,0.405199728388803,0.467428882791118,0.866869257135477,0.386013649678818,0.477320260287042,591.721755369154,774.855031608847,698.349181940068,324.896610997404
"1019","VV1_RS09390",70.8235641638607,0.579119119142144,0.671672621083047,0.862204444493116,0.388575024377981,0.479712836768891,135.429274996461,35.5103951031081,66.8276729129252,45.5269136429483
"1020","VV1_RS03290",221.17415973156,-0.32274208826168,0.376098077406269,-0.858132778788567,0.390819149236578,0.482010284058447,186.822948584862,207.599232910478,299.889182196752,190.385275234147
"1021","VV1_RS02595",233.000345821861,0.268223723450646,0.313178318453595,0.856456873435796,0.391745117734229,0.482679097071166,237.522113070717,271.335839505801,199.647672827364,223.495757883564
"1022","VV1_RS14610",722.292745872589,-0.290424853108163,0.339576372824537,-0.855256361602724,0.392409240239809,0.483024289845088,716.03888472488,580.913642968795,685.818993268894,906.399462527789
"1023","VV1_RS02280",496.887161063147,-0.329086598846959,0.385340069349814,-0.854016036801542,0.393096103802859,0.48339677280938,542.411609088391,337.804014955208,614.814590798911,492.518429410077
"1024","VV1_RS05105",199.780128561854,-0.359101680294939,0.421484261281148,-0.851993095076457,0.394217924466208,0.484302879861806,161.126111790662,186.657205029158,159.551069079609,291.786128347987
"1025","VV1_RS04285",651.733370776295,0.489373882666977,0.578646392699403,0.84572182396927,0.397707945484598,0.487872722620322,375.034915374816,1153.63257937533,649.899119078197,428.366869276832
"1026","VV1_RS13690",3393.74410910368,-0.542304597930056,0.641493014798633,-0.845378804475817,0.397899374728498,0.487872722620322,4327.48621796385,1162.73780888895,4285.32452554133,3799.4278840206
"1027","VV1_RS01210",846.793328059311,-0.393310386893993,0.467026959083214,-0.842157779640968,0.39969964290023,0.489404296250861,978.563325487251,482.577164221726,1121.03421311432,804.99860941395
"1028","VV1_RS07810",948.411074568084,0.36785615144754,0.437742105849444,0.84034902407597,0.400712721729733,0.489404296250861,831.327395747508,1311.15304996092,1024.13408739058,627.029765173334
"1029","VV1_RS08120",1882.35122185264,-0.492085907746208,0.58591562041612,-0.839857977155015,0.400988021721923,0.489404296250861,1054.95932676731,2057.78187007755,1337.38880416991,3079.27488639578
"1030","VV1_RS12235",741.3098733067,0.445541269270412,0.53076503531338,0.839432215061699,0.401226812419358,0.489404296250861,1243.86580265981,470.740365854023,716.726791991122,533.906532721848
"1031","VV1_RS12950",16329.1173053286,0.349918953025849,0.416759779896128,0.839617856389747,0.401122684100646,0.489404296250861,20160.9047378065,16484.1075114531,12292.1150864212,16379.3418856334
"1032","VV1_RS13115",49.9402724076783,0.384931811466979,0.458811391747329,0.838976142246625,0.401482697719307,0.489404296250861,61.1168010240441,50.9892852762578,35.9198741906973,51.735129139714
"1033","VV1_RS03260",1656.62053342017,0.448268738955218,0.5349614892867,0.837945810927297,0.40206113835767,0.489634958425894,1161.91372855938,2671.47433929537,1164.47220050772,1628.6218653182
"1034","VV1_RS11040",99.0713305523143,0.383284735468566,0.460240307209409,0.832792629121402,0.404961692482974,0.492690337663038,113.899492817537,112.904845968857,113.607043951973,55.8739394708911
"1035","VV1_RS13480",1566.21173098609,0.821125130041457,0.992322277324681,0.827478278785825,0.407966028600536,0.495865955535724,3885.08391964207,178.462498466902,1216.26364701524,985.036858820154
"1036","VV1_RS14265",440.191752453919,-0.361437339413487,0.439449284648747,-0.822477933266827,0.410804940630468,0.498834570765568,495.879499217812,274.067408359886,591.424905279388,399.395196958592
"1037","VV1_RS02895",6514.96439559187,-0.298906593150871,0.372696870675154,-0.802009935338042,0.422547211116296,0.512598256108294,6561.72200085418,5109.85480304212,6851.50716539765,7536.77361307353
"1038","VV1_RS03105",8173.43127524249,0.730252696785685,0.921603924272797,0.792371514001419,0.428144084089843,0.518887531584799,1909.90003200138,18738.5623390248,3428.25962043306,8617.00310951076
"1039","VV1_RS08150",1843.00768118487,-0.405679427866697,0.514054541839812,-0.78917584584461,0.430009237250169,0.520646410453044,2191.87072763503,969.706943200261,2192.78301745536,2017.67003644885
"1040","VV1_RS13430",1910.73815224946,-0.307639286920545,0.390806712289533,-0.787190386567944,0.431170423990095,0.52154299705262,1591.81486303533,1818.31433386941,1739.19018755888,2493.63322453421
"1041","VV1_RS14770",203.184274700015,0.33016931928219,0.419799606052726,0.786492684894806,0.431578902966437,0.52154299705262,290.304804864209,162.073085342391,167.904528193724,192.454680399736
"1042","VV1_RS14180",7830.54104583172,-0.49733862185528,0.633603838285519,-0.78493625165062,0.432490945928468,0.522143579633409,9398.09717565186,3515.52911520771,12165.1425078866,6243.39538458068
"1043","VV1_RS04250",58998.0665377601,1.19447119361585,1.52879414407388,0.781315913752038,0.434616712696041,0.52420692672255,170420.032600932,3505.51336274273,24604.2784747162,37462.4417126497
"1044","VV1_RS07305",641.247351456218,-0.319737204340271,0.412562494402942,-0.775003081176811,0.438337838913125,0.528188698613708,738.26317600635,400.630098599169,714.220754256888,711.875376962464
"1045","VV1_RS02095",5748.09974719774,0.27231886320057,0.352384996668827,0.772787904635158,0.439647912817897,0.52926035820566,6894.3918609737,5692.58949191364,5200.8636444484,5204.55399145523
"1046","VV1_RS08205",1182.14790613108,0.374907887151518,0.487142754041365,0.769605796332306,0.44153376565245,0.531022444733062,828.549359337325,1846.54054536162,1029.14616285905,1024.35555696634
"1047","VV1_RS14300",227.81787408993,-0.322640963031545,0.420852527004336,-0.766636630004649,0.443297590417919,0.532634545124873,141.679856919375,263.141132943545,258.121886626173,248.328619870627
"1048","VV1_RS08400",2021.31860633857,-0.490384175873552,0.644682726316842,-0.760659710358896,0.446860345299795,0.536402971743456,2603.02011634224,739.344636505739,2762.48892903804,1980.42074346825
"1049","VV1_RS02480",1142.72346874943,-0.355961896440312,0.471774045029162,-0.754517761608333,0.450538384224018,0.540302466495533,677.146374982306,1322.98984832862,1064.23069113833,1506.52696054847
"1050","VV1_RS08480",820.823409483191,0.25169268476206,0.338610188938327,0.74331101952724,0.457293401547369,0.547881046806277,754.931394467453,1031.62250389286,791.072578106752,705.667161465699
"1051","VV1_RS09810",507.693669642948,0.314981855223037,0.424990297793972,0.741150696517158,0.458602073686577,0.548926173832268,475.044226141433,650.113387272287,324.114213627687,581.502851530385
"1052","VV1_RS05420",754.683670237978,0.238490220181955,0.32266977378291,0.73911546590171,0.459836886286209,0.549833038278077,926.475142796304,708.386856159439,713.385408345476,670.487273650693
"1053","VV1_RS08070",100.959244370106,0.403779464006115,0.546784476004651,0.738461828610292,0.460233854774893,0.549833038278077,63.8948374342279,166.6257000992,80.1932074955102,93.1232324514852
"1054","VV1_RS01675",930.910939283239,-0.261384596765303,0.356087128246076,-0.734046743146167,0.462920250135173,0.552517717903272,883.415578438455,810.365426711955,1206.2394960783,823.623255904247
"1055","VV1_RS08160",1848.25308337228,-0.358674056403185,0.493403008113718,-0.726939338644078,0.46726311723708,0.55717251325521,2145.33861776446,1085.3433580232,1770.09798628111,2392.23237142037
"1056","VV1_RS02980",16750.9237453817,0.459332113327851,0.633940016366508,0.724567153783034,0.468717615583327,0.558377614018774,29483.3004212809,9455.78084989174,13421.5027586496,14643.1109517046
"1057","VV1_RS09705",7220.93253953501,0.517476985236627,0.722414845538734,0.71631554699118,0.473796529065217,0.563894071489161,3066.25768774039,14033.8902493386,6926.68829742469,4856.89392363635
"1058","VV1_RS05180",2035.42886254126,0.661211669417231,0.934166965162799,0.70780887579556,0.479063953740782,0.56952055163277,352.810624093345,4694.65633722117,2014.01899241328,1080.22949643723
"1059","VV1_RS06010",374.310756234304,-0.356234538558663,0.503710709816417,-0.707220497035882,0.479429462781481,0.56952055163277,326.419278196599,330.519831344314,606.461131684796,233.842783711507
"1060","VV1_RS05780",3467.2918232216,-0.403664922567057,0.574083954808246,-0.703146149942282,0.481964674245187,0.571992037924949,4049.68257694546,1897.52983063788,2582.88955808456,5339.06532721848
"1061","VV1_RS08890",686.186496146897,-0.319194250204237,0.464558366603128,-0.687091812678351,0.492024873244327,0.583381046693085,695.203611648501,525.371742935728,1031.65220059328,492.518429410077
"1062","VV1_RS13270",233.567679806644,0.296626029227448,0.433067831319106,0.684941267338971,0.493380983715965,0.584438114420607,338.22593293988,176.641452564179,197.976981004541,221.426352717976
"1063","VV1_RS10415",24784.5102108804,-0.579503278804511,0.858174247695559,-0.675274608112096,0.499501313142741,0.591131375290281,34780.3213463989,4436.97834198579,28159.5106736838,31761.2304814532
"1064","VV1_RS05975",223.844237884234,0.372802974388353,0.556786298333903,0.669562048318912,0.503137014076933,0.594874401981938,128.484183971002,378.777547766487,216.354591055595,171.76062874385
"1065","VV1_RS00590",79.3100489739404,-0.33539830683804,0.505918211522371,-0.662949661030751,0.507362794477992,0.598826960246503,75.0069830749632,66.4681754494075,121.960503066088,53.8045343053025
"1066","VV1_RS13755",3805.49397388268,0.33862910279408,0.510874920650205,0.662841507982222,0.507432066472792,0.598826960246503,4413.60534667954,4104.63746473876,4661.23018567653,2042.50289843591
"1067","VV1_RS10070",757.657318003874,0.264416473479693,0.4026633298411,0.656668869211503,0.511393855589797,0.602936710714118,794.518413312573,863.175757890936,876.277861070731,496.657239741254
"1068","VV1_RS03120",496.878093726622,0.280887767820143,0.432263289908099,0.649807130001396,0.515816812777628,0.60758197609949,720.900448442701,369.672318252869,416.837609794371,480.101998416546
"1069","VV1_RS01195",3583.37755335067,0.354082792743827,0.549265054831272,0.644648316198811,0.519155116498758,0.610942129612197,2759.97917351763,5301.97514577945,4195.94251302029,2075.61338108533
"1070","VV1_RS08595",1308.65539111777,-0.212411181985288,0.329930993011345,-0.643804875821364,0.519701971611561,0.61101409372649,1320.26180393986,1102.64329409908,1346.57760919544,1465.1388572367
"1071","VV1_RS02680",7514.0138478823,0.247260682520082,0.38908401928145,0.635494315538109,0.525106072957508,0.615719435963932,9386.29052090858,6939.09541232787,6537.4171027069,7193.25235558583
"1072","VV1_RS04235",1261.32199110925,0.273068703360758,0.429763814489559,0.635392497353666,0.525172460086883,0.615719435963932,1411.24249637338,1350.30553686947,814.462263626275,1469.27766756788
"1073","VV1_RS10480",577.904583744008,-0.255097955707306,0.401384753782867,-0.635544706925525,0.525073218533838,0.615719435963932,627.836228701543,426.124741237298,761.000125295935,496.657239741254
"1074","VV1_RS03110",4324.24581963528,-0.602709264729995,0.955686418289001,-0.630655885859555,0.528265549120974,0.618769144128665,477.822262551617,6268.03999717427,2877.76666481284,7673.35435400238
"1075","VV1_RS13130",2826.08758511811,-0.383906082862401,0.611132505236464,-0.628187961813384,0.529880815437781,0.620083782158817,3720.48526233868,1164.55885479167,3693.89962026194,2725.40660308013
"1076","VV1_RS02425",2039.01840358216,0.250953849313711,0.402422113074961,0.623608497545374,0.532884728636148,0.623019506156388,1766.83115687691,2669.65329339264,1964.73358364,1754.8555804191
"1077","VV1_RS05400",408.176993232125,0.270875977195768,0.440657055633871,0.614709270469121,0.538746736467924,0.628978683069063,599.361355497159,294.098913289844,370.893584666735,368.354119474764
"1078","VV1_RS13620",18.5976519235304,-0.388387629874953,0.632189134975858,-0.614353535022054,0.538981733186367,0.628978683069063,20.1407639738327,11.8367983677027,21.7189936967007,20.6940516558856
"1079","VV1_RS13625",160.006199598725,-0.290523430708001,0.474204481601399,-0.612654333689335,0.540104923769155,0.629705277202593,92.369710638612,194.851911591414,156.209685433963,196.593490730913
"1080","VV1_RS00805",365.215884713496,-0.223094932302663,0.364883856818589,-0.611413544703842,0.54092583794737,0.630078429757214,277.109131915836,397.898529745083,444.404024870952,341.451852322112
"1081","VV1_RS00195",1137.7895743705,0.261593658369893,0.428438228586938,0.61057496954152,0.541480997666269,0.630141623556121,1573.06311726659,909.612428410385,901.338238413078,1167.14451339195
"1082","VV1_RS01555",2100.55411194964,-0.379458515756746,0.62365399051682,-0.608443979396797,0.542893050219087,0.631200977056942,2805.81677428566,830.396931641913,2206.14855203794,2559.85418983305
"1083","VV1_RS01435",710.030423760242,0.431961530968577,0.711296896721869,0.607287242443126,0.543660303263175,0.631509382737834,1390.407223297,247.662242770395,517.079119163758,684.973109809813
"1084","VV1_RS04220",248.181357630502,-0.332234660181471,0.549037519628761,-0.605121960346382,0.545097963801242,0.632595238433545,149.31945704738,287.725252630312,164.563144548078,391.117576296238
"1085","VV1_RS03000",492.853968973749,0.326310211649236,0.550596929328583,0.592648077509531,0.553416696654495,0.641657331236272,771.599612928556,328.698785441591,581.400754342449,289.716723182398
"1086","VV1_RS04560",101.338622054076,0.239913328117028,0.410348248339671,0.584657858508604,0.558777795268544,0.647276672603894,116.67752922772,104.710139406601,113.607043951973,70.359775630011
"1087","VV1_RS10870",158.59120566326,0.189915693687754,0.325525661323186,0.583412358078903,0.55961574053228,0.647650967423743,179.877857559402,158.430993536944,151.197609965493,144.858361591199
"1088","VV1_RS13975",359.357799166269,-0.249986103974373,0.43448149485758,-0.575366516026919,0.565043444694586,0.653331482928115,436.846225501406,218.525508326819,390.941886540612,391.117576296238
"1089","VV1_RS08505",3122.18405240068,0.55685746862901,0.981942859775121,0.567097630056131,0.570647852969911,0.659205692411523,419.483497937757,7102.98954357299,3521.81836251116,1444.44480558081
"1090","VV1_RS01585",787.507000335825,-0.300112358536655,0.548751066104786,-0.546900729809876,0.584446934308965,0.674526828771264,545.189645498575,864.99680379366,1263.8783639657,475.963188085369
"1091","VV1_RS14650",3441.63730539573,-0.298198117188927,0.554052339797058,-0.538212901146041,0.59043007435323,0.680807546779435,4480.9727296265,1678.0937993597,4004.64829930704,3602.83439328968
"1092","VV1_RS13110",14.4985575595551,-0.361577358250798,0.675588685485121,-0.53520339523028,0.592509218785003,0.682579301494078,11.1121456407353,13.6578442704262,12.5301886711735,20.6940516558856
"1093","VV1_RS08350",920.791013750252,0.823632923604646,1.54542968430297,0.532947523896002,0.594069906390454,0.683751090795234,2430.78185891084,42.7945787140021,663.264653660782,546.32296371538
"1094","VV1_RS01395",442.405870778369,-0.196668839350819,0.37445034058162,-0.52522008404463,0.599430204715824,0.689224124703103,406.287824989384,419.751080577765,585.577483899507,358.007093646821
"1095","VV1_RS10610",1359.60869159885,-0.482972288696078,0.920798995126233,-0.524514352483483,0.599920839864784,0.689224124703103,2097.41748968878,142.041580412433,1696.58754607689,1502.38815021729
"1096","VV1_RS06660",731.580842690874,0.188119440219704,0.360192939118056,0.522274091991698,0.601479505182782,0.69038432255469,924.391615488666,635.545020050499,747.63459071335,618.752144510979
"1097","VV1_RS07175",201.836556984786,0.16618553129648,0.32009233057967,0.519179984711057,0.603635235278524,0.692227097520859,222.242912814706,205.778187007755,205.495094207245,173.830033909439
"1098","VV1_RS02200",5041.08877715502,-0.335953538394753,0.648094168564663,-0.518371487802137,0.604199103937919,0.692242689211205,2959.30328594832,5918.39918385136,2839.34075288791,8447.3118859325
"1099","VV1_RS05275",4755.69114369829,0.302416393238532,0.590427524743713,0.512199009302289,0.608511736395598,0.696549376147099,7554.17550839235,2975.58900505019,5397.16993363012,3095.83012772049
"1100","VV1_RS14705",251.300533057858,0.28453330280445,0.557537245995229,0.510339542063321,0.609813604740193,0.697405013421057,342.392987555156,208.50975586184,121.125157154677,333.174231659758
"1101","VV1_RS10785",231.970842779444,-0.37232519927192,0.742174800450179,-0.501667799884986,0.615901218481798,0.703727277793008,341.003969350064,60.0945147898753,172.916603662194,353.868283315644
"1102","VV1_RS10080",1200.20019637955,-0.231491291102079,0.464381837088909,-0.498493422036571,0.618136304431685,0.705094552655514,945.226888565045,1261.98481058738,1709.95308065947,883.636005706315
"1103","VV1_RS12505",2133.60187051863,0.168210051407064,0.33751614760206,0.498376307628954,0.618218832733729,0.705094552655514,2348.82978481042,2167.95514719232,1877.8576088532,2139.76494121857
"1104","VV1_RS09015",3253.83701612353,-0.16837128549563,0.339464866573976,-0.495990313209449,0.619901245328427,0.706372977013733,3269.74885478636,2856.3104984218,3718.95999760428,3170.32871368167
"1105","VV1_RS08165",9992.13231798865,0.408146448899383,0.825485362660877,0.494432084881263,0.621001059239768,0.706985821288352,20103.9549913978,2828.99480988095,10101.0027607886,6934.57670988726
"1106","VV1_RS04865",12357.5873397484,0.257669936955415,0.52460971308464,0.491165013778239,0.623309741708368,0.708972563353641,13750.5857213074,13206.2248865508,7089.58075014995,15383.9580009854
"1107","VV1_RS14165",357.82216870361,0.207211851706548,0.428019360692782,0.484117941233217,0.628302169154555,0.714005536401473,498.657535627996,269.514793603077,373.399622400969,289.716723182398
"1108","VV1_RS01470",216.762902745745,0.222820190328142,0.463627491735051,0.480601763916703,0.630799561556355,0.716196614113623,158.348075380478,310.488326414356,234.73220110665,163.483008081496
