"","Gene","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_chemostat1","K12_IAI1ref_chemostat2","K12_chemostat1","K12_chemostat2"
"1865","yghT","yghT",1611,5.292159364663,-0.000907312898896748,0.0163113900174054,-0.0556244990726467,0.955640947278724,0.99990598088106,5.30487275041121,5.5149549125899,5.07476443607961,5.27404535957128
"1866","yghU","yghU",1614,1221.85525637873,0.00749583235969818,0.0690283319092017,0.108590663462041,0.913527166438181,0.99990598088106,1264.07539252656,1166.41296401276,1271.59097441195,1185.34169456364
"1867","ygiC","ygiC",1637,1837.95562343392,0.103587057003921,0.0688105729503553,1.50539448463328,0.132222686230016,0.99990598088106,1677.85546705863,1755.13440093173,1937.11008188639,1981.72254385891
"1868","ygiQ","ygiQ",1628,590.781868003196,0.0170733210577555,0.0681023582086737,0.250700878895277,0.802045381116525,0.99990598088106,557.011638793177,608.023779113036,577.073213017053,621.018841089518
"1869","ygjI","ygjI",1659,12.7414365586919,-0.00206389992450396,0.0243306336352771,-0.0848272163989801,0.932398755960667,0.99990598088106,13.6411013582002,12.4086485533273,13.0493942642047,11.8666020590354
"1870","ygjJ","ygjJ",1660,8.42720089996009,-0.00137415508529362,0.020056513765848,-0.0685141546201074,0.945376352795662,0.99990598088106,7.57838964344458,9.65117109703232,7.24966348011373,9.22957937924974
"1871","ygjK","ygjK",1661,50.2505251793272,0.000238388526182419,0.0400062307834732,0.00595878495708969,0.995245605617418,0.99990598088106,42.4389820032897,57.9070265821939,41.3230818366483,59.3330102951769
"1872","ygjQ","ygjQ",1663,13.5920254599,0.0274617225193273,0.0246752153803591,1.11292736845516,0.265739624678343,0.99990598088106,8.33622860778904,11.0299098251798,15.2242933082388,19.7776700983923
"1873","ygjR","ygjR",1664,688.648370305815,0.0184387249008962,0.0647146765283107,0.284923388171922,0.775702837159644,0.99990598088106,751.776252629702,598.372608016004,780.788756808249,623.655863769304
"1874","yhaJ","yhaJ",1673,710.755527682489,0.0209305693998659,0.0688515151637784,0.303995770464571,0.761131113450561,0.99990598088106,691.90697444649,707.292967539654,713.366886443191,730.455282300622
"1875","yhaK","yhaK",1674,50.8894221094021,-0.00440162939202359,0.0402297507883015,-0.109412295770511,0.912875481683462,0.99990598088106,60.6271171475566,42.7409005725717,57.9973078409098,42.1923628765702
"1876","yhaM","yhaM",1675,103.219015179939,-0.00935393235913865,0.0539158728503595,-0.173491253403241,0.862265302408803,0.99990598088106,103.823938115191,106.162882067355,100.045356025569,102.84388451164
"1877","yhaO","yhaO",1676,41.4360216884262,0.00111488566690762,0.0395141737635572,0.0282148292807238,0.977490809877396,0.99990598088106,43.9546599319786,38.6046843881293,44.9479135767051,38.2368288568918
"1878","yhbE","yhbE",1717,939.574642963533,-0.030589721859451,0.0690296678729636,-0.443138766301842,0.657665366584337,0.99990598088106,976.854425040006,943.057290052872,935.206588934671,903.180267826581
"1879","yhbJ","yhbJ",1727,1328.6746198286,-0.030848974503257,0.069044817649202,-0.44679637883892,0.655022086103148,0.99990598088106,1315.60844210198,1398.04107034154,1261.44144553979,1339.6075213311
"1880","yhbU","yhbU",1699,25.9206645846406,-0.00379640574166001,0.0324869384652738,-0.116859449397428,0.90697143261008,0.99990598088106,29.5557196094339,23.4385583785071,28.2736875724436,22.4146927781779
"1881","yhbV","yhbV",1700,28.4344427271462,0.000571690815070537,0.0337538991358214,0.0169370303789238,0.986486851028301,0.99990598088106,25.0086858233671,31.7109907473919,25.3738221803981,31.6442721574277
"1882","yhbW","yhbW",1701,166.445778935553,0.0043664316364032,0.0568746638891717,0.0767728780764632,0.938804227201156,0.99990598088106,148.536437011514,181.993512115467,149.343067690343,185.910098924888
"1883","yhbX","yhbX",1710,112.752332248614,-0.0127621264089932,0.0550994407741192,-0.23161988996062,0.81683325761634,0.99990598088106,117.465039473391,113.056575708093,112.369783941763,108.117929871211
"1884","yhcC","yhcC",1732,25.7864843063049,-0.00393737701984185,0.0331318388303507,-0.118839676843864,0.905402373829895,0.99990598088106,26.524363752056,26.196035834802,25.3738221803981,25.0517154579636
"1885","yhdJ","yhdJ",1757,63.2729838485368,-0.00463412482169992,0.0454967363051576,-0.101856203280555,0.918870813811528,0.99990598088106,68.9633457553457,59.2857653103414,68.1468367130691,56.6959876153912
"1886","yheO","yheO",1777,1069.90591312684,-0.0224432731697509,0.0680924981663011,-0.329599791080334,0.741702380481425,0.99990598088106,1007.92582257813,1171.92791892535,975.079738075297,1124.69017292858
"1887","yheS","yheS",1780,713.396457003103,-0.0130741878391371,0.0658759107371293,-0.198466900766021,0.842679779000779,0.99990598088106,652.499348300578,792.774768684798,634.345554509952,773.966156517085
"1888","yheT","yheT",1781,199.524249276106,0.0148872118009195,0.0621679311902926,0.239467704906418,0.810742935789256,0.99990598088106,194.764613836526,197.159638125089,204.440510139207,201.732235003601
"1889","yhfK","yhfK",1784,809.271451186723,-0.0195889534409361,0.0687630164625364,-0.284876296135272,0.775738916795437,0.99990598088106,788.152522918236,854.818011451434,771.364194284101,822.751076093119
"1890","yhfS","yhfS",1796,41.564032754208,-0.0045599029033365,0.0356413015314913,-0.127938731398671,0.898197459670241,0.99990598088106,32.5870754668117,52.392071669604,31.173552964489,50.1034309159271
"1891","yhfT","yhfT",1797,33.0372327277355,0.00393521600723928,0.0361935665409428,0.108726947447627,0.913419067584912,0.99990598088106,30.3135585737783,34.4684682036869,30.4485866164777,36.9183175169989
"1892","yhfZ","yhfZ",1799,293.033453565144,0.0824739558044318,0.0634021807468188,1.30080629456219,0.193324766853923,0.99990598088106,282.673933700483,248.172971066545,347.258880697448,294.028028796099
"1893","yhgA","yhgA",1816,91.3943962875256,0.0510242026648956,0.0518584917900472,0.983912198439375,0.325158685375811,0.99990598088106,79.5730912561681,84.1030624169959,96.4205242855126,105.480907191426
"1894","yhgF","yhgF",1814,1490.69230329632,-0.0108934417891227,0.0690010640642104,-0.15787353335574,0.874556453815758,0.99990598088106,1426.25293089627,1578.65584372886,1408.6096141861,1549.25082437406
"1895","yhhI","yhhI",4,226.657508744515,-0.646135799222988,0.0625164048883382,-10.3354599545042,4.87069795716745e-25,2.87492946921809e-22,379.677321136573,391.561798793883,68.1468367130691,67.2440783345338
"1896","yhhJ","yhhJ",1860,448.080444492125,0.0502254148646607,0.0664503060362914,0.755834214476461,0.449748600289634,0.99990598088106,398.623295245185,454.983780288666,442.954438634949,495.7602637997
"1897","yhhN","yhhN",1851,133.73391204003,0.0074191093481424,0.0572390453685654,0.129616231374411,0.896870060804018,0.99990598088106,130.348301867247,133.737656630305,129.768976294036,141.080713368532
"1898","yhhQ","yhhQ",1852,111.622584230396,0.0181746993954899,0.0539137400821086,0.337107004036644,0.736036237692502,0.99990598088106,100.034743293468,115.814053164388,108.019985853695,122.621554610032
"1899","yhhS","yhhS",1853,125.860009458332,-0.00475275397629208,0.0564900627831695,-0.084134336945862,0.932949624481453,0.99990598088106,122.769912223802,130.98017917401,121.794346465911,127.895599969603
"1900","yhhT","yhhT",1854,174.795276249044,0.00570433948059679,0.0590900672070502,0.0965363512044912,0.923094604645749,0.99990598088106,160.661860441025,186.129728299909,163.84239465057,188.547121604673
"1901","yhhW","yhhW",1834,202.950432340148,-0.0054492744371826,0.0619448873398895,-0.0879697206854637,0.929900742208926,0.99990598088106,211.437071052104,197.159638125089,208.065341879264,195.139678304137
"1902","yhhX","yhhX",1835,531.380404295019,-0.0224206313629179,0.0681738263507039,-0.328874475191995,0.742250567964539,0.99990598088106,528.213758148087,554.252968715285,510.376309000007,532.678581316699
"1903","yhhZ","yhhZ",1836,2.5949092966227,-0.000251431868947202,0.00848232426997702,-0.0296418600544592,0.976352680472716,0.99990598088106,5.30487275041121,0,5.07476443607961,0
"1904","yhiD","yhiD",1872,32.7308798939092,-0.0047403058155669,0.0361774616889937,-0.13102925396806,0.895752165582952,0.99990598088106,31.0713975381228,35.8472069318343,29.7236202684663,34.2812948372133
"1905","yhiI","yhiI",1862,1355.11244164831,0.0382213200327073,0.0689356534963797,0.554449230465546,0.579271441925677,0.99990598088106,1318.63979795936,1323.58917902158,1383.2357920057,1394.9849976066
"1906","yhiM","yhiM",1863,38.8986221930858,-0.00561736343734514,0.0389981648362375,-0.1440417378852,0.885467511212858,0.99990598088106,40.9233040746007,38.6046843881293,39.1481827926142,36.9183175169989
"1907","yhiN","yhiN",1864,356.732296071492,0.00117562971596717,0.0666314398324156,0.017643768751268,0.985923039688444,0.99990598088106,350.12160152714,362.608285502786,351.608678785516,362.590618470525
"1908","yhjA","yhjA",1878,70.4939581468957,-0.00715066915819973,0.0459177001855086,-0.155727946506703,0.876247467781065,0.99990598088106,80.3309302205126,63.4219814947838,77.5713992372169,60.6515216350697
"1909","yhjB","yhjB",1880,82.3273027837295,-0.0014453190886437,0.0463927348559185,-0.0311539962697266,0.975146727746979,0.99990598088106,96.2455484717462,68.9369364073737,94.2456252414785,69.8811010143194
"1910","yhjC","yhjC",1881,151.160625156598,-0.00829818134319845,0.0587224545120835,-0.141311895290257,0.887623552830822,0.99990598088106,158.388343547992,147.52504391178,153.692865778411,145.03624738821
"1911","yhjD","yhjD",1882,206.21227043481,-0.0054042541271498,0.0600492902415798,-0.0899969692465699,0.928289623247484,0.99990598088106,189.459741086115,226.113151416186,187.766284134946,221.509905101994
"1912","yhjE","yhjE",1883,2234.36829262691,0.0206763997656993,0.0629812099031881,0.32829473739044,0.742688822839817,0.99990598088106,1833.21245474924,2527.22808869432,1940.00994727843,2637.02267978564
"1913","yhjG","yhjG",1884,2326.62293604498,-0.0257106954649843,0.068815502409552,-0.373617783271687,0.708688701449798,0.99990598088106,2434.1787534744,2295.59998236554,2351.06586660088,2225.64714173908
"1914","yhjH","yhjH",1885,6327.90905709652,-0.0208694044202972,0.0687331771893185,-0.303629270080366,0.761410349418664,0.99990598088106,6675.04559794599,6147.79598880959,6493.52357913787,5995.27106249265
"1915","yhjJ","yhjJ",1887,793.985918914635,0.0470275372442496,0.0689701276553672,0.681853707437497,0.495331459775402,0.99990598088106,769.964387773969,763.821255393701,828.636535776999,813.52149671387
"1916","yhjK","yhjK",1889,393.530798930121,-0.0107076556813719,0.0672200560158491,-0.159292573020874,0.873438371920247,0.99990598088106,394.834100423463,399.834231162767,387.856996186085,391.597867948167
"1917","yhjV","yhjV",1895,403.953070467833,-0.00965050086461287,0.065604888621624,-0.147100331505356,0.883052828221882,0.99990598088106,436.515243462408,379.153150240555,427.005178978699,373.138709189668
"1918","yhjX","yhjX",1902,33.1048341732766,0.0180724269891807,0.0357221214079843,0.505916957808148,0.612914947239277,0.99990598088106,27.2822027164005,33.0897294755394,31.173552964489,40.8738515366774
"1919","yhjY","yhjY",1903,410.397368254814,-0.0236432257558705,0.067361452030508,-0.350990441019033,0.725595519727488,0.99990598088106,424.389820032897,413.621618444242,406.70612123438,396.871913307739
"1920","yiaD","yiaD",1904,155.337938892089,-0.0147460486547243,0.0592683208980373,-0.248801525524787,0.803514311009656,0.99990598088106,161.41969940537,155.797476280665,155.142798474434,148.991781407889
"1921","yiaF","yiaF",1906,2058.83615245458,0.00922691732407761,0.0686332984601211,0.134437911787656,0.893056304452431,0.99990598088106,2065.86901680299,2028.12466910493,2093.70281305685,2047.64811085355
"1922","yiaJ","yiaJ",1918,240.748414873697,-0.0127591880076796,0.0639048964243121,-0.199659004577081,0.841747277748378,0.99990598088106,247.055502376293,241.279277425808,239.963861191764,234.695018500922
"1923","yiaK","yiaK",1919,48.993122943683,0.0167868920649648,0.0425605247534514,0.394423991767243,0.693268033619742,0.99990598088106,46.9860157893564,45.4983780288666,50.7476443607961,52.7404535957128
"1924","yiaN","yiaN",1920,15.5728669050679,-0.00248324797712068,0.026598601082559,-0.0933600969995739,0.925617489998217,0.99990598088106,16.6724572155781,15.1661260096222,15.9492596562502,14.503624738821
"1925","yiaO","yiaO",1921,15.0715778209774,0.00181974136782054,0.0259586047425108,0.0701016632392597,0.944112742887807,0.99990598088106,15.9146182512336,13.7873872814747,17.399192352273,13.1851133989282
"1926","yiaT","yiaT",1925,33.1043228669033,0.00395852903797018,0.0365725332561231,0.108237758928209,0.913807093590655,0.99990598088106,31.8292365024672,33.0897294755394,31.8985193125004,35.5998061771061
"1927","yiaU","yiaU",1926,80.9793472301358,-0.00898634335989372,0.0503146507448338,-0.178602916384477,0.858249504368928,0.99990598088106,81.088769184857,84.1030624169959,78.2963655852283,80.429191733462
"1928","yiaV","yiaV",1927,31.0293520237689,0.000148552819022882,0.0357247891922926,0.00415825600042817,0.99668220129879,0.99990598088106,30.3135585737783,31.7109907473919,30.4485866164777,31.6442721574277
"1929","yiaY","yiaY",1929,12.000033902514,-0.00195521059109378,0.0237396045758101,-0.082360705918669,0.93435988198642,0.99990598088106,12.1254234295113,12.4086485533273,11.599461568182,11.8666020590354
"1930","yibF","yibF",1932,169.780903320921,-0.0187815719912644,0.0603900364760319,-0.311004481653502,0.755797214606035,0.99990598088106,175.818639727914,172.342341018434,167.467226390627,163.49540614671
"1931","yibH","yibH",1933,81.2040576034717,-0.00930447781703223,0.0487003752471523,-0.191055567227406,0.848482058539274,0.99990598088106,75.0260574701013,90.9967560577333,71.7716684531259,87.0217484329261
"1932","yibQ","yibQ",1943,224.765976546971,0.00878913452091662,0.0599043656093481,0.146719432407195,0.883353479753119,0.99990598088106,200.069486586937,244.036754882103,204.440510139207,250.517154579636
"1933","yicC","yicC",1953,1123.21497134625,0.0436462901796531,0.0690395902755025,0.63219219589054,0.527261296216967,0.99990598088106,1073.8578124761,1105.74845997427,1141.0970317699,1172.15658116472
"1934","yicG","yicG",1954,21.1864359506208,0.00166402438255046,0.0304852009824341,0.0545846617022238,0.956469358727989,0.99990598088106,21.2194910016448,20.6810809222121,21.7489904403412,21.0961814382851
"1935","yicH","yicH",1961,997.877691405055,-0.0140972112976767,0.0690052152917326,-0.204291968919713,0.83812534551021,0.99990598088106,979.12794193304,1036.8115235669,957.680545723024,1017.89075439726
"1936","yicI","yicI",1962,174.453161476595,-0.00940209782299911,0.060647512487534,-0.155028581344234,0.876798785043759,0.99990598088106,172.787283870536,180.614773387319,170.367091782673,174.043496865852
"1937","yicJ","yicJ",1963,31.4493449990569,-0.00468983773132468,0.0359266491394309,-0.130539247151146,0.896139805042829,0.99990598088106,32.5870754668117,31.7109907473919,31.173552964489,30.3257608175348
"1938","yicL","yicL",1965,383.390451377274,-0.0238130184667344,0.0666980687307451,-0.357027106180026,0.721071513444035,0.99990598088106,404.686006959941,379.153150240555,387.132029838073,362.590618470525
"1939","yicR","yicR",1950,646.457153387235,0.116837567836718,0.06840347619556,1.70806477002264,0.0876243249729572,0.99990598088106,565.347867400966,606.645040384889,680.743400782679,733.092304980408
"1940","yidA","yidA",1985,357.287828627865,0.0272254894629285,0.0646678861189112,0.421004784552047,0.673751588098239,0.99990598088106,322.839398810739,370.880717871671,338.559284521311,396.871913307739
"1941","yidC","yidC",1990,4629.0927595932,-0.0272682770900786,0.0681180952245758,-0.400308860665862,0.688929042513326,0.99990598088106,4617.51280975078,4791.11708031247,4474.4922999262,4633.24884838337
"1942","yidE","yidE",1977,650.313504025645,-0.0265063680733964,0.0687150504168944,-0.385743267487722,0.699686815322798,0.99990598088106,672.203161373534,654.90089587005,645.220049730122,628.929909128875
"1943","yidJ","yidJ",1973,56.7925681095591,0.0290904046951217,0.044575203953271,0.652614057035335,0.51400512090951,0.99990598088106,55.3222443971454,48.2558554851616,61.6221395809667,61.9700329749625
"1944","yidK","yidK",1974,23.9329776658601,-0.00361418826352486,0.0318898390083516,-0.113333537449917,0.909766129479498,0.99990598088106,22.7351689303337,26.196035834802,21.7489904403412,25.0517154579636
"1945","yidL","yidL",1975,90.145565989725,-0.0420486116196619,0.0516969181114622,-0.813367859356763,0.416007181113322,0.99990598088106,100.792582257813,95.1329722421757,85.546029065342,79.1106803935692
"1946","yidP","yidP",1976,20.4157704777446,0.00496953244158902,0.0292119476628271,0.170119859824098,0.864915875286644,0.99990598088106,22.7351689303337,16.5448647377697,23.9238894843753,18.4591587584995
"1947","yidR","yidR",1978,464.563964126599,0.0752271674572595,0.0638563211782148,1.17806923526506,0.238769005665365,0.99990598088106,469.10231892922,381.91062769685,558.949054316769,448.293855563559
"1948","yidX","yidX",1984,150.404670179098,-0.015413489636333,0.0589918396697782,-0.261281725110013,0.793875258469299,0.99990598088106,153.083470797581,154.418737552517,146.443202298297,147.673270067996
"1949","yidZ","yidZ",1995,122.57469768822,0.0063818871342956,0.0561939788981972,0.113568878008394,0.909579559441602,0.99990598088106,122.769912223802,119.95026934883,127.594077250002,119.984531930247
"1950","yieE","yieE",1996,187.851657086319,-0.00956193629502259,0.0570401723338505,-0.167635122822868,0.866870338165352,0.99990598088106,214.468426909482,166.827386105844,206.615409183241,163.49540614671
"1951","yieH","yieH",1997,169.513201748008,0.00180487015355048,0.057469452162855,0.0314057309687919,0.974945970755052,0.99990598088106,150.809953904547,187.508467028056,155.142798474434,184.591587584995
"1952","yieK","yieK",1998,52.4117468374005,0.0162265039411225,0.042029969205413,0.386069850820464,0.699444937712906,0.99990598088106,43.9546599319786,55.149549125899,48.572745316762,61.9700329749625
"1953","yieL","yieL",1999,28.8511895317879,0.00113881667863882,0.0344077048961057,0.0330977227942835,0.973596658703457,0.99990598088106,31.0713975381228,26.196035834802,30.4485866164777,27.6887381377492
"1954","yieP","yieP",2026,398.914706795781,0.0218004203324063,0.0658996129946005,0.330812569934099,0.740786065555862,0.99990598088106,372.098931493129,408.106663531652,377.707467313925,437.745764844416
"1955","yifB","yifB",2028,162.865067349971,-0.00569145213520716,0.0581269488296076,-0.0979141731985794,0.922000445482945,0.99990598088106,150.809953904547,177.857295931024,150.068034038354,172.724985525959
"1956","yifK","yifK",2050,1088.78834800804,-0.0229793315542842,0.0684366556088695,-0.335775197514269,0.73704039489255,0.99990598088106,1180.71310644867,1036.8115235669,1138.19716637786,999.431595638757
"1957","yigA","yigA",2057,534.064841415792,-0.00285513431940908,0.0682803788808068,-0.0418148575946412,0.966646290724653,0.99990598088106,531.245114005465,539.086842705662,522.7007369162,543.226672035842
"1958","yigB","yigB",2059,401.300843263598,-0.0180546306302192,0.0635656052788509,-0.284031443593069,0.7763862840264,0.99990598088106,450.914183784953,368.123240415376,432.80490976279,353.361039091276
"1959","yigE","yigE",2061,43.9333808000658,-0.00020368063287257,0.040111507510172,-0.00507786033274661,0.995948471049816,0.99990598088106,40.9233040746007,46.8771167570141,39.1481827926142,48.7849195760343
"1960","yigL","yigL",2069,332.066133903537,0.00171580855531903,0.0662386520950814,0.0259034340381217,0.979334361000649,0.99990598088106,326.628593632461,336.412249667984,327.684789301141,337.538903012562
"1961","yigM","yigM",2070,84.6526370172633,0.00360518538234054,0.0510008483682089,0.070688733573848,0.943645487711665,0.99990598088106,82.6044471135459,85.4818011451434,84.8210627173307,85.7032370930333
"1962","yigZ","yigZ",2084,390.101726543788,-0.00743834069553384,0.0671868289682925,-0.110711292819672,0.91184529066004,0.99990598088106,392.560583530429,392.94053752203,388.581962534096,386.323822588596
"1963","yihG","yihG",2088,75.4922516152086,0.00259505586950514,0.0492792428948194,0.0526602219730522,0.958002633291503,0.99990598088106,74.2682185057569,75.8306300481111,75.3965001931828,76.4736577137835
"1964","yihL","yihL",2095,149.325589553145,0.0569565607321676,0.0585695728200839,0.972459896662193,0.330821806514056,0.99990598088106,134.137496688969,139.252611542895,155.142798474434,168.769451506281
"1965","yihM","yihM",2096,291.876423416699,-0.0176920081725362,0.063198169717455,-0.27994494542537,0.779519743776426,0.99990598088106,321.32372088205,274.369006901347,308.110697904834,263.702267978564
"1966","yihN","yihN",2097,138.572183200325,-0.00359031333773878,0.0579625511393674,-0.0619419481572868,0.950609061816189,0.99990598088106,139.44236943938,139.252611542895,138.468572470172,137.125179348853
"1967","yihO","yihO",2099,40.7120711725292,-0.00297180927438267,0.0383622976735149,-0.0774669259822356,0.93825210142572,0.99990598088106,35.6184313241895,46.8771167570141,35.5233510525573,44.8293855563559
"1968","yihP","yihP",2100,20.051056965207,0.00903930175827078,0.0297217640838307,0.304130728336827,0.761028297131185,0.99990598088106,18.188135144267,19.3023421940646,20.2990577443184,22.4146927781779
"1969","yihQ","yihQ",2101,41.4526229512781,0.00131132038497705,0.03704984053781,0.0353934150847107,0.971766035425063,0.99990598088106,34.1027533955006,48.2558554851616,33.3484520085232,50.1034309159271
"1970","yihS","yihS",2102,93.6066323409927,-0.0112599349291976,0.0525159758227586,-0.214409705861697,0.830227573474472,0.99990598088106,96.2455484717462,95.1329722421757,92.0707261974444,90.9772824526045
"1971","yihT","yihT",2103,53.5959061636401,-0.00729941403947434,0.0438706959178177,-0.166384733288668,0.867854187563921,0.99990598088106,53.0487275041121,56.5282878540464,50.7476443607961,54.0589649356056
"1972","yihU","yihU",2104,25.818323813223,-0.00293851390019224,0.0286815354140905,-0.102453158722759,0.918396991056288,0.99990598088106,34.8605923598451,17.9236034659172,33.3484520085232,17.1406474186067
"1973","yihV","yihV",2105,79.784931304952,-0.00937695152107686,0.0486992701001302,-0.192548091620203,0.847312900930722,0.99990598088106,88.6671588283016,74.4518913199636,84.8210627173307,71.1996123542122
"1974","yihW","yihW",2106,463.373241974398,-0.0218627608065878,0.0654194760187076,-0.33419345640029,0.738233581460395,0.99990598088106,513.056978861198,434.302699366454,490.8022176037,415.331072066238
"1975","yiiD","yiiD",2108,1236.30005231106,0.037292552993547,0.0689877831261979,0.540567493310063,0.588805728594274,0.99990598088106,1257.25484184746,1148.48936054685,1323.78855146877,1215.66745538118
"1976","yiiM","yiiM",2121,357.465837421943,-0.0116803704039638,0.0667419154523723,-0.17500801894574,0.861073332622117,0.99990598088106,361.489185992306,361.229546774638,353.78357782955,353.361039091276
"1977","yiiX","yiiX",10,126.333184371078,0.2132343312864,0.0564317295743064,3.77862477182494,0.000157696833819067,0.0372322224646816,85.6358029709238,79.9668462325535,169.642125434661,170.087962846174
"1978","yijE","yijE",2141,71.4012059719571,0.0135119381559713,0.0478747062874191,0.282235426675027,0.77776299546858,0.99990598088106,74.2682185057569,63.4219814947838,75.3965001931828,72.5181236941051
"1979","yijF","yijF",2142,10.698470177161,-0.000235393817758008,0.0222547770176006,-0.0105772265240781,0.991560751621263,0.99990598088106,9.0940675721335,12.4086485533273,9.42456252414785,11.8666020590354
"1980","yijO","yijO",2149,45.7233898236769,0.0032369101397226,0.0415055144497143,0.0779874718489337,0.937838018655447,0.99990598088106,46.2281768250119,44.1196393007192,46.3978462727279,46.1478968962487
"1981","yjaH","yjaH",2177,427.584756531697,0.057994426978901,0.0675718388478844,0.858263264219525,0.390747109468175,0.99990598088106,405.443845924285,406.727924803505,453.82893385512,444.33832154388
"1982","yjbB","yjbB",2186,327.811967459006,0.00521391629643567,0.0660855544896175,0.0788964598497061,0.937114979096433,0.99990598088106,331.175627418528,321.246123658361,337.109351825289,321.716766933848
"1983","yjbF","yjbF",2191,2.29728592325299,0.00363107125788424,0.0110260878708903,0.329316372262056,0.741916570392724,0.99990598088106,2.27351689303337,1.37873872814747,2.89986539204549,2.63702267978564
"1984","yjbG","yjbG",2192,6.22900957747843,0.00121887895882991,0.0163371624381708,0.0746077517098117,0.940526806343374,0.99990598088106,3.78919482172229,8.27243236888484,3.62483174005687,9.22957937924974
"1985","yjbH","yjbH",2193,64.1723358132701,0.0109251448085905,0.0449033685558238,0.243303457178461,0.807770326410361,0.99990598088106,66.6898288623123,57.9070265821939,75.3965001931828,56.6959876153912
"1986","yjbM","yjbM",2204,10.8208397790793,-0.00160216116304342,0.021688102739636,-0.0738728132320861,0.941111588623444,0.99990598088106,8.33622860778904,13.7873872814747,7.9746298281251,13.1851133989282
"1987","yjcC","yjcC",2212,128.001559134261,-0.0129613893951766,0.0569298107601105,-0.227673150887379,0.819900346781855,0.99990598088106,130.348301867247,130.98017917401,125.419178205968,125.258577289818
"1988","yjcE","yjcE",2213,475.690181499435,-0.0033566489982739,0.0670390132258551,-0.0500700836237747,0.960066539634411,0.99990598088106,452.429861713641,501.860897045681,448.75416941904,499.715797819379
"1989","yjcO","yjcO",2220,520.944120910956,0.0021859827501432,0.0680108382226218,0.0321416822269968,0.974359062958444,0.99990598088106,532.760791934154,507.37585195827,538.64999657245,504.98984317895
"1990","yjcZ","yjcZ",2231,3026.74643444003,-0.0199379288674874,0.0684682352402819,-0.291199689863736,0.770898599753048,0.99990598088106,2998.01094294668,3129.73691289477,2936.11370944606,3043.12417247263
"1991","yjdF","yjdF",2242,117.545944174092,-0.00344098042303295,0.0555171571655356,-0.0619804867308492,0.950578371453037,0.99990598088106,122.012073259458,114.43531443624,120.344413769888,113.391975230782
"1992","yjeH","yjeH",2255,221.230799131569,-0.00744125456721639,0.0624471648390964,-0.119160807162179,0.905147956708285,0.99990598088106,212.194910016448,234.385583785071,210.240240923298,228.102461801458
"1993","yjeJ","yjeJ",2257,350.724761193371,-0.0156032099456261,0.0664116464998313,-0.234946892118776,0.814249953391844,0.99990598088106,347.848084634106,363.987024230933,336.384385477277,354.679550431168
"1994","yjfC","yjfC",2278,11.4954986477772,0.00634588477110238,0.0205055074964232,0.309472212390223,0.756962346690899,0.99990598088106,15.1567792868892,5.5149549125899,17.399192352273,7.91106803935692
"1995","yjfF","yjfF",2300,77.4149032819993,0.0168422634618318,0.0409728064667544,0.411059551790716,0.681028868155756,0.99990598088106,91.6985146856794,53.7708103977515,102.220255069604,61.9700329749625
"1996","yjfJ","yjfJ",2276,17.7099559039331,-0.00127667942735218,0.027596509148009,-0.0462623522600244,0.963101145708054,0.99990598088106,15.1567792868892,20.6810809222121,15.2242933082388,19.7776700983923
"1997","yjfK","yjfK",2277,15.342333670866,0.0012135681532988,0.0264895235861711,0.0458131362518105,0.963459188590076,0.99990598088106,15.1567792868892,15.1661260096222,15.2242933082388,15.8221360787138
"1998","yjfP","yjfP",2280,153.621155500582,-0.00323475058331679,0.0569304131977861,-0.0568193765268963,0.954689078635684,0.99990598088106,139.44236943938,169.584863562139,140.643471514206,164.813917486602
"1999","yjiH","yjiH",2328,13.2815687973663,-0.00195170329326386,0.0238496687330007,-0.0818335598331937,0.934779068675104,0.99990598088106,10.6097455008224,16.5448647377697,10.1495288721592,15.8221360787138
"2000","yjiK","yjiK",2329,76.2038838643511,-0.0669066730246555,0.0492814659308872,-1.35764372590876,0.174576761145042,0.99990598088106,87.9093198639571,88.2392786014383,66.6969040170463,61.9700329749625
"2001","yjiM","yjiM",2331,157.601013238156,0.00371958816390619,0.0487250316063598,0.0763383427630387,0.939149921713893,0.99990598088106,190.975419014803,121.329008076978,192.841048571025,125.258577289818
"2002","yjiN","yjiN",2332,105.581692552098,0.0759636953469879,0.0535769262295576,1.41784347652777,0.156236467756238,0.99990598088106,96.2455484717462,84.1030624169959,116.719582029831,125.258577289818
"2003","yjiY","yjiY",2333,110.078220001005,-0.0538583944532708,0.0520529264448882,-1.03468523542657,0.300815933456504,0.99990598088106,136.411013582002,107.541620795503,108.019985853695,88.3402597728189
"2004","yjjG","yjjG",2341,168.963677349083,0.0184403287769176,0.0597452802216827,0.308649130249209,0.757588443730902,0.99990598088106,172.029444906192,157.176215008812,180.516620654832,166.132428826495
"2005","yjjI","yjjI",2346,55.4175732971667,-0.00657827649009887,0.0420023648611461,-0.156616812216306,0.875546851831917,0.99990598088106,48.5016937180453,64.8007202229313,46.3978462727279,61.9700329749625
"2006","yjjP","yjjP",2337,47.2683132917636,0.000384252935225004,0.0420262320667693,0.00914316883356378,0.992704908392975,0.99990598088106,46.2281768250119,48.2558554851616,47.1228126207393,47.4664082361415
