"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_starvation1","IAI1_starvation2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"2010","atpA",2048.81716899841,0.0337098837686435,0.0563242040861491,0.598497294645895,0.549508163525831,0.999740963348521,2047.88589621497,1964.54201795732,2136.65630535012,2046.18445647124
"2011","atpB",1587.82933418393,0.0307690795041994,0.0567247165996087,0.542428086884645,0.587523635233707,0.999740963348521,1618.97764066552,1491.18517426399,1689.15601720894,1551.99850459725
"2012","gidB",79.3776249620897,0.00659485794822054,0.0355571075113036,0.185472284159336,0.852858617142292,0.999740963348521,69.9025527153024,85.5598050807205,72.9326425340749,89.1154995182611
"2013","gidA",147.757001835357,0.0091780608035271,0.0425187318252091,0.215859232144019,0.829097475937175,0.999740963348521,127.723182739071,162.230279763444,133.25964314868,167.814901690232
"2014","asnA",97.5292869515544,-0.0082367727161061,0.0381992109936623,-0.215626776099451,0.829278682438969,0.999740963348521,91.4774146644698,107.783131075713,85.5382844535446,105.31831761249
"2015","yieM",43.1524683033336,0.0041003734510791,0.028636906453518,0.143184930178636,0.886144131159238,0.999740963348521,42.2867294203681,42.2243193904854,44.1197467181441,43.9790776843367
"2016","ravA",85.1535792785719,-0.00886271853879976,0.036645278112918,-0.241851583483426,0.808895167265708,0.999740963348521,80.2584864509027,94.4491354787174,75.6338515168184,90.2728436678489
"2017","trkD",64.1316920119892,0.00564420752322893,0.0331759277795549,0.170129606042465,0.864908210652465,0.999740963348521,57.8206300237686,67.7811442847266,60.3270006146052,70.5979931248562
"2018","rbsA",188.810773411708,0.00498767985457076,0.0428509456552587,0.116396027632559,0.907338683486874,0.999740963348521,218.337602925574,155.563281964946,225.10074856196,156.241460194354
"2019","rbsC",327.792552748818,0.0176497654015901,0.052317208456672,0.337360610824778,0.735845073957175,0.999740963348521,331.389879539211,311.126563929893,345.75474979117,322.899017734998
"2020","rbsB",3457.84510727876,0.0128511944695757,0.055654156570815,0.23091167419317,0.817383421112691,0.999740963348521,3356.18552481248,3507.95200830954,3402.62291526258,3564.61998073045
"2021","rbsK",369.018537466587,0.0182639285804521,0.0531776369126577,0.343451300975444,0.731258971277924,0.999740963348521,373.676608959579,350.017384421129,388.974093515066,363.406062970571
"2022","rbsR",50.2083071660495,0.00468413777067169,0.0304567061271675,0.153796597409902,0.877770116791246,0.999740963348521,48.327690766135,50.0024834887327,50.422567677879,52.0804867314513
"2023","hsrA",43.3682452430595,0.00279297683368386,0.0284240316305543,0.0982611077128678,0.921724960231801,0.999740963348521,38.8347515085013,46.6689845894839,40.5181347411527,47.4511101331001
"2024","yieP",127.769168690171,0.000519533716666402,0.042171575469501,0.012319523538838,0.990170691005995,0.999740963348521,120.819226915337,134.451122269704,121.554404223458,134.251921352186
"2025","hdfR",217.341944057106,0.0137636062962395,0.0477628181233667,0.288165707908805,0.773219897020186,0.999740963348521,196.762740976407,228.900257748421,205.291882688507,238.412894815088
"2026","yifB",29.8395780872677,-0.00181019727877793,0.0244451385882144,-0.0740514222181858,0.940969468529824,0.999740963348521,29.3418122508677,31.1126563929893,28.8128958159308,30.090947889283
"2027","ilvE",237.600857638275,-0.00960202685691318,0.0482934313610107,-0.198826767664004,0.84239825643836,0.999740963348521,259.761337867975,222.233259949923,256.614853360634,211.793979374569
"2028","ilvD",298.891090137075,-0.0463811445452511,0.0517082664004192,-0.896977365013248,0.369730995332625,0.999740963348521,307.226034156144,323.349393227138,279.12492821683,285.864004948188
"2029","ilvA",161.828765722485,-0.0704641858358242,0.0453900715387932,-1.55241407309969,0.120563178256495,0.999740963348521,182.091834850973,181.120106859188,144.064479079654,140.038642100125
"2030","ilvY",70.5233215078244,-0.0459224486448901,0.0347495162410954,-1.32152771066727,0.186325469131589,0.999740963348521,80.2584864509027,82.2263061814716,59.4265976203573,60.181895778566
"2031","ilvC",118.116123898472,-0.0377465439781722,0.0414428131379069,-0.910810370245985,0.362395297483682,0.999740963348521,131.175160650938,124.450625571957,108.048359309741,108.790350061254
"2032","rep",109.059371977653,-0.018692179312937,0.0403642350484274,-0.463087663881425,0.643301532004384,0.999740963348521,113.052276613637,114.450128874211,99.9447323615101,108.790350061254
"2033","gpp",138.841519883408,0.010485774154047,0.0430672388041211,0.243474493494662,0.80763784193666,0.999740963348521,144.120077820438,127.784124471206,150.367300039389,133.094577202598
"2034","rhlB",543.776874120042,0.01816563929606,0.0550434083898914,0.33002388164967,0.741381917182996,0.999740963348521,508.303747522384,561.138981373556,525.835348640738,579.829418943491
"2035","rho",2297.13823401675,0.00416333824799812,0.0567539595403458,0.0733576702263116,0.941521501064169,0.999740963348521,2137.63732192351,2443.45469314941,2149.26194726959,2458.1989737245
"2036","rfe",283.323122302525,0.025432138115803,0.0508436738955387,0.500202604714498,0.616932424488585,0.999740963348521,286.514166684943,262.23524674091,307.937824032761,276.605251751486
"2037","wzzE",127.216378520897,0.00896874847398769,0.0423307833403617,0.211872962564247,0.832206144478934,0.999740963348521,120.819226915337,128.895290770956,126.056419194697,133.094577202598
"2038","rffE",21.9229370799743,0.00219103529639299,0.0213018799723065,0.102856428598858,0.918076919161146,0.999740963348521,20.7118674712007,22.2233259949923,21.6096718619481,23.1468829917561
"2039","rffD",21.8471290084455,-0.000402774254796538,0.0208460854726995,-0.0193213375875303,0.98458476217172,0.999740963348521,25.0268398610342,18.8898270957435,26.1116868331873,17.3601622438171
"2040","rffG",23.998656702104,0.00184206978178167,0.0194340572885415,0.0947856515205278,0.924485083983033,0.999740963348521,33.6567846407011,13.3339955969954,35.1157167756657,13.8881297950537
"2041","rffH",16.9357430044098,-0.000734203223781009,0.0189336570822572,-0.0387776762086303,0.969067643249801,0.999740963348521,16.3968950813672,17.7786607959939,16.2072538964611,17.3601622438171
"2042","rffC",15.0828468367501,0.000422569011405564,0.0179538574897779,0.0235363910873279,0.981222410627979,0.999740963348521,15.5339006034005,14.445161896745,15.3068509022133,15.0454739446415
"2043","rffA",63.562315425797,0.00570435551708568,0.0332595978674541,0.171510056730651,0.863822723478625,0.999740963348521,65.5875803254689,58.8918138867297,68.4306275628357,61.3392399281538
"2044","wzxE",47.8430637334192,-0.00196942309788674,0.0282225115601398,-0.06978199277871,0.944367179914959,0.999740963348521,57.8206300237686,38.8908204912366,57.6257916318617,37.0350127868098
"2045","rffT",33.3822559890024,-0.00461788089446712,0.025212178099392,-0.183160727972904,0.8546719075806,0.999740963348521,38.8347515085013,30.0014900932396,36.9165227641614,27.7762595901074
"2046","wzyE",31.3093010272391,0.00305998989599141,0.0249744681893392,0.122524726964862,0.9024834642361,0.999740963348521,30.2048067288344,31.1126563929893,31.5141047986743,32.4056361884586
"2047","rffM",48.2356919025787,0.000199185152759541,0.0299541058412947,0.00664967780426764,0.99469436384665,0.999740963348521,47.4646962881683,48.8913171889831,46.8209557008876,49.7657984322757
"2048","yifK",100.845890917459,0.00639529793744275,0.0393676169732078,0.16245072547305,0.870950928141353,0.999740963348521,101.83334840007,96.6714680782166,105.347150326997,99.5315968645514
"2049","hemY",654.63796562684,-0.0129475122201995,0.0561008117369873,-0.230790104800983,0.817477868960682,0.999740963348521,673.998687291989,648.921119053776,650.991364841187,644.640691320408
"2050","hemX",543.326601041707,-0.0417056728949133,0.0555088852945694,-0.751333280673779,0.45245210490565,0.999740963348521,561.809405156319,564.472480272805,520.432930675251,526.591588062452
"2051","hemD",194.493237763872,0.00696845886742874,0.0474564772140001,0.146838941205121,0.883259147177804,0.999740963348521,188.13279619674,196.676435055682,191.78583777479,201.377882028278
"2052","hemC",472.274086592874,-0.016218656822215,0.0548197812102908,-0.295854096170132,0.76734150842682,0.999740963348521,482.413913183383,476.690342592586,476.313183957107,453.67890663842
"2053","cyaA",729.46089242812,0.00465233535763052,0.0563580684068934,0.08254958853525,0.934209686908886,0.999740963348521,713.696433278457,740.036755633245,725.724813363758,738.385567437021
"2054","dapF",117.047110021572,0.0094668124262836,0.0413724497979744,0.228819237741805,0.819009413881428,0.999740963348521,114.778265569571,114.450128874211,119.753598234963,119.206447407544
"2055","yigA",31.5870642819423,0.00198938818704721,0.0248197193111455,0.0801535328465162,0.936115146612829,0.999740963348521,34.5197791186678,27.7791574937404,35.1157167756657,28.9336037396952
"2056","xerC",18.0079552736328,-0.000405721096479245,0.0194250960174301,-0.0208864396919939,0.983336243823932,0.999740963348521,17.2598895593339,18.8898270957435,16.2072538964611,19.6748505429927
"2057","yigB",14.5525270934855,0.00147220884781635,0.0175890287916125,0.0837004058187902,0.933294634482475,0.999740963348521,12.9449171695004,15.5563281964946,13.5060449137176,16.2028180942293
"2058","uvrD",225.367740347405,-0.0330700564897155,0.0489888846210982,-0.675052243901734,0.499642573182455,0.999740963348521,241.638453830675,230.011424048171,221.499136584968,208.321946925805
"2059","yigE",5.35445602571286,0.000567858480487013,0.0109556226192606,0.0518326068925269,0.958662073919739,0.999740963348521,6.04096134576687,4.44466519899847,6.30282095973487,4.62937659835123
"2060","corA",472.492882995851,0.0138757213061474,0.0529127840552523,0.262237596336986,0.79313826962454,0.999740963348521,418.552321813847,512.247664184573,434.894646221706,524.276899763276
"2061","rarD",44.5275761012347,-0.00304288753104874,0.0255074408251271,-0.119294113114289,0.905042347250336,0.999740963348521,58.6836245017353,32.2238226927389,59.4265976203573,27.7762595901074
"2062","pldA",140.32653560201,0.00016410022118783,0.0436275073651056,0.00376139346707397,0.996998849302272,0.999740963348521,140.668099908571,140.006953768452,144.064479079654,136.566609651361
"2063","recQ",29.088467770053,-0.00749328307097402,0.0239456832107317,-0.312928347252827,0.75433510039024,0.999740963348521,33.6567846407011,27.7791574937404,30.6137018044265,24.3042271413439
"2064","rhtC",283.079397705094,-0.0264226810631182,0.051192205267305,-0.516146568118126,0.605752045420435,0.999740963348521,286.514166684943,297.792568332897,265.618883303112,282.391972499425
"2065","rhtB",130.858045842168,-0.0244792773602723,0.0415805280638276,-0.588719732531912,0.556049298633596,0.999740963348521,150.161039166205,125.561791871707,137.761658119919,109.947694210842
"2066","pldB",174.129236206017,0.0975226329361954,0.0450920624563105,2.16274500707713,0.030560797384808,0.999740963348521,160.516972901805,127.784124471206,216.096718619481,192.119128831576
"2067","yigL",58.8299268126517,0.00301532266620873,0.0318208462402859,0.094759348743883,0.924505976524828,0.999740963348521,51.7796686780017,64.4476453854778,53.1237766606225,65.968616526505
"2068","yigM",55.470528156185,-0.00151833575700887,0.0308203104167643,-0.049264129286089,0.960708805473482,0.999740963348521,48.327690766135,63.3364790857281,47.7213586951354,62.4965840777416
"2069","metR",248.946228179647,-0.0232925193767337,0.0454016529393923,-0.513032408926333,0.60792865052799,0.999740963348521,300.32207833241,217.788594750925,280.925734205326,196.748505429927
"2070","ysgA",297.785155110168,-0.0116323321558921,0.0514637391928742,-0.226029673286988,0.821178341526582,0.999740963348521,310.678012068011,293.347903133899,307.037421038513,280.077284200249
"2071","udp",2033.71273987781,0.0252028457406006,0.0564829855937938,0.44620243557681,0.655451023753735,0.999740963348521,1934.83361960133,2067.88048383404,1997.99424423595,2134.14261183992
"2072","rmuC",448.944013455893,0.0147229210053502,0.0546116066045702,0.269593259029264,0.787473186906681,0.999740963348521,441.853172718948,443.355353600097,451.101900118167,459.465627386359
"2073","ubiE",571.002092085863,0.0240166854116693,0.0556200078241199,0.431799389306348,0.665887223422105,0.999740963348521,547.138499030885,571.139478071303,570.85549835313,594.874892888133
"2074","ubiB",396.488721399481,0.0193347002870065,0.05388938602036,0.358784942914392,0.719755977560326,0.999740963348521,387.484520607046,390.019371212115,403.380541423032,405.070452355732
"2075","tatC",120.454373643294,0.00819737417941676,0.0390724608745232,0.209799280514778,0.833824334633325,0.999740963348521,99.24436496617,136.673454869203,103.546344338501,142.3533303993
"2076","tatD",28.7284684279866,0.0024596831938797,0.022612949508678,0.108773213902758,0.913382369941363,0.999740963348521,20.7118674712007,35.5573215919877,21.6096718619481,37.0350127868098
"2077","ubiD",1367.8869857211,-0.00163128240500449,0.0567031058899991,-0.028768836898795,0.977048955139846,0.999740963348521,1341.95641323821,1396.73603878527,1337.09844645804,1395.75704440289
"2078","fre",813.593711725932,0.0103568610720978,0.0563852605830924,0.1836802910015,0.854264271334314,0.999740963348521,840.556621539562,773.371744625733,849.980426569959,790.466054168472
"2079","fadA",1160.84669306146,0.00943354990395224,0.0567553578360314,0.166214261765491,0.867988336299046,0.999740963348521,1117.57784896687,1188.94794073209,1139.00978772352,1197.85119482338
"2080","fadB",2742.79597589081,0.0027736543322693,0.055818663236484,0.0496904470914738,0.960369069173315,0.999740963348521,2771.07526875106,2705.68993989032,2788.54807318556,2705.87062173629
"2081","pepQ",1158.76309962031,-0.0370663035314308,0.0567558318831325,-0.653083609236052,0.513702378497452,0.999740963348521,1217.68520841101,1158.94645063885,1146.2130116775,1112.20772775388
"2082","yigZ",140.974456599863,0.0088382683529738,0.0437249860814388,0.202133131306488,0.83981264737893,0.999740963348521,137.216121996705,140.006953768452,143.164076085406,143.510674548888
"2083","trkH",175.591851518569,0.00123376960236837,0.0448992971448369,0.027478595007589,0.978078012109799,0.999740963348521,191.584774108606,158.896780864195,194.487046757533,157.398804343942
"2084","yihE",399.941328278794,0.014244175271177,0.0539429443508876,0.26406002569162,0.791733665794611,0.999740963348521,396.114465386713,392.241703811615,405.181347411527,406.22779650532
"2085","dsbA",600.440205561409,0.0239890205094572,0.0557994027031326,0.429915363737585,0.667257209030623,0.999740963348521,599.781162186854,576.695309570051,625.780081002248,599.504269486484
"2086","yihG",19.8262642258463,-0.00232120543794466,0.0197948765301713,-0.117262940963875,0.906651691203249,0.999740963348521,17.2598895593339,23.3344922947419,14.4064479079654,24.3042271413439
"2087","polA",1342.36200457266,0.0307220926188548,0.0567254465928385,0.541592785322089,0.588099063044438,0.999740963348521,1281.54679978054,1347.84472159628,1336.19804346379,1403.85845345001
"2088","hemN",354.727890670498,0.0189265822702952,0.0527263057123618,0.358959005653564,0.719625756964482,0.999740963348521,362.457680746012,332.238723625135,378.169257584092,346.045900726754
"2089","glnG",126.621766848329,0.010016690317443,0.0423122020956761,0.236732900235099,0.812864009635118,0.999740963348521,126.860188261104,121.117126672708,132.359240154432,126.150512305071
"2090","glnL",80.0962375848465,0.00595903715857194,0.0362492920026171,0.164390442664141,0.86942378687274,0.999740963348521,75.0805195831025,82.2263061814716,77.4346575053141,85.6434670694977
"2091","glnA",755.30815297497,0.00976654384605593,0.0564483654704587,0.173017301115071,0.862637828386712,0.999740963348521,744.764234485258,754.48191752999,758.13932115668,763.847138727952
"2092","bipA",1298.79768815552,0.0267198914799986,0.0567446458378793,0.470879517978452,0.637726775312607,0.999740963348521,1239.26007036018,1311.17623370455,1284.87507279167,1359.87937576567
"2093","yihL",45.8908293749696,-0.00992029346940653,0.0289776604722304,-0.342342801583767,0.732092928316526,0.999740963348521,44.0127183763015,52.224816088232,38.7173287526571,48.6084542826879
"2094","yihM",79.3753759882319,0.00694399063827115,0.0363076929453022,0.191253976085242,0.848326617201311,0.999740963348521,77.6695030170026,77.7816409824732,81.0362694823055,81.0140904711465
"2095","yihN",15.2870793140165,-0.0034566012414976,0.0176113413949947,-0.196271321074952,0.844397807271744,0.999740963348521,12.0819226915337,20.0009933954931,11.7052389252219,17.3601622438171
"2096","ompL",15.4342258295928,0.00157314430190233,0.018144291885866,0.086701884636665,0.930908478337608,0.999740963348521,14.6709061254338,15.5563281964946,15.3068509022133,16.2028180942293
"2097","yihO",57.4705708394211,0.00196343935645667,0.0316800628878993,0.0619771293827399,0.950581045089107,0.999740963348521,51.7796686780017,62.2253127859785,52.2233736663746,63.6539282273294
"2098","yihP",45.8424770434403,-0.013612606004588,0.029259403642073,-0.465238668945871,0.641760549846003,0.999740963348521,46.6017018102016,51.1136497884824,40.5181347411527,45.1364218339245
"2099","yihQ",75.6119075125471,0.00357680383421119,0.0356739713957139,0.100263685097896,0.920134987265665,0.999740963348521,75.0805195831025,74.4481420832243,76.5342545110663,76.3847138727952
"2100","yihS",49.1360665765922,0.00453245590529794,0.0299523903838251,0.151322009603132,0.879721708044337,0.999740963348521,51.7796686780017,44.4466519899847,54.0241796548703,46.2937659835123
"2101","yihT",22.4280500570972,0.00207799497409163,0.0208360251752024,0.0997308726889385,0.920557989861939,0.999740963348521,17.2598895593339,26.6679911939908,18.0080598849568,27.7762595901074
"2102","yihU",14.9911274876813,0.0012528252968673,0.016092804035313,0.0778500312386941,0.937947348004659,0.999740963348521,21.5748619491674,7.77816409824732,22.510074856196,8.10140904711465
"2103","yihV",66.0833823636959,0.00594676721912745,0.0339206838503596,0.175313895361352,0.860832993937864,0.999740963348521,63.8615913695355,65.5588116852274,66.62982157434,68.2833048256806
"2104","yihW",334.953932717154,0.0186798429992743,0.0525687674667472,0.355341087482989,0.722334077903191,0.999740963348521,319.307956847677,336.683388824134,333.1491078717,350.675277325105
"2105","rbn",208.420989424892,0.00330397024745289,0.0478208765087632,0.0690905413841053,0.944917549920162,0.999740963348521,195.89974649844,218.899761050674,198.989061728772,219.895388421683
"2106","yiiD",158.262477292217,-0.012735541555233,0.0450768562642808,-0.282529497633238,0.777537531624536,0.999740963348521,157.064994989939,166.674944962442,153.068509022133,156.241460194354
"2107","fdhE",251.80523836858,-0.0289366416340309,0.0502023454536722,-0.576400193507578,0.564344713654114,0.999740963348521,257.172354434075,265.568745640158,244.909614435412,239.570238964676
"2108","fdoI",520.472466874467,0.0231393841950606,0.0552440748249967,0.418857303129105,0.675320422889406,0.999740963348521,520.385670213918,498.913668587578,542.943005531446,519.647523164925
"2109","fdoH",1055.84393793669,0.0158001950642989,0.0567112884158493,0.278607584233321,0.780545991717328,0.999740963348521,1005.3885668312,1082.27597595613,1032.76223440227,1102.94897455718
"2110","fdoG",7363.51633840286,0.0112178925170528,0.0566720360485319,0.197944053173706,0.843088836586277,0.999740963348521,6754.65777904533,7863.72390332804,6851.1663832318,7984.51728800628
"2111","fdhD",256.080201586067,0.00182698510322654,0.0500102068522764,0.036532244480076,0.970857968484952,0.999740963348521,244.227437264575,266.679911939908,244.909614435412,268.503842704371
"2112","frvB",2.73459490376702,-0.00113132303837456,0.00797143068096867,-0.141922207399422,0.887141452899856,0.999740963348521,2.58898343390009,3.33349889924885,2.70120898274352,2.31468829917561
"2113","rhaD",8.43107779325227,-0.00164175041123693,0.0136630494302531,-0.12015988228819,0.904356496753196,0.999740963348521,8.62994477966696,8.88933039799693,8.10362694823054,8.10140904711465
"2114","rhaA",5.70583501855554,0.00176967954874786,0.0113398764350216,0.156058098065554,0.875987226515819,0.999740963348521,5.17796686780018,5.55583149874808,6.30282095973487,5.78672074793903
"2115","rhaS",71.456514327315,0.0103228288306866,0.0347334171762915,0.297201648150325,0.766312563651409,0.999740963348521,72.4915361492024,65.5588116852274,78.3350604995619,69.4406489752684
"2116","rhaR",249.723485673802,0.0146354285241092,0.0487896197550601,0.299970128842648,0.764199940715079,0.999740963348521,223.515569793374,265.568745640158,233.20437551019,276.605251751486
"2117","sodA",4587.69414943006,0.0368974467566386,0.0551768845938548,0.668712034545495,0.503679189167173,0.999740963348521,4407.31279897592,4578.00515496842,4598.35809162371,4767.10055215218
"2118","kdgT",75.6580391904529,0.00665912308816393,0.0356356170302283,0.18686706287463,0.851764864284966,0.999740963348521,75.9435140610692,72.2258094837251,79.2354634938098,75.2273697232074
"2119","yiiM",140.726369738783,0.00858113535252407,0.0429570754468785,0.199760697469632,0.841667740611046,0.999740963348521,127.723182739071,148.896284166449,132.359240154432,153.926771895178
"2120","cpxA",411.012789700185,0.0104965889289945,0.0527925566722927,0.198827061817665,0.842398026331257,0.999740963348521,373.676608959579,438.910688401099,383.571675549579,447.892185890481
"2121","cpxR",530.487973069277,0.0232037645305514,0.055271054651039,0.419817654594279,0.674618666737229,0.999740963348521,533.330587383418,505.580666386076,556.449050445164,526.591588062452
"2122","fieF",376.145386859945,0.0181581359449883,0.0531168719371483,0.341852509057279,0.732461890974653,0.999740963348521,352.101747010412,385.574706013117,366.46401865887,400.441075757381
"2123","pfkA",849.931543971905,0.0256894434237711,0.05653403432325,0.454406690258194,0.649536137926059,0.999740963348521,807.762831376827,858.931549706454,841.876799621729,891.154995182611
"2124","sbp",34.9530504071129,0.00103177479891021,0.0261134130323985,0.039511296268707,0.968482747430423,0.999740963348521,32.7937901627344,36.6684878917373,33.31491078717,37.0350127868098
"2125","cdh",18.344968503181,-0.00988793312112476,0.0196325680258942,-0.503649502606238,0.61450769962389,0.999740963348521,20.7118674712007,20.0009933954931,15.3068509022133,17.3601622438171
"2126","tpiA",648.390969941397,-0.0333360237316033,0.0559641481668752,-0.59566749112666,0.55139737970326,0.999740963348521,681.76563759369,651.143451653275,651.891767835435,608.763022683186
"2127","fpr",392.768296484166,-0.0320496636086828,0.0532154012344546,-0.602262932632595,0.546999130505781,0.999740963348521,428.908255549448,383.352373413618,398.878526451792,359.934030521808
"2128","glpX",182.781362366283,0.0120569520428768,0.0465544284608646,0.258986146785419,0.79564592919412,0.999740963348521,171.735901115372,186.675938357936,178.279792861072,194.433817130752
"2129","glpK",891.419273303005,-0.000575213490263368,0.0566430396671338,-0.0101550604212564,0.991897573336897,0.999740963348521,876.802389614163,906.711700595687,872.490501426155,909.672501576016
"2130","glpF",334.896416029658,0.0170762469296477,0.0512569320474826,0.333150000351734,0.739021058175589,0.999740963348521,300.32207833241,355.573215919877,313.340241998248,370.350127868098
"2131","menA",64.9123475901917,0.00465868916437038,0.0336700142211302,0.138363148104842,0.889953420387057,0.999740963348521,62.1356024136021,65.5588116852274,64.8290155858444,67.1259606760928
"2132","hslU",1656.66425255666,0.0264909383390791,0.0566186117782784,0.467883925568841,0.639867599238446,0.999740963348521,1674.20928725539,1582.30081084345,1735.97697290983,1634.16993921798
"2133","ftsN",258.383242610382,0.00286580172317309,0.0504378239775881,0.056818504391595,0.954689773376622,0.999740963348521,253.720376522209,261.12408044116,254.814047372138,263.87446610602
"2134","cytR",159.27399688475,0.00891129145755653,0.0446235513402399,0.199699288602354,0.841715770180671,0.999740963348521,146.709061254338,166.674944962442,151.267703033637,172.444278288583
"2135","yiiX",28.5842534880318,-0.0323296753963571,0.0227951439358692,-1.41827028981751,0.156111867252385,0.999740963348521,41.4237349424014,31.1126563929893,27.912492821683,13.8881297950537
"2136","metB",731.144742604711,0.0020627856368303,0.022874669931368,0.0901777224772807,0.928145987075941,0.999740963348521,908.733185298931,528.915158680818,941.821531983239,545.109094455857
"2137","metL",935.651022782649,-0.00189223972417207,0.0299532158478071,-0.06317317425236,0.949628605945835,0.999740963348521,1133.11174957027,754.48191752999,1103.89407094785,751.116353082487
"2138","metF",1002.70752809459,-0.00556744379745996,0.0296193984716542,-0.187966133167357,0.850903199752737,0.999740963348521,1235.80809244831,822.263061814716,1166.9222805452,785.836677570121
"2139","katG",3013.45380969938,-0.0554828065023142,0.0562617594458936,-0.986154842094326,0.324057135136437,0.999740963348521,3244.85923715478,2986.81501372697,3027.15486666123,2794.98612125455
"2140","yijE",61.6237716912639,-0.00501609801687098,0.0318111423697985,-0.15768368072293,0.874706060501584,0.999740963348521,53.5056576339351,72.2258094837251,51.3229706721268,69.4406489752684
"2141","yijF",5.48073426999358,0.000581384742600559,0.0111249276556502,0.0522596425429593,0.958321809935546,0.999740963348521,5.17796686780018,5.55583149874808,5.40241796548703,5.78672074793903
"2142","gldA",207.638728685826,-0.0116622247015374,0.045335478283991,-0.257242785186531,0.796991357214462,0.999740963348521,242.501448308642,181.120106859188,228.702360538951,178.230999036522
"2143","fsaB",20.2966588548878,-0.00909430743675544,0.0200996309604157,-0.452461413578478,0.650936613004943,0.999740963348521,26.7528288169676,17.7786607959939,21.6096718619481,15.0454739446415
"2144","ptsA",55.4655145219609,-0.00897867273683139,0.0311758234079661,-0.288001141760931,0.773345864681856,0.999740963348521,51.7796686780017,63.3364790857281,47.7213586951354,59.0245516289781
"2145","frwC",27.9707989623023,0.00273865102526482,0.023711013192427,0.115501223125274,0.908047851052481,0.999740963348521,25.8898343390009,28.89032379349,27.0120898274352,30.090947889283
"2146","pflD",64.1309885523769,-0.00702596872608837,0.0334649879855069,-0.209949835605236,0.833706825736526,0.999740963348521,68.176563759369,63.3364790857281,64.8290155858444,60.181895778566
"2147","pflC",15.108081923126,-0.000882987560305486,0.0178035486956865,-0.0495961549800134,0.960444210744558,0.999740963348521,17.2598895593339,13.3339955969954,17.1076568907089,12.7307856454659
"2148","yijO",17.6933841498599,-0.000438238296337316,0.0190547686936763,-0.0229988777813269,0.981651168114227,0.999740963348521,15.5339006034005,20.0009933954931,14.4064479079654,20.8321946925805
"2149","yijP",93.9014205289863,-0.00971220885855192,0.0381426858290592,-0.254628342169671,0.799010166659865,0.999740963348521,91.4774146644698,101.116133277215,84.6378814592968,98.3742527149636
"2150","ppc",614.328056779588,0.0159363595438409,0.0553919012677452,0.287701977709884,0.773574876010491,0.999740963348521,571.302344413953,640.031788655779,589.763961232334,656.214132816286
"2151","argE",153.375399359221,0.00792107148145866,0.0447655609583624,0.176945654469208,0.859551077300132,0.999740963348521,150.161039166205,152.229783065697,154.869315010628,156.241460194354
"2152","argC",58.9610309180529,0.0046642848044265,0.0302851007184131,0.154012524105315,0.877599860599053,0.999740963348521,69.9025527153024,45.5578182897343,72.9326425340749,47.4511101331001
"2153","argB",44.9136168016903,0.00376701041698429,0.0274295821520479,0.13733386079682,0.890766906948205,0.999740963348521,53.5056576339351,34.4461552922381,55.824985643366,35.877668637222
"2154","argH",89.0992688515536,0.00582728771802892,0.0354862811930346,0.164212408911778,0.869563932814271,0.999740963348521,102.696342878037,72.2258094837251,106.247553321245,75.2273697232074
"2155","oxyR",536.509380719109,0.0142569327542814,0.0554445002583959,0.257138808859991,0.797071619379334,0.999740963348521,535.056576339351,524.470493481819,548.345423496934,538.16502955833
"2156","sthA",2661.63168543888,0.00561805575432018,0.0566067651666411,0.0992470729917446,0.920942100481212,0.999740963348521,2514.76590879495,2789.02741237154,2521.12838389395,2821.60503669507
"2157","fabR",1177.00027368297,0.0257674159742592,0.0566450349285407,0.454892754621222,0.649186395658844,0.999740963348521,1089.09903119397,1220.06059712508,1132.70696676378,1266.13449964906
"2158","trmA",162.170889481553,-0.00076175271485148,0.045253822481712,-0.0168328921862749,0.986569929440616,0.999740963348521,169.146917681472,155.563281964946,166.57455393585,157.398804343942
"2159","btuB",345.056660313318,0.0185525452872059,0.0529112678846712,0.350635054288326,0.725862154660198,0.999740963348521,341.745813274812,334.461056224635,355.659182727896,348.36058902593
"2160","murI",128.932322356684,-0.0166590963114701,0.042589732836325,-0.391152871878582,0.695684241438537,0.999740963348521,131.175160650938,135.562288569453,125.15601620045,123.835824005895
"2161","murB",372.529118534155,-0.00290951344875053,0.0532306275594932,-0.0546586351156336,0.956410424465048,0.999740963348521,388.347515085013,358.906714819126,381.770869561083,361.091374671396
"2162","birA",211.724182963073,-0.0114989865537783,0.0482867900932252,-0.238139386187769,0.811772987527813,0.999740963348521,206.25568023404,224.455592549423,204.391479694259,211.793979374569
"2163","coaA",215.980367430252,0.0132599768060265,0.0481878045596416,0.275172876772478,0.783183424073242,0.999740963348521,200.214718888273,223.344426249673,208.893494665499,231.468829917561
"2164","tufB",6198.44537345868,0.0382002016124749,0.0545106108097982,0.700784692099038,0.483437392670399,0.999740963348521,6083.24807518724,6056.96749993516,6346.04030345877,6307.52561525355
"2165","rplA",1531.43514564804,0.0323254662889732,0.0565870374859889,0.57125214050969,0.567828738729476,0.999740963348521,1518.00728674342,1481.18467756624,1583.80886688195,1542.73975140055
"2166","rpoB",5116.62405306467,0.0372565230361083,0.0550278209653737,0.677048852425975,0.498374959188343,0.999740963348521,5098.57137582724,4922.4667078908,5319.58089001623,5125.8772385244
