"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_batch1","K12_batch2","K12_chemostat1","K12_chemostat2"
"151","metK",6558.47630367817,-1.06921532527757,0.120538780503633,-8.87030149807552,7.29481274052034e-19,1.11837692015262e-17,8849.80058983485,8944.82634436314,3738.30788540042,4700.97039511429
"152","tap",15474.9078763934,0.894217804848967,0.100989311584366,8.8545786759022,8.40004981926107e-19,1.27934969286772e-17,10923.6542601051,10682.7870715275,21201.1321624725,19092.0580114686
"153","frdA",1072.47168834573,1.54531864713963,0.174966279963787,8.83209408955521,1.02733968808181e-18,1.55443880909111e-17,472.890107853771,606.72566778361,1906.82681286316,1303.44416488236
"154","treA",224.748473791932,1.90521985311968,0.216360892155888,8.8057496626838,1.29980862142589e-18,1.95393309000061e-17,106.159003803908,79.1712289203205,356.029322419088,357.634340024413
"155","adhP",719.376866436632,1.27551326936536,0.144887463059629,8.80347576270569,1.32642829914573e-18,1.98108484678862e-17,409.623630839321,426.306617263264,1098.72304848867,942.85416915527
"156","ydcT",106.307078146889,2.90243731268566,0.332976050285185,8.71665487712943,2.86541904776411e-18,4.25220839459866e-17,26.807829243411,18.270283596997,236.800898167114,143.349301580033
"157","lysP",3765.5942015188,-0.943165198526688,0.108341633774573,-8.70547328545123,3.16252252942337e-18,4.66320997172936e-17,5030.22107923365,4889.58464764633,2429.27914413396,2713.29193506125
"158","thrC",11754.6540903952,-0.862915923148721,0.0995710807376158,-8.66633079360291,4.46269139937103e-18,6.50490743998549e-17,14558.7959055117,15812.9304532009,8221.79342237568,8425.09658049247
"159","yliF",242.592156471743,-1.7749815133516,0.204816536580189,-8.66620216799079,4.46773340370494e-18,6.50490743998549e-17,391.394306953801,365.405671939941,110.120697399392,103.447949593838
"160","gltI",4618.78442624264,0.885929460019038,0.102739402550008,8.62307389404778,6.51803651931239e-18,9.43078408888011e-17,3264.12128867773,3209.47981853915,6204.01793694471,5797.51866080898
"161","uxaA",491.746008884458,1.46144866784559,0.17037547472861,8.57781127344486,9.66954302763177e-18,1.39037218068121e-16,256.28284756701,262.635326706833,815.555540890236,632.510320373755
"162","treB",187.621653017349,2.1158568504822,0.246789822668433,8.57351744737423,1.00371317202567e-17,1.43431851434533e-16,60.0495375052407,74.6036580210713,360.16919826117,255.664218281915
"163","pykF",7111.95003686447,-0.943981419703583,0.110158916922867,-8.569269252752,1.04143775079453e-17,1.47909717367444e-16,9563.96116087932,9177.77246022485,4476.03376045951,5230.0327658942
"164","rnb",5420.44805496882,-0.85512372682778,0.0998952889420526,-8.56020074504036,1.12671161965278e-17,1.59044963383913e-16,7086.91773878814,6891.70322515059,3798.75007269483,3904.42118324173
"165","glnP",1636.04311047377,1.02693562201481,0.11998780596356,8.55866655588892,1.14180433361551e-17,1.60198608019388e-16,1029.42064294698,1116.77108486644,2300.94299302941,2097.03772105224
"166","tar",24620.7234090311,0.878588032182278,0.103030312569112,8.5274712875682,1.49581438141905e-17,2.08603029697898e-16,17819.7002546802,16796.4807201726,33785.5267472346,30081.1859140369
"167","glyA",22646.3790061805,-0.83605763288932,0.0982242869814437,-8.51172004992274,1.7137193125398e-17,2.37560491528721e-16,28400.2143004697,29729.5577213969,16841.0149255913,15614.7290772642
"168","thrA",22650.7908494588,-0.836506807247172,0.0989456171689045,-8.4542077878924,2.80988545536849e-17,3.87195525546312e-16,27826.5267546607,30316.4905819504,15899.6071591017,16560.5389021222
"169","yeiC",74.6009235339644,3.35775978347126,0.397994669284405,8.43669536958504,3.26435812274431e-17,4.47159115630359e-16,13.9400712065737,7.61261816541544,176.358710872711,100.492293891157
"170","ygjG",934.563084676304,1.12764461904237,0.133746123758632,8.43123215351943,3.42044421323842e-17,4.65784020802761e-16,554.38590875374,612.815762315943,1342.97572317154,1228.074944464
"171","lsrB",158.47527671448,2.266321093498,0.269141080860415,8.42056919089726,3.74659572603906e-17,5.07214567589498e-16,61.1218506749772,43.391923542868,312.146638493014,217.240694147061
"172","ilvE",1943.37671336279,-0.930916859227848,0.111509341304663,-8.3483307168358,6.92344861827722e-17,9.31847880890219e-16,2509.21281718327,2597.42531803975,1333.86799631895,1333.00072190918
"173","fliA",14292.3109700436,0.847421044151039,0.101771452203267,8.32670681026042,8.31222679398506e-17,1.11230086867488e-15,10531.1876399816,9849.96664423103,19225.5834106307,17562.5061853311
"174","sdhB",5539.45014669464,0.941129782778151,0.113519664296853,8.29045600696198,1.12815115001286e-16,1.50095971970102e-15,3891.42449297355,3676.89457389566,7896.399181188,6693.08233872135
"175","glmU",5590.75605852307,-0.859086110611997,0.103755647026077,-8.27989738617392,1.23281466124573e-16,1.63083768044792e-15,6901.40756042374,7530.40188922895,3892.31126672589,4038.90351771372
"176","glpD",27325.802747444,0.859806759201016,0.105035001651731,8.18590703746467,2.70260299962351e-16,3.55484428643661e-15,18983.1600438442,19757.7891865192,37751.5278039496,32810.7339554629
"177","astC",180.136202053273,2.26581812064249,0.277424328686312,8.16733749117036,3.15270007418886e-16,4.12344670720182e-15,54.6879716565585,62.4234689564066,389.148329155747,214.28503844438
"178","gapA",58488.3898579895,-0.930007227356784,0.114112305993113,-8.14992931097996,3.64137064323902e-16,4.73582755005524e-15,77936.7934896143,75734.1318186355,35978.8329683699,44303.8011553383
"179","yeeN",3002.82190137304,-0.858401896046961,0.10597668125753,-8.09991297954487,5.49985142306568e-16,7.11293633765198e-15,3960.05253583668,3791.08384637689,2098.08907676737,2162.06214651122
"180","rhlE",179.355931009351,-1.85164362776188,0.230425589250038,-8.03575520318028,9.30042646934936e-16,1.19613818203021e-14,280.946050470948,286.23444301962,77.8296658311494,72.4135647156869
"181","otsB",656.259537617781,1.13897329497746,0.14188873281936,8.02722860614661,9.96992015600059e-16,1.27515829619566e-14,392.466620123538,421.739046364015,918.22446177388,892.608022209692
"182","rbsA",1071.51407606357,1.15053306729749,0.143415654543053,8.02236736961026,1.0372637132018e-15,1.319376646188e-14,635.88170965371,688.180682153555,1652.6384361593,1309.35547628773
"183","amyA",2262.45300207496,0.889257176269267,0.111270693932937,7.99183634825918,1.32943440384728e-15,1.68177084421118e-14,1649.21765505465,1516.43353855075,2962.49515259418,2921.66566210027
"184","nanA",228.379183113906,1.81662994937222,0.227534949019386,7.98396007822712,1.41711870638881e-15,1.78295098113593e-14,92.218932597334,104.292868866191,421.43936072399,295.56557026811
"185","yebK",1015.69850473331,1.08611688268203,0.136134088854519,7.9782873769605,1.48377613837702e-15,1.85672527586098e-14,680.91886278264,615.860809582109,1486.21542730759,1279.79891926092
"186","ycaC",387.185019909295,1.38253215436915,0.173357231820594,7.97504747768428,1.5232225487851e-15,1.89583881743952e-14,231.619644663071,193.360501401552,541.49576014438,582.264173428176
"187","galF",6871.70704236845,-0.778272473967575,0.0980568540269227,-7.93695128903371,2.07211380127408e-15,2.56521040104251e-14,8647.13340075466,8733.19555936459,4976.95873735148,5129.54047200305
"188","cpdB",1682.30051437782,1.09660294750914,0.138193890105065,7.93524913927402,2.10073195427885e-15,2.58680557135933e-14,1094.83174630091,1040.64490321229,2595.70215298568,1998.02325501242
"189","gdhA",20804.3178982729,-0.818714394274441,0.103423322186373,-7.91614866905051,2.44980665044466e-15,3.00068909829597e-14,25589.6814825904,27578.993089667,14212.1937658689,15836.4032549653
"190","motB",4987.81179313656,0.823243595590682,0.104010666428102,7.91499202785854,2.47268936469471e-15,3.01277677856223e-14,3755.24072041702,3434.0520544189,6300.89103164944,6461.06336606088
"191","metF",4959.811778641,-0.798628746921162,0.101208660762542,-7.89091309878041,2.99983495479112e-15,3.63592561274421e-14,6149.71602843849,6462.35156062116,3646.40264170619,3580.77688379815
"192","thrB",6889.06377589746,-0.811879133806465,0.103257621701761,-7.86265575776496,3.76073490105416e-15,4.53442775830228e-14,8343.66877371925,9232.58331101584,4989.37836487773,4990.62465397704
"193","gltA",14735.1108182259,0.815485192031234,0.103811922203829,7.8554098095792,3.98467134166621e-15,4.77954101344936e-14,11252.8544032142,10057.0298583303,18203.0340776364,19427.5249337229
"194","purF",3258.82600950742,-0.853044990125506,0.10906143838671,-7.82169209157853,5.21179642848136e-15,6.2192313051208e-14,4117.68257178794,4280.5751944131,2201.58597281943,2435.46029900923
"195","flgK",18813.2105068648,0.789878477281914,0.10146120100262,7.78502983876086,6.96967562953007e-15,8.27425593967288e-14,14341.1163320552,13182.7708770499,24794.5443934,22934.410424954
"196","frdB",364.554635668725,1.48995842714007,0.192112042210244,7.75567429297059,8.78752962240432e-15,1.03791485080949e-13,178.003986176249,199.450595933884,622.637326649195,458.12663391557
"197","zwf",6114.83685944959,-0.765304619253248,0.0992729373335962,-7.70909615257502,1.26711922272595e-14,1.48902588863481e-13,7858.98322099838,7558.56857644099,4565.45507864849,4476.34056171052
"198","araG",269.111109637097,1.53409814067504,0.199104695344799,7.70498223569448,1.30861493683043e-14,1.53002200947599e-13,123.316014519691,147.684792409059,433.031013081821,372.412618537818
"199","fucI",143.103817106447,1.95906394119322,0.254794353154442,7.6888043904401,1.4851632186848e-14,1.72771500063081e-13,49.3264058078763,62.4234689564066,243.424699514446,217.240694147061
"200","modA",1767.61910083951,0.876630566055769,0.114428258267949,7.66096224241239,1.84545112932034e-14,2.13610968218829e-13,1286.77580368373,1200.50988468601,2319.15844673457,2264.03226825372
"201","yeiA",185.299689243858,1.81342404723465,0.237060478172997,7.64962621019977,2.01564357990256e-14,2.32149994401712e-13,84.7127404091789,75.3649198376128,332.846017703426,248.275079025212
"202","ygjR",565.072867859393,1.23609747190906,0.162605275626656,7.6018288284026,2.91974769443673e-14,3.34614649139655e-13,339.923274806452,329.626366562488,891.729256384553,699.01257368408
"203","gabP",135.856168179602,1.92803720068739,0.253904978212173,7.59353839480944,3.11285896071791e-14,3.54988595766599e-13,53.6156584868221,54.8108507909911,217.757469293535,217.240694147061
"204","ydbC",268.506737744387,1.69539722010171,0.223460599927056,7.58700737693862,3.27378455772898e-14,3.71510355448167e-13,115.809822331536,131.698294261687,498.441051386723,328.077782997602
"205","rbsK",1207.07240790638,0.973815814792242,0.128571134324046,7.57414033804722,3.615134558014e-14,4.08245683014752e-13,840.69352507337,784.09967103779,1706.45682210637,1497.03961340798
"206","yniA",759.394786748215,1.1557430811,0.152713390097554,7.56805333416869,3.7885845337541e-14,4.2575598037091e-13,448.226904949833,487.207562586588,1174.06878881457,928.075890641865
"207","ilvC",44435.1399669876,-0.7338724669709,0.0978765438000478,-7.49794014457774,6.48284890819939e-14,7.25014261955632e-13,53844.0611919759,57271.2489820534,34460.326509494,32164.9231844271
"208","dppB",1552.66962805312,0.952757526605655,0.127191124854889,7.49075478098527,6.84786549480078e-14,7.62154260599221e-13,1012.2636322312,1096.21701581982,2216.48952585093,1885.70833831054
"209","lsrF",202.595905778031,1.73795636154645,0.232894695719994,7.46241281354031,8.49522282751214e-14,9.40978030894287e-13,86.8573667486518,95.1577270676929,366.792999608502,261.575529687277
"210","nlpD",38208.5038346666,0.819671730261965,0.110146581704306,7.44164473902982,9.94393495227812e-14,1.09620044831066e-12,27950.9150823501,27189.9883014143,53250.3949815377,44442.7169733643
"211","eno",33616.156996024,-0.778743501407646,0.104722960343569,-7.43622505373022,1.03603273192406e-13,1.13668994047592e-12,39938.3040068338,45111.6139864353,23725.6284509743,25689.0815398528
"212","uraA",2896.16143038455,-0.815866507815349,0.109944446802291,-7.42071593013232,1.16488922918148e-13,1.27203705922412e-12,3516.11488356579,3881.67400254533,2110.50870429362,2076.34813113347
"213","argC",2780.92389946773,-0.918785806827943,0.124023020150468,-7.40818765510825,1.28037048310941e-13,1.39157637014004e-12,3645.8647771039,3649.48914850016,2122.92833181986,1705.41334044699
"214","argE",2036.48110665276,-0.821627303128142,0.111154190570388,-7.39177982325237,1.44876287493286e-13,1.56723647451849e-12,2552.10534397273,2658.32626336307,1488.69935281284,1446.7934664624
"215","mtlA",1851.88365010309,0.983820978708313,0.133450780739954,7.37216352915472,1.67880904030094e-13,1.80764787362636e-12,1116.27800969564,1359.6136043432,2652.83243960641,2278.81054676713
"216","oppA",58739.2518350085,0.698854929491736,0.0950786027052513,7.35028607496707,1.97783088528461e-13,2.11975856455272e-12,45083.2625952292,44350.3521698938,75057.604967291,70465.7876076201
"217","cycA",2401.68015346394,1.0069366692728,0.137179920031695,7.34026283905216,2.13174797428554e-13,2.27419196335071e-12,1483.0091137455,1694.56880362148,3625.70326249578,2803.43943399302
"218","ycgB",642.300650019863,1.08349204065479,0.148031145152124,7.31935188058798,2.49171436849859e-13,2.64601778122672e-12,433.214520573522,385.198479170021,827.147193248067,923.642407087843
"219","glnQ",1839.18807517065,0.937919942561517,0.128579659481421,7.29446590809364,2.99846137295641e-13,3.16960642849046e-12,1135.57964675089,1376.36136430711,2539.39984153335,2305.41144809126
"220","ykgE",144.76327324277,2.00392735188656,0.274800823004876,7.2922902121403,3.04729855640573e-13,3.17943433779568e-12,66.4834165236594,44.9144471759511,274.059780745856,193.595448525612
"221","rmuC",557.267022625406,1.18242052864276,0.16214829686981,7.29221676372052,3.04896079045633e-13,3.17943433779568e-12,351.718719673553,326.581319296322,863.578100658392,687.189950873355
"222","melA",150.480052539897,1.80501919638125,0.247496648450583,7.29310561448536,3.02890461641793e-13,3.17943433779568e-12,58.9772243355043,70.036087121822,254.18837670386,218.718521998401
"223","pyrG",7518.47901241284,-0.73934915356396,0.101506523892545,-7.28375995169171,3.24642458932757e-13,3.37016723062481e-12,9148.97596419132,9676.39895005956,5427.37722897005,5821.16390643042
"224","garD",185.479783368355,1.78164687256455,0.244976087550059,7.2727378838577,3.52273466525836e-13,3.64068337056835e-12,79.3511745604967,82.9775380030282,346.09362039809,233.496800511807
"225","yhjH",5612.37492559489,0.761905452024115,0.104878129089516,7.26467432856098,3.73938086670594e-13,3.84740742507744e-12,4248.50477849578,4065.13810033184,7416.17358350644,6719.68324004548
"226","glmS",8600.11259764968,-0.825108329226796,0.114449319096743,-7.2093773535633,5.6208297567701e-13,5.75761986147026e-12,10219.1445075883,11798.0356327608,5789.20237756805,6594.06787268153
"227","otsA",1221.71439600279,0.877182366824178,0.121810813488629,7.20118634546402,5.96909030548372e-13,6.08742028951314e-12,887.875304541774,829.775380030282,1573.15281999132,1596.05407944779
"228","pps",9375.90161140556,0.752906939274161,0.104842268098246,7.18133013460396,6.90364218210094e-13,7.00961914542267e-12,6715.89738205933,7223.61337716271,12400.5840973737,11163.5115890265
"229","carB",13910.7965890612,-0.792209746309216,0.110333115255015,-7.1801629499735,6.96283805496831e-13,7.03885157085224e-12,16332.4018882557,18991.9597990784,10608.017857752,9710.80681115875
"230","yeiT",128.931051521014,1.87696950331227,0.262287692450725,7.15614783817922,8.29756583981145e-13,8.35168039963631e-12,53.6156584868221,52.5270653413665,221.897345135618,187.68413712025
"231","rluC",1712.98825443998,-0.813832145331614,0.113765520945933,-7.15359221814125,8.453594674166e-13,8.47189249813606e-12,2205.74819014786,2169.5961771434,1261.83415666672,1214.77449380193
"232","ychF",3895.26881148307,-0.750888684972236,0.105299638423561,-7.13097116204555,9.96632009319904e-13,9.94484095506715e-12,4888.67574082844,4893.39095672904,2775.37276453205,3023.63578384276
"233","fliD",7087.1558220032,0.872492696205678,0.122917134255378,7.0982186616306,1.26375129900524e-12,1.25561556102881e-11,5600.69168553343,4383.34553964621,9194.66424526505,9169.92181756811
"234","fiu",681.170461703337,-1.05984620664856,0.149353037759749,-7.09624807466879,1.28189291379709e-12,1.26819747668387e-11,998.323561024627,851.090710893446,457.042292965899,418.225281929375
"235","nuoB",3451.5225307516,0.796013752135636,0.11223210350877,7.09256734258249,1.31646542562921e-12,1.29685849375814e-11,2527.44214106879,2508.35768550439,4692.96325458463,4077.32704184858
