"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_batch1","IAI1_batch2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"152","secD",2720.13433074833,-2.4024909056286,0.105184723572194,-22.8406827915427,1.80877197551376e-115,2.80954646986052e-114,4531.37321088265,4622.15171438607,890.222597335662,836.78980038892
"153","dadX",624.052275572849,3.78227983894011,0.165857451152851,22.8044010844857,4.14653321186928e-115,6.39866987792377e-114,84.3842953020711,83.8260743833668,1172.57367014723,1155.42506245872
"154","leuC",1502.04840234694,-3.56890603178481,0.156806680645264,-22.7599105924483,1.14479119411583e-114,1.75509870734251e-113,3049.88953020343,2491.3469848992,212.346674593828,254.610419691291
"155","dapB",1320.69444087982,-3.46282653939365,0.152154519946238,-22.7586176251432,1.17904623340221e-114,1.79595364971782e-113,2625.43018015015,2218.23622642436,205.346234772053,233.765122172705
"156","sstT",3337.51477894987,2.24193330758179,0.098847127675712,22.6808139022198,6.9295554950159e-114,1.04876157203414e-112,1178.20779230035,1148.32708348827,5367.00386336048,5656.52037665037
"157","hcaR",1241.64577145724,2.7468741655431,0.121388244509639,22.6288317838305,2.25498186852226e-113,3.39109056788602e-112,321.041003179308,321.783962955505,2184.13722439366,2139.62089530049
"158","yqeB",495.898966378445,5.44312991266195,0.240607893451589,22.6224079126362,2.60848298779837e-113,3.89786603429871e-112,22.8408618862749,20.731179686209,1013.89703418701,926.126789754285
"159","lepA",1577.12977085704,-2.74154359002,0.121289210185234,-22.6033592422037,4.01626877723118e-113,5.96378024090743e-112,2754.22726245331,2736.51571857959,424.693349187655,393.082753207607
"160","ycgB",491.201645350696,5.39030403496737,0.239943638938864,22.4648757466781,9.15676660016739e-112,1.3511953714372e-110,19.6685199576256,26.1393135173939,922.891316503943,996.107431423821
"161","ptsI",12658.1216476023,-2.09027488254917,0.0931143271656633,-22.4484775455692,1.32430061103328e-111,1.94203338052769e-110,20486.9841752171,20521.1638224313,4578.28764344055,5046.05094932037
"162","alaS",5555.52778716846,-2.09196627167474,0.093643491651082,-22.3396867714999,1.52106045435581e-110,2.21680477329263e-109,9086.85622042303,8918.01268762399,2165.46938486892,2051.77285575789
"163","bipA",4582.40141534509,-2.12624052291607,0.0951865025338879,-22.3376263053587,1.59285447831628e-110,2.30719596521763e-109,7436.60394913967,7478.54773289026,1664.93793761204,1749.5160417384
"164","adk",1626.41666540406,-2.87773800360807,0.129254874996906,-22.264057767082,8.24373738972385e-110,1.18679658397183e-108,2691.41489226606,3036.66714621035,381.523970286712,396.060652853119
"165","pykF",1928.56012097104,-2.64931342976924,0.119018597796462,-22.2596592366172,9.09359266389751e-110,1.30121044117952e-108,3330.95902508176,3326.90366181728,563.53540565285,492.842391332264
"166","murA",1097.48731070009,-3.18300306792627,0.143129504986231,-22.2386227649741,1.45349370110058e-109,2.06728833030028e-108,2063.92565877923,1891.9454852762,218.180374445306,215.897724299632
"167","valS",3058.74353441543,-2.27846819016827,0.102861297593981,-22.1508793245243,1.02302741761611e-108,1.44632798382732e-107,5077.01602261033,5071.02682237443,1080.40121249387,1006.53008018311
"168","accC",2869.80670218094,-2.24605696746832,0.101470086490629,-22.13516362456,1.44985889760579e-108,2.03756955788527e-107,4697.60392794387,4785.29708496015,998.729414573167,997.596381246577
"169","rpoB",15912.6992169151,-1.89367913615498,0.0857145315537194,-22.0928598900195,3.70201313327682e-108,5.17186568500981e-107,25006.3024867709,25156.8358713953,6893.09974450733,6594.5587649867
"170","ykgF",712.46226485976,3.54190170007161,0.160900019294621,22.0130595111123,2.15918332835812e-107,2.99872461073737e-106,101.514941716777,124.387078117254,1303.24854682036,1320.69849278465
"171","garL",605.491210257954,7.00787882448604,0.320307600009166,21.8785905307445,4.15486456248914e-106,5.73662879066484e-105,7.6136206287583,10.8162676623699,1163.23975038487,1240.29520235582
"172","ybhL",1374.48842972233,3.07928933613453,0.141170787188952,21.8125109128493,1.76518004547236e-105,2.42301749265131e-104,312.79291416482,264.998557728063,2272.80946213613,2647.35278486032
"173","araG",462.804780419962,4.81091954511888,0.220563766313197,21.8119214480924,1.78807055945064e-105,2.4402512085913e-104,34.2612928294123,27.9420247944556,929.891756325718,859.124047730261
"174","cysC",684.601779663437,-4.71415169724043,0.216246103913433,-21.7999381812103,2.32330483411825e-105,3.15248431801908e-104,1401.54066407726,1237.56129170282,50.1698187227175,49.1353441509508
"175","aroG",3353.53483238929,-2.15246018649461,0.0988868244746631,-21.7669057321799,4.77818383455522e-105,6.44645259050564e-104,5519.87495584977,5432.47043342529,1211.07608916699,1250.71785111511
"176","lysS",2036.39074923065,-2.40357004248755,0.110725985428734,-21.7073709769289,1.74773038163125e-104,2.34454058581329e-103,3440.72205581302,3410.72973620064,630.039583959708,664.071620949214
"177","asd",4341.52555215591,-2.25929081493818,0.104304611777789,-21.6605073968483,4.83875355562334e-104,6.45440516656876e-103,7574.91805722878,6793.51744760683,1502.76108174093,1494.90562204711
"178","htpG",6260.79630114455,1.99003162726441,0.0920758369567023,21.6129626733689,1.35658806041163e-103,1.79938450035497e-102,2475.06117273218,2558.04730215048,9742.27875196956,10267.797977726
"179","glpK",623.408487897224,3.57929574772654,0.166911628850963,21.4442562951832,5.16654595962524e-102,6.81464525736044e-101,88.1911056164503,104.557254069576,1130.57103121659,1170.31456068628
"180","tpiA",2385.00087901725,-2.27727977590801,0.107795346701983,-21.1259562270708,4.59233661775082e-99,6.0236148636165e-98,3964.15847404015,3947.93769676502,844.719738494127,783.187606769701
"181","sthA",2050.26042759329,2.40073308255085,0.11389101583832,21.0792138860096,1.23416331758387e-98,1.60986717835111e-97,638.909664429967,665.200461235749,3266.87191682812,3630.05966787934
"182","rpoC",17245.6030122768,-1.754134570903,0.0833734417288201,-21.0394885293147,2.85439937327574e-98,3.70287742873847e-97,26551.2330060231,26665.7052102959,7902.32981881316,7863.14401397489
"183","atpB",5436.13880558372,-2.06606662026732,0.0982508758132841,-21.0284804401507,3.5999733001867e-98,4.64455571679825e-97,8633.84579301191,8925.22353273224,2188.80418427484,1996.68171231591
"184","paaK",462.268170535484,4.06323102281018,0.193995592064919,20.9449657054603,2.08548927116315e-97,2.67600009196532e-96,51.3919392441185,52.2786270347879,893.722817246549,851.679298616481
"185","rrmJ",3326.00737191011,2.33683118663699,0.111589343153646,20.9413472702266,2.25006013070958e-97,2.87156322627314e-96,1113.4920169559,1080.72541059846,5156.99066870724,5952.82139137883
"186","gltI",6384.37023195627,1.84253522026819,0.0883541237621215,20.8539810233296,1.40253887849497e-96,1.78031951189603e-95,2799.90898622586,2764.45774337404,10000.1282854049,9972.98591282026
"187","ribB",1271.04748227168,2.53010868688922,0.121346018742774,20.8503642155122,1.51266809351573e-96,1.90984458224098e-95,361.646979866019,388.484280206786,2189.97092424513,2144.08774476876
"188","dcuA",3758.42856253859,2.27344235008599,0.109039662686656,20.8496825289997,1.53437137077532e-96,1.92694191829815e-95,1273.37805015983,1299.75483076145,5797.53091239961,6663.05045683348
"189","lysA",586.368299608957,-5.0145250153202,0.24143467277147,-20.7696970686008,8.1369832607674e-96,1.01647711527364e-94,1175.66991875743,1100.55523464614,35.0021991088727,34.24584592339
"190","leuB",1370.803442675,-3.1962791492923,0.153944607835905,-20.7625274715651,9.44653335233429e-96,1.17385606551901e-94,2744.71023666737,2200.20911365375,261.349753346249,276.944667032632
"191","efeO",900.907536333745,-4.0048660267381,0.192936572126887,-20.757422932259,1.05051193789493e-95,1.29856475673818e-94,1919.90133521855,1474.61782463643,110.840297178097,98.2706883019016
"192","cysI",3033.4764728135,-6.4989497739285,0.314926174625034,-20.6364230653945,1.29283404967109e-94,1.58978187045492e-93,6144.82631579368,5862.41707300449,80.5050579504072,46.1574445054387
"193","proS",1771.54299845676,-2.34634613367337,0.113796020184661,-20.6188769156062,1.85822037866797e-94,2.2731908362876e-93,2979.46353938741,2942.92615980315,568.202365534033,595.579929102434
"194","yccA",3841.24175265337,1.95040806935096,0.0947285192164256,20.5894495710935,3.41223201525644e-94,4.15272154021673e-93,1602.03267396789,1553.03576518861,6036.71260631024,6173.18596514673
"195","purH",583.168646526468,-4.49008666451676,0.21827026231991,-20.5712249428455,4.96948903939255e-94,6.01690442154144e-93,1164.88395620002,1069.00778729756,46.6695988118302,52.113243796463
"196","guaA",1678.71318477975,-2.6015574736235,0.126474854571227,-20.5697605460252,5.12182718081571e-94,6.16971121117648e-93,3040.37250441748,2724.79809527869,453.861848445049,495.820290977776
"197","purC",1464.13088509681,-2.49820971710546,0.121538382690756,-20.5549034123808,6.95685652853474e-94,8.3376336364825e-93,2430.64838573109,2546.32967884958,432.860528979726,446.684946826826
"198","gnd",3277.02124165294,-2.42544938352783,0.1186232178739,-20.4466665716837,6.4323352684542e-93,7.67007250950523e-92,5269.8944118722,5787.60455500643,1109.56971175126,941.016287981846
"199","mrcA",634.859020343977,-3.65192209318691,0.180018248450761,-20.2863994323653,1.69568220421003e-91,2.01181190157783e-90,1164.24948781429,1188.88808722216,91.005717683069,95.2927886563895
"200","purD",618.581844437634,-3.73008981534819,0.184630704753203,-20.2029766410425,9.21704409165904e-91,1.08807205502035e-89,1168.6907665144,1133.90539327178,89.8389777127732,81.8922402515847
"201","suhB",597.786270544568,-4.0991121791725,0.202999583615858,-20.1927122517127,1.13461520345088e-90,1.3327495001729e-89,1068.44476156908,1192.49350977628,67.6709182771539,62.5358925557556
"202","ugpB",507.719583290795,3.57080673100029,0.176869550883446,20.1889285813441,1.22491990952436e-90,1.43170094375594e-89,79.9430166019621,76.6152292751202,966.060695404886,908.259391881212
"203","pyrG",2778.22433217846,-2.14330045257094,0.106245667823251,-20.1730620785075,1.68853227860074e-90,1.96385453683564e-89,4370.85270929299,4694.26016546854,1044.2322734147,1003.5521805376
"204","gst",1314.37830664661,2.46084387762163,0.122260680745325,20.1278437402756,4.20915868211924e-90,4.87148218062918e-89,408.597640410029,397.497836592094,2131.63392573035,2319.78382385398
"205","purK",605.040661070672,-5.83344604855237,0.290184185987831,-20.1025635793848,7.00783638818485e-90,8.07097644512411e-89,1224.52398445863,1154.63657295799,18.6678395247321,22.3342473413413
"206","plsX",1106.09062766384,-2.7345969909194,0.136140795823577,-20.086535959898,9.67834109528472e-90,1.10925064689161e-88,1867.8749275887,1981.17969349075,299.852172366009,275.455717209876
"207","lsrK",425.85682397319,3.969014136113,0.198511459792989,19.9938791455766,6.2262113600652e-89,7.10149034836422e-88,50.1230024726588,51.3772713962571,777.048820216974,824.878201806871
"208","dkgA",426.491988792752,3.9086945825905,0.195671938199424,19.9757544109716,8.95211627148195e-89,1.01615127485427e-87,53.2953444013081,52.2786270347879,793.383179801114,807.010803933798
"209","yqfA",501.30430758361,3.57803417750642,0.180293244378986,19.8456364232106,1.20197007225756e-87,1.35782360794263e-86,73.5983327446636,81.1220074677743,966.060695404886,884.436194717115
"210","yghZ",660.193987852406,3.26554599625134,0.165099069359371,19.779311954468,4.48771890672634e-87,5.04547825656233e-86,135.14176616046,110.866743539292,1141.07169094925,1253.69575076062
"211","argI",517.811867333854,-4.37535068048371,0.221378743943443,-19.7640956965656,6.06759058745115e-87,6.78937506017638e-86,982.157061109821,995.096624938032,47.836338782126,46.1574445054387
"212","purT",514.382571867376,-4.93186108428585,0.249654358642828,-19.7547565806439,7.30067938380438e-87,8.13061510620856e-86,1000.55664429599,992.392558022439,30.3352392276897,34.24584592339
"213","prfC",514.415732116712,-4.60653914864966,0.233705334899257,-19.7108857212669,1.73896499815644e-86,1.92755697682975e-85,1002.46004945318,974.365445251823,36.1689390791684,44.6684946826826
"214","cysW",528.433471981396,-4.51347187993946,0.229404759352343,-19.6747089845996,3.5520999087649e-86,3.91892891803455e-85,1067.17582479762,959.042399396799,44.3361188712387,43.1795448599265
"215","ycaO",578.488821085883,-3.85344989690406,0.196038885473183,-19.6565588893393,5.08040155063376e-86,5.57898979583549e-85,1105.87839632714,1058.19151963519,66.5041783068581,83.3811900743408
"216","yeaW",370.198529742937,4.38851337854684,0.22334414148213,19.6491089912827,5.88366019420408e-86,6.43116746227585e-85,35.5302296008721,30.6460917100481,705.877682028932,708.740115631897
"217","ilvI",1713.38071009036,-2.29510802985768,0.117056140979522,-19.6068998230446,1.35014923820476e-85,1.46898725871034e-84,2922.99585305746,2770.76723284376,561.201925712259,598.557828747946
"218","gcvT",832.056062276375,-2.97915728802425,0.152059947009055,-19.5919921492991,1.80968715374418e-85,1.95994099540826e-84,1422.47812080634,1532.3045855024,184.344915306729,189.096627490023
"219","actP",554.897753422651,3.21784142900903,0.164285603950701,19.5868740268601,2.00105597643503e-85,2.15730281295119e-84,110.397499116995,103.655898431045,1013.89703418701,991.640581955553
"220","nrdA",730.093335567671,-3.59251786465765,0.183933475190273,-19.5316152263274,5.9139031765138e-85,6.34669336352231e-84,1463.71856587878,1233.05451351017,101.506377415731,122.093885465999
"221","glpQ",812.500449410125,2.70184527839457,0.139255414956452,19.4020841432953,7.41053304089005e-84,7.91686357897802e-83,210.009035676583,222.634842717114,1438.59038337467,1378.76753587214
"222","pcnB",715.548297616736,-3.2488551369514,0.167485214934472,-19.3978623021889,8.0447721336359e-84,8.55572387725872e-83,1312.08062168935,1277.22093979818,122.507696881054,150.383932098365
"223","cycA",2134.768055305,2.00754141006999,0.103627359445462,19.3726967551126,1.31202256209126e-83,1.38909653322757e-82,841.305079477792,858.090567881346,3398.71353347154,3440.96304038931
"224","gcvP",954.098259699906,-2.72481497453832,0.141144130572612,-19.3051950760116,4.85715678801577e-83,5.11952998951126e-82,1604.57054751081,1711.67435757004,248.515613672996,251.632520045778
"225","cbl",569.890757861927,-3.62099757756993,0.18773995289133,-19.2873041768892,6.8661445952997e-83,7.20487439533448e-82,1028.4732532681,1080.72541059846,84.0052778612944,86.359089719853
"226","fadR",1022.37725723957,2.42877912190853,0.12624816320671,19.2381343238381,1.77482486827136e-82,1.85414226282685e-81,315.33078770774,324.488029871097,1731.4421159189,1718.24809546052
"227","nagE",2183.77123732985,2.00853224433955,0.104411691982271,19.2366602456802,1.82601390378299e-82,1.89921534221658e-81,853.359978806659,884.22988139874,3441.88291237248,3555.61217674153
"228","ygjR",532.359884004067,3.26313558471068,0.169662784630308,19.233066295717,1.95707376695542e-82,2.02660138762357e-81,102.149410102507,97.3464089613292,926.39153641483,1003.5521805376
"229","speD",1026.35421482775,-2.60877231935178,0.135761495923378,-19.2158483641352,2.7273941147879e-82,2.81195524236429e-81,1727.02294595667,1800.90856578459,281.184332841277,296.301014728461
"230","fabB",9390.95631209386,1.72491957199961,0.0901081925240203,19.1427607599586,1.11217911637188e-81,1.14167604076261e-80,4488.22936065302,4229.16065598663,14165.3899793608,14681.045252375
"231","lysC",2602.9291742357,-2.82258481797902,0.147621297611551,-19.1204444321194,1.70647279993663e-81,1.74414817344172e-80,4946.31553514997,4175.98067331332,555.36822586078,734.05226261875
"232","leuA",1391.27017663564,-2.63893510003011,0.138345574611712,-19.0749513125858,4.07802026725629e-81,4.1500887288759e-80,2593.07229247793,2202.91318056934,374.523530464938,394.571703030363
"233","yqeF",1969.24624102449,2.10934371197585,0.110769888363378,19.0425732402673,7.57147012636537e-81,7.67220642418396e-80,744.231416461124,736.407556679685,3338.04305501616,3058.302935941
"234","trpA",858.37483230844,-3.01859327437744,0.158636005114937,-19.0284246769223,9.91899336870238e-81,1.00080099758574e-79,1583.63309078173,1471.91375772084,168.010555722589,209.941925008608
"235","yceA",553.507492130376,-3.73140553222971,0.19707156045883,-18.9342669411157,5.95386316796758e-80,5.98173231471126e-79,1064.6379512547,994.195269299501,68.8376582474496,86.359089719853
"236","yebE",620.63847049995,2.9288522320491,0.155842724536194,18.7936410940306,8.51328727160467e-79,8.51689459671976e-78,151.003475803706,135.203345779624,1088.56839228594,1107.77866813053
"237","yfcY",399.097164086639,3.88217318224465,0.206888691758725,18.76454990963,1.4723940054985e-78,1.46680263585737e-77,53.929812787038,45.9691375650721,792.216439830818,704.273266163628
"238","hisF",708.445050043987,-3.15718838159968,0.169000982483768,-18.6814794517713,7.00504714934114e-78,6.94912450403127e-77,1354.59000353325,1195.19757669187,147.009236257265,136.98338369356
