"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_batch1","K12_batch2"
"1999","yjdF",39.3533213899431,-0.445304224343466,0.446003783760107,-0.998431494435444,0.318070168017131,0.375669668178312,37.2928734322513,29.3823462733936,46.2841066251648,44.4539592289629
"2000","sdaB",73.1412155961566,-0.348339994018139,0.352300660997502,-0.988757707782472,0.32278170087392,0.381043797881662,74.5857468645025,54.5672145077309,71.2881642272654,92.1237367851274
"2001","yjiK",20.5253787066204,0.546781719068803,0.554148558602974,0.986706020579133,0.323786777723657,0.382039271467044,27.9696550741884,20.9873901952811,17.8220410568163,15.3224285001957
"2002","yecE",48.5591326679359,0.368005188900181,0.374255894041544,0.983298312088387,0.325460640621303,0.383630839993458,41.9544826112827,67.1596486248996,42.5600980461286,42.5623013894326
"2003","mdtL",10.4046103883763,0.735853766500689,0.748126426355889,0.983595473408178,0.325314451679436,0.383630839993458,9.32321835806282,16.7899121562249,7.1820165452842,8.32329449393348
"2004","yijO",9.76059714348822,-0.91057679187919,0.926765207685607,-0.982532344036907,0.325837656700179,0.383883586561438,4.66160917903141,8.39495607811245,15.9600367672982,10.0257865495108
"2005","igaA",175.790358224542,-0.221880906874203,0.226087622588794,-0.981393427617036,0.326398765974441,0.384352861080127,195.787585519319,130.121819210743,184.870425887871,192.381602280235
"2006","emrY",8.51432952646184,0.83159402427093,0.851553207817114,0.976561436956656,0.328786318344369,0.386971334801124,9.32321835806282,12.5924341171687,7.98001838364911,4.16164724696674
"2007","proY",97.2884251790072,-0.284347732081288,0.29178093115533,-0.974524726325983,0.329796068124255,0.387966376104318,65.2625285064397,109.134429015462,106.932246340898,107.824496853229
"2008","yihN",9.7214996267439,-0.879799565754708,0.904375965717548,-0.972825018693038,0.330640276029134,0.388765782721506,9.32321835806282,4.19747803905623,12.5020288010503,12.8632733088063
"2009","ymcB",1.50737352818879,-1.5158081360481,1.56600336878821,-0.967946919054876,0.333070880186349,0.391428744708795,0,0,3.19200735345964,2.8374867592955
"2010","yafT",1.48816482097997,-1.50074676211594,1.56852425584348,-0.956789005031297,0.338673762930928,0.397815300636777,0,0,2.92600674067134,3.02665254324854
"2011","ydiF",4.16903413375634,-1.28833859801033,1.34713411662259,-0.956355111278998,0.338892855271901,0.397874704772232,0,4.19747803905623,7.1820165452842,5.29664195068494
"2012","tauB",4.12915607527114,-1.27958263609083,1.3479456876118,-0.949283526666359,0.342476429588479,0.401882132335189,0,4.19747803905623,5.32001225576607,6.99913400626224
"2013","yahJ",48.4705607280948,-0.379785664119914,0.404282314882898,-0.939407068127432,0.34752178544202,0.407600067277004,46.6160917903141,37.777302351506,51.6041188809309,57.8847298896283
"2014","exo",33.959017653994,-0.444877257265181,0.476843587884554,-0.932962649741845,0.350839253232096,0.411286731321241,27.9696550741884,29.3823462733936,38.570088854304,39.9139804140901
"2015","ligA",323.298989872745,0.153605573819932,0.165140139812857,0.93015286285941,0.352291943675146,0.412579999512411,354.282297606387,327.403287046386,295.792681420594,315.717693417613
"2016","frvB",6.91453062565324,0.849922794056418,0.913612772895498,0.930287775380779,0.352222105533339,0.412579999512411,13.9848275370942,4.19747803905623,3.99000919182456,5.48580773463797
"2017","iadA",181.501542114283,0.192291549555161,0.207928499548545,0.924796504436213,0.355071769245811,0.41562937391639,172.479539624162,214.071379991867,167.314385443843,172.140863397261
"2018","cusR",26.5429031215548,-0.518933278479814,0.561415086683915,-0.924330839673321,0.355314090813575,0.415706921908251,9.32321835806282,33.5798243124498,28.4620655683485,34.8065042473582
"2019","nagC",226.9536943489,0.187830057788051,0.20348944395047,0.923045707637636,0.35598338611327,0.416283692230525,205.110803877382,277.033550577711,226.100520870058,199.56990207045
"2020","yegU",19.5258704922103,-0.581563553423342,0.631303435553578,-0.921210816654879,0.356940372062472,0.417117793238219,18.6464367161256,12.5924341171687,23.4080539253707,23.4565572101762
"2021","ais",6.83691525507708,0.825441273762812,0.896243808997031,0.921000809686538,0.357050004292435,0.417117793238219,9.32321835806282,8.39495607811245,4.52201041740116,5.10747616673191
"2022","bcsG",60.0601847206958,-0.332280072682469,0.361049584721214,-0.92031700559645,0.357407124946366,0.417328497526394,55.9393101483769,50.3697364686747,69.4261599377473,64.5055323279845
"2023","mhpF",14.5080085771283,0.600859175517263,0.654054362809689,0.918668553690384,0.358268962699629,0.418128038029572,13.9848275370942,20.9873901952811,13.0340300266269,10.0257865495108
"2024","wcaJ",4.05524253457101,-1.24115124494113,1.35183647612928,-0.918122322379497,0.358554829533757,0.41825491725751,0,4.19747803905623,6.9160159324959,5.10747616673191
"2025","yihU",5.01167390229208,0.965594472064706,1.05240476440557,0.917512448368763,0.358874172822532,0.418420702239011,9.32321835806282,4.19747803905623,4.25600980461286,2.2699894074364
"2026","yraI",1.42166466778289,-1.44192063345006,1.57969730532014,-0.912782865802154,0.36135675153921,0.421107250929949,0,0,2.66000612788304,3.02665254324854
"2027","yegW",44.9928981787042,0.353630303960691,0.387577273848322,0.912412382824809,0.361551673432881,0.421126542168244,41.9544826112827,58.7646925467872,41.2300949821871,38.0223225745598
"2028","eutE",6.8664586379241,0.819209482809326,0.90132182666867,0.908897863748807,0.363404041539475,0.423075415224211,9.32321835806282,8.39495607811245,5.58601286855438,4.16164724696674
"2029","yeaX",14.2726605524851,-0.672264546024265,0.741680443765312,-0.906407269701434,0.364720326396448,0.42439856610252,4.66160917903141,16.7899121562249,17.2900398312397,18.3490810434443
"2030","ydgI",30.825667963257,0.411484232556373,0.456877034207263,0.900645472956083,0.367776848806865,0.427744403957147,32.6312642532199,37.777302351506,26.6000612788304,26.2940439694717
"2031","abgT",9.62915792057584,-0.823659532377352,0.920034304062837,-0.895248719248947,0.370654146423415,0.43087860152914,13.9848275370942,0,12.236028188262,12.2957759569472
"2032","ypdE",3.95919899852692,-1.20624656378766,1.35146406210931,-0.892548013378169,0.372099269676386,0.432345657335605,0,4.19747803905623,5.58601286855438,6.05330508649708
"2033","yagU",160.82795238453,-0.206866833813854,0.2323602948542,-0.890284779263416,0.373312991859565,0.43352247167189,121.201838654817,176.294077640361,168.378387894996,177.437505347946
"2034","deoT",79.1855671489427,-0.301438497347868,0.338704471895976,-0.889974955631666,0.373479333918096,0.43352247167189,74.5857468645025,67.1596486248996,98.952227957249,76.0446451491195
"2035","yhjK",130.335709036298,0.223808186166705,0.253337771187475,0.883437890519223,0.376999726215682,0.437393785550479,177.141148803193,104.936950976406,122.36028188262,116.904454482975
"2036","ycjS",9.14951990326788,-0.814500448929097,0.930875807320373,-0.87498293813621,0.38158318930497,0.442494061861019,0,12.5924341171687,13.0340300266269,10.9716154692759
